time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,139.626,0.00015545584,1.5628087
0.2,139.626,0.00012739975,1.2807588
0.3,139.626,0.00013312868,1.3383522
0.4,139.626,0.00013150725,1.3220519
0.5,139.626,0.00013009935,1.3078982
0.6,139.626,0.00013129085,1.3198764
0.7,139.626,0.00012857965,1.2926205
0.8,139.626,0.00012609355,1.2676276
0.9,139.626,0.00012958321,1.3027094
1,139.626,0.00013047216,1.311646
1.1,139.626,0.0001286055,1.2928803
1.2,139.626,0.00012607987,1.26749
1.3,139.626,0.00012955719,1.3024477
1.4,139.626,0.00012896573,1.2965018
1.5,139.626,0.00012834345,1.2902459
1.6,139.626,0.00012619221,1.2686194
1.7,139.626,0.00012953822,1.3022571
1.8,139.626,0.00012956304,1.3025066
1.9,139.626,0.00013005128,1.3074149
2,139.626,0.00012468097,1.2534268
2.1,139.626,0.00012837226,1.2905356
2.2,139.626,0.00012263991,1.2329079
2.3,139.626,0.00012940025,1.3008701
2.4,139.626,0.00012796794,1.2864709
2.5,139.626,0.0001231049,1.2375824
2.6,139.626,0.00012792476,1.2860369
2.7,139.626,0.00012382625,1.2448343
2.8,139.626,0.00012772761,1.2840549
2.9,139.626,0.00012471882,1.2538073
3,69.813,2.5864614e-05,0.13000941
3.1,0,-1.4408795e-05,0
3.2,0,-6.9483966e-06,0
3.3,0,-4.1907434e-06,0
3.4,0,-2.8487343e-06,0
3.5,0,-2.058065e-06,0
3.6,0,-1.529619e-06,0
3.7,0,-1.1686069e-06,0
3.8,0,-9.039271e-07,0
3.9,0,-6.9699018e-07,0
4,0,-5.3373363e-07,0
4.1,0,-4.0781677e-07,0
4.2,0,-3.1125021e-07,0
4.3,0,-2.3718186e-07,0
4.4,0,-1.805047e-07,0
4.5,0,-1.3722505e-07,0
4.6,0,-1.0426558e-07,0
4.7,0,-7.9171298e-08,0
4.8,0,-6.0097979e-08,0
4.9,0,-4.5619612e-08,0
5,0,-3.4625529e-08,0
5.1,0,-2.6280199e-08,0
5.2,0,-1.9949099e-08,0
