time_s,omega_cmd_rad_s
0.000000,157.079633
1.225000,157.079633
1.275000,0.000000
2.475000,0.000000
2.525000,157.079633
3.725000,157.079633
3.775000,0.000000
4.975000,0.000000
5.025000,157.079633
7.000000,157.079633
