time_s,omega_cmd_rad_s
0.000000,91.629786
1.225000,91.629786
1.275000,65.449847
2.475000,65.449847
2.525000,91.629786
3.725000,91.629786
3.775000,65.449847
4.975000,65.449847
5.025000,91.629786
7.000000,91.629786
