time_s,omega_cmd_rad_s
0.000000,188.495559
2.058333,188.495559
2.108333,0.000000
2.475000,0.000000
2.525000,188.495559
4.558333,188.495559
4.608333,0.000000
4.975000,0.000000
5.025000,188.495559
7.000000,188.495559
