time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,65.4498,4.443324e-05,0.20938656
0.2,65.4498,4.0412124e-05,0.19043751
0.3,65.4498,3.9758277e-05,0.18735633
0.4,65.4498,4.0627715e-05,0.19145346
0.5,65.4498,4.0497509e-05,0.19083988
0.6,65.4498,4.0473583e-05,0.19072713
0.7,65.4498,4.0423558e-05,0.19049139
0.8,65.4498,4.0375649e-05,0.19026563
0.9,65.4498,4.0349996e-05,0.19014474
1,65.4498,4.0350064e-05,0.19014506
1.1,65.4498,4.0337102e-05,0.19008398
1.2,65.4498,4.0325713e-05,0.19003031
1.3,65.4498,4.032551e-05,0.19002935
1.4,65.4498,4.0309297e-05,0.18995295
1.5,65.4498,4.0306186e-05,0.18993829
1.6,65.4498,4.0303495e-05,0.18992561
1.7,65.4498,4.0301949e-05,0.18991833
1.8,65.4498,4.0301006e-05,0.18991388
1.9,65.4498,4.0301594e-05,0.18991665
2,65.4498,4.0301326e-05,0.18991539
2.1,65.4498,4.0292034e-05,0.1898716
2.2,65.4498,4.0292669e-05,0.18987459
2.3,65.4498,4.0292682e-05,0.18987465
2.4,65.4498,4.0292782e-05,0.18987512
2.5,65.4498,4.0292505e-05,0.18987382
2.6,65.4498,4.0291579e-05,0.18986946
2.7,65.4498,4.0290358e-05,0.1898637
2.8,65.4498,4.0291027e-05,0.18986685
2.9,65.4498,4.0291351e-05,0.18986838
3,65.4498,4.0300319e-05,0.18991064
3.1,65.4498,4.030124e-05,0.18991498
3.2,65.4498,4.0300168e-05,0.18990993
3.3,65.4498,4.0302035e-05,0.18991873
3.4,65.4498,4.0305492e-05,0.18993502
3.5,65.4498,4.0309001e-05,0.18995155
3.6,65.4498,4.0297655e-05,0.18989809
3.7,65.4498,4.0299879e-05,0.18990857
3.8,65.4498,4.0303536e-05,0.1899258
3.9,65.4498,4.0304442e-05,0.18993007
4,65.4498,4.0305147e-05,0.1899334
4.1,65.4498,4.0310918e-05,0.18996059
4.2,65.4498,4.029925e-05,0.18990561
4.3,65.4498,4.0301438e-05,0.18991592
4.4,65.4498,4.0302826e-05,0.18992246
4.5,65.4498,4.0305252e-05,0.18993389
4.6,65.4498,4.0305822e-05,0.18993658
4.7,65.4498,4.0308333e-05,0.18994841
4.8,65.4498,4.0310271e-05,0.18995754
4.9,65.4498,4.029904e-05,0.18990462
5,65.4498,4.0307618e-05,0.18994504
5.1,65.4498,4.0313064e-05,0.1899707
5.2,65.4498,4.0300696e-05,0.18991242
5.3,65.4498,4.0301984e-05,0.18991849
5.4,65.4498,4.0302676e-05,0.18992175
5.5,65.4498,4.0302486e-05,0.18992086
5.6,65.4498,4.0304245e-05,0.18992915
5.7,65.4498,4.0303927e-05,0.18992764
5.8,65.4498,4.0307068e-05,0.18994245
5.9,65.4498,4.0307393e-05,0.18994398
6,65.4498,4.0307589e-05,0.1899449
6.1,65.4498,4.0307742e-05,0.18994562
6.2,65.4498,4.0307917e-05,0.18994645
6.3,65.4498,4.0308096e-05,0.18994729
6.4,65.4498,4.0308253e-05,0.18994803
6.5,65.4498,4.0308493e-05,0.18994916
6.6,65.4498,4.031046e-05,0.18995843
6.7,65.4498,4.0310828e-05,0.18996017
6.8,65.4498,4.0308908e-05,0.18995112
6.9,65.4498,4.0308928e-05,0.18995121
7,65.4498,4.030901e-05,0.1899516
7.1,65.4498,4.0311071e-05,0.18996131
7.2,65.4498,4.0311513e-05,0.18996339
7.3,65.4498,4.0311903e-05,0.18996523
7.4,65.4498,4.031239e-05,0.18996753
7.5,65.4498,4.0312866e-05,0.18996977
7.6,65.4498,4.0311648e-05,0.18996403
7.7,65.4498,4.0312203e-05,0.18996665
7.8,65.4498,4.031322e-05,0.18997144
7.9,65.4498,4.0315354e-05,0.18998149
8,32.7249,9.3882096e-07,0.0022120432
8.1,0,-7.1816406e-06,0
8.2,0,-3.610926e-06,0
8.3,0,-2.5268987e-06,0
8.4,0,-1.8533226e-06,0
8.5,0,-1.3791909e-06,0
8.6,0,-1.0386146e-06,0
8.7,0,-7.9227815e-07,0
8.8,0,-6.0874171e-07,0
8.9,0,-4.6797421e-07,0
9,0,-3.5894481e-07,0
9.1,0,-2.7447266e-07,0
9.2,0,-2.0935764e-07,0
9.3,0,-1.5940613e-07,0
9.4,0,-1.212426e-07,0
9.5,0,-9.2124496e-08,0
9.6,0,-6.9968917e-08,0
9.7,0,-5.3121422e-08,0
9.8,0,-4.0325653e-08,0
9.9,0,-3.0616723e-08,0
10,32.7249,3.6681905e-05,0.086429641
10.1,65.4498,3.4450438e-05,0.16234375
10.2,65.4498,5.1859434e-05,0.24438165
10.3,65.4498,4.0722591e-05,0.19190055
10.4,65.4498,4.5053449e-05,0.21230923
10.5,65.4498,4.5041231e-05,0.21225165
10.6,65.4498,4.5133362e-05,0.2126858
10.7,65.4498,4.5168087e-05,0.21284944
10.8,65.4498,4.5073215e-05,0.21240237
10.9,65.4498,4.5034632e-05,0.21222055
11,65.4498,4.5018972e-05,0.21214676
11.1,65.4498,4.5024817e-05,0.2121743
11.2,65.4498,4.5000895e-05,0.21206157
11.3,65.4498,4.4906509e-05,0.21161679
11.4,65.4498,4.4822745e-05,0.21122206
11.5,65.4498,4.4803121e-05,0.21112958
11.6,65.4498,4.483487e-05,0.2112792
11.7,65.4498,4.4867623e-05,0.21143354
11.8,65.4498,4.4866943e-05,0.21143034
11.9,65.4498,4.4773839e-05,0.2109916
12,65.4498,4.4646855e-05,0.21039319
12.1,65.4498,4.4523218e-05,0.20981057
12.2,65.4498,4.4537214e-05,0.20987652
12.3,65.4498,4.4614943e-05,0.21024281
12.4,65.4498,4.4634094e-05,0.21033306
12.5,65.4498,4.4646578e-05,0.21039189
12.6,65.4498,4.4638585e-05,0.21035422
12.7,65.4498,4.4439567e-05,0.20941638
12.8,65.4498,4.3923311e-05,0.20698358
12.9,65.4498,4.3580341e-05,0.20536737
13,65.4498,4.3756999e-05,0.20619985
13.1,65.4498,4.4076746e-05,0.20770662
13.2,65.4498,4.4219035e-05,0.20837714
