time_s,conversion
0.1,0.3268562
0.2,0.35491031
0.3,0.34516696
0.4,0.36357628
0.5,0.3673661
0.6,0.34421769
0.7,0.35164885
0.8,0.3514073
0.9,0.34661558
1,0.34402976
1.1,0.34745189
1.2,0.34857605
1.3,0.34502644
1.4,0.34528034
1.5,0.34669023
1.6,0.34857817
1.7,0.3408758
1.8,0.35085252
1.9,0.34636872
2,0.34567953
2.1,0.34632866
2.2,0.34586046
2.3,0.34485837
2.4,0.34529608
2.5,0.34367005
2.6,0.34285949
2.7,0.34258382
2.8,0.34390948
2.9,0.34055845
3,0.34194918
3.1,0.3408424
3.2,0.34097211
3.3,0.33921463
3.4,0.33817836
3.5,0.33561579
3.6,0.3326438
3.7,0.33483529
3.8,0.33531062
3.9,0.33296444
4,0.32560468
4.1,0.34218596
4.2,0.33883505
4.3,0.3396844
4.4,0.33920249
4.5,0.34002138
4.6,0.34013628
4.7,0.34162492
4.8,0.34074514
4.9,0.34066754
5,0.34334034
5.1,0.34350843
5.2,0.34307165
5.3,0.34347874
5.4,0.34380091
5.5,0.34389184
5.6,0.34381943
5.7,0.34375079
5.8,0.34405821
5.9,0.34404786
6,0.34463664
6.1,0.34469024
6.2,0.34349343
6.3,0.34332739
6.4,0.34320347
6.5,0.34303604
6.6,0.3430227
6.7,0.34283647
6.8,0.3422887
6.9,0.33965209
7,0.34616355
7.1,0.34521232
7.2,0.34265686
7.3,0.34336626
7.4,0.34343014
7.5,0.34320798
7.6,0.34500725
7.7,0.34438047
7.8,0.34336857
7.9,0.34166631
8,0.3685043
8.1,0.3206662
8.2,0.32256308
8.3,0.30885392
8.4,0.34456589
8.5,0.30151264
8.6,0.33157874
8.7,0.28680835
8.8,0.27963663
8.9,0.31871822
9,0.28140178
9.1,0.32736661
9.2,0.29295511
9.3,0.30420984
9.4,0.32510773
9.5,0.29894081
9.6,0.33866482
9.7,0.29892484
9.8,0.33739145
9.9,0.30276608
10,0.30314129
10.1,0.32190688
10.2,0.33308221
10.3,0.31525097
10.4,0.31687721
10.5,0.3143683
10.6,0.31038247
10.7,0.33264203
10.8,0.3265285
10.9,0.32830395
11,0.35134689
11.1,0.32510768
11.2,0.34055638
11.3,0.32278404
11.4,0.33240996
11.5,0.33740849
11.6,0.32576195
11.7,0.33954618
11.8,0.37748159
11.9,0.3429915
12,0.36925902
12.1,0.36561591
12.2,0.35760713
12.3,0.33734526
12.4,0.3313192
12.5,0.36246017
12.6,0.33415245
12.7,0.33543865
12.8,0.3570561
12.9,0.35363974
13,0.3240037
13.1,0.35072081
13.2,0.34978672
13.3,0.3479529
13.4,0.35354771
13.5,0.36136305
13.6,0.34699653
13.7,0.34340683
13.8,0.36084158
13.9,0.36082597
14,0.35698733
14.1,0.35311046
14.2,0.36744069
14.3,0.34798339
14.4,0.35237091
14.5,0.36142674
14.6,0.35621426
14.7,0.35612981
14.8,0.3562909
14.9,0.37253912
15,0.3585134
15.1,0.35159446
15.2,0.34874102
15.3,0.3829982
15.4,0.35217371
15.5,0.34453814
15.6,0.3644229
15.7,0.36674549
15.8,0.35589049
15.9,0.35107261
16,0.35647056
16.1,0.37185137
16.2,0.35657031
16.3,0.33529404
16.4,0.37501236
16.5,0.3663194
16.6,0.34713934
16.7,0.3480593
16.8,0.38203427
16.9,0.35368136
17,0.34236341
17.1,0.37984339
17.2,0.36153542
17.3,0.34772495
17.4,0.3502114
17.5,0.37818271
17.6,0.3563813
17.7,0.34610078
17.8,0.37273805
17.9,0.36375391
18,0.36660492
18.1,0.37055746
18.2,0.33826943
18.3,0.32593745
18.4,0.36712031
18.5,0.32643327
18.6,0.36397007
18.7,0.33021505
18.8,0.33646684
18.9,0.35442919
19,0.32991894
19.1,0.3323223
19.2,0.3663585
19.3,0.33506949
19.4,0.34365831
19.5,0.36135916
19.6,0.33884272
19.7,0.37404679
19.8,0.33620743
19.9,0.37572528
20,0.34173719
20.1,0.34545364
20.2,0.33703059
20.3,0.37789359
20.4,0.34102011
20.5,0.35136069
20.6,0.37115822
20.7,0.33192819
20.8,0.37382832
20.9,0.36803907
21,0.4113833
21.1,0.39377253
21.2,0.36293653
21.3,0.37226776
21.4,0.38884843
21.5,0.36673823
21.6,0.37384562
21.7,0.37904417
21.8,0.36852025
21.9,0.38299422
22,0.35123654
22.1,0.37357208
22.2,0.3869019
22.3,0.37105049
22.4,0.37004244
22.5,0.39846127
22.6,0.37926934
22.7,0.3587226
22.8,0.36686353
22.9,0.37466542
23,0.36177343
23.1,0.37453327
23.2,0.38686922
23.3,0.3830838
23.4,0.37046559
23.5,0.36830086
23.6,0.38422564
23.7,0.35309281
23.8,0.37246154
23.9,0.38300881
24,0.39605217
24.1,0.3687108
24.2,0.36280182
24.3,0.38612366
24.4,0.36940238
24.5,0.37134749
24.6,0.38895921
24.7,0.38536605
24.8,0.36418899
24.9,0.37097876
25,0.40214534
25.1,0.38152558
25.2,0.36750949
25.3,0.366202
25.4,0.3993289
25.5,0.3686564
25.6,0.36077345
25.7,0.38366425
25.8,0.38641958
25.9,0.36002308
26,0.36951194
26.1,0.38296339
26.2,0.38011084
26.3,0.36893682
26.4,0.36816135
26.5,0.38368079
26.6,0.38183571
26.7,0.36582936
26.8,0.3661974
26.9,0.39529785
27,0.37476711
27.1,0.35664908
27.2,0.385869
27.3,0.38040498
27.4,0.36622875
27.5,0.35850435
27.6,0.40724599
27.7,0.36890247
27.8,0.36107295
27.9,0.38156919
28,0.38790219
28.1,0.33936255
28.2,0.36253592
28.3,0.35067234
28.4,0.34184653
28.5,0.38582194
28.6,0.36845671
28.7,0.3407286
28.8,0.37043997
28.9,0.34976054
29,0.35692934
29.1,0.37197422
29.2,0.35032733
29.3,0.38395679
29.4,0.35015565
29.5,0.39061618
29.6,0.35780487
29.7,0.38132112
29.8,0.35654882
29.9,0.35559648
30,0.37803005
30.1,0.36781732
30.2,0.35376201
30.3,0.3806703
30.4,0.36671395
30.5,0.38545723
30.6,0.35048111
30.7,0.34185252
30.8,0.38046092
30.9,0.39396715
31,0.41175027
31.1,0.40195757
31.2,0.39041818
31.3,0.39483237
31.4,0.39200893
31.5,0.37914933
31.6,0.39167235
31.7,0.40688704
31.8,0.38450476
31.9,0.38734236
32,0.41893176
32.1,0.38874636
32.2,0.38939734
32.3,0.39983671
32.4,0.39412007
32.5,0.40507834
32.6,0.38979461
32.7,0.40378887
32.8,0.4151117
32.9,0.37670549
33,0.39390958
33.1,0.40339603
33.2,0.38809991
33.3,0.39781914
33.4,0.39731313
33.5,0.39758675
33.6,0.39010275
33.7,0.4018914
33.8,0.40882103
33.9,0.39412372
34,0.38255895
34.1,0.39881422
34.2,0.39775184
34.3,0.40036746
34.4,0.39641595
34.5,0.39384652
34.6,0.38772443
34.7,0.38333214
34.8,0.38667123
34.9,0.39654223
35,0.39863684
35.1,0.39617873
35.2,0.39813756
35.3,0.41634661
35.4,0.40694539
35.5,0.39567046
35.6,0.38761414
35.7,0.38884555
35.8,0.38801601
35.9,0.39660668
36,0.39048936
36.1,0.39858939
36.2,0.38574427
36.3,0.39099506
36.4,0.40862238
36.5,0.39697084
36.6,0.37940182
36.7,0.38910734
36.8,0.39697474
36.9,0.37955381
37,0.37292574
37.1,0.41361473
37.2,0.38854493
37.3,0.37122005
37.4,0.379956
37.5,0.40184206
37.6,0.38176395
37.7,0.36941752
37.8,0.39773939
37.9,0.38848743
38,0.38968447
38.1,0.39780639
38.2,0.36593376
38.3,0.35345949
38.4,0.38952886
38.5,0.35080381
38.6,0.38701096
38.7,0.3561915
38.8,0.36170857
38.9,0.38468544
39,0.36098412
39.1,0.39814181
39.2,0.36040124
39.3,0.39868665
39.4,0.36565531
39.5,0.38624678
39.6,0.36285681
39.7,0.40539516
39.8,0.37538746
39.9,0.37839526
40,0.37631816
40.1,0.36372412
40.2,0.36589746
40.3,0.3722534
40.4,0.37355025
40.5,0.37376572
40.6,0.37486836
40.7,0.3789113
40.8,0.36154053
40.9,0.37734253
41,0.43131999
41.1,0.39097172
41.2,0.40368587
41.3,0.35427722
41.4,0.39959173
41.5,0.38936582
41.6,0.39327545
41.7,0.38678222
41.8,0.39533373
41.9,0.4006692
42,0.37000444
42.1,0.38796139
42.2,0.40504953
42.3,0.36596056
42.4,0.39595022
42.5,0.40924193
42.6,0.395326
42.7,0.38977589
42.8,0.3958424
42.9,0.38954737
43,0.38760207
43.1,0.39464897
43.2,0.40555412
43.3,0.39976891
43.4,0.38039793
43.5,0.38579689
43.6,0.38757922
43.7,0.38372046
43.8,0.39395315
43.9,0.42254783
44,0.39240634
44.1,0.38645302
44.2,0.40361661
44.3,0.39550942
44.4,0.38032239
44.5,0.39056232
44.6,0.39610705
44.7,0.40501917
44.8,0.38238497
44.9,0.38270688
45,0.39450706
45.1,0.38759827
45.2,0.37808175
45.3,0.4010483
45.4,0.3953982
45.5,0.37251011
45.6,0.38427242
45.7,0.39926745
45.8,0.38983773
45.9,0.37914205
46,0.39264851
46.1,0.39475688
46.2,0.39716838
46.3,0.37803516
46.4,0.37905005
46.5,0.40486681
46.6,0.38433714
46.7,0.36596412
46.8,0.39522649
46.9,0.39571457
47,0.39221001
47.1,0.36644519
47.2,0.41314417
47.3,0.38057813
47.4,0.37028965
47.5,0.39353246
47.6,0.38953811
47.7,0.37307754
47.8,0.37114653
47.9,0.40186744
48,0.39092049
48.1,0.37016248
48.2,0.35046753
48.3,0.3858658
48.4,0.3513008
48.5,0.38840798
48.6,0.35353387
48.7,0.35461615
48.8,0.39013595
48.9,0.35710771
49,0.39436741
49.1,0.36058076
49.2,0.36541617
49.3,0.38716204
49.4,0.36128434
49.5,0.39921134
49.6,0.36081821
49.7,0.36834653
49.8,0.3888971
