time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,13.09,2.9134271e-06,0.0027458468
0.2,13.09,2.9438117e-06,0.0027744836
0.3,13.09,2.9938137e-06,0.0028216095
0.4,13.09,3.1184956e-06,0.0029391197
0.5,13.09,3.2278961e-06,0.0030422275
0.6,13.09,3.3095391e-06,0.0031191744
0.7,13.09,3.3739717e-06,0.0031799009
0.8,13.09,3.4157456e-06,0.003219272
0.9,13.09,3.4411128e-06,0.00324318
1,13.09,3.4570702e-06,0.0032582195
1.1,13.09,3.4667219e-06,0.003267316
1.2,13.09,3.4744002e-06,0.0032745527
1.3,13.09,3.4782402e-06,0.0032781718
1.4,13.09,3.4814521e-06,0.003281199
1.5,13.09,3.4869794e-06,0.0032864083
1.6,13.09,3.4930977e-06,0.0032921747
1.7,13.09,3.502093e-06,0.0033006526
1.8,13.09,3.5180628e-06,0.0033157038
1.9,13.09,3.5383475e-06,0.0033348217
2,13.09,3.5682637e-06,0.0033630172
2.1,13.09,3.6046927e-06,0.0033973507
2.2,13.09,3.6516153e-06,0.0034415744
2.3,13.09,3.7028961e-06,0.0034899055
2.4,13.09,3.7485159e-06,0.0035329013
2.5,13.09,3.7752105e-06,0.0035580604
2.6,13.09,3.7888521e-06,0.0035709173
2.7,13.09,3.8025164e-06,0.0035837956
2.8,13.09,3.8151831e-06,0.0035957337
2.9,13.09,3.8263242e-06,0.0036062341
3,13.09,3.8359148e-06,0.0036152729
3.1,13.09,3.8416069e-06,0.0036206377
3.2,13.09,3.8485603e-06,0.0036271911
3.3,13.09,3.8514151e-06,0.0036298817
3.4,13.09,3.8540303e-06,0.0036323465
3.5,13.09,3.8572067e-06,0.0036353402
3.6,13.09,3.8573189e-06,0.003635446
3.7,13.09,3.8573209e-06,0.0036354478
3.8,13.09,3.8576186e-06,0.0036357284
3.9,13.09,3.8556136e-06,0.0036338387
4,13.09,3.8553996e-06,0.003633637
4.1,13.09,3.8524403e-06,0.0036308479
4.2,13.09,3.850343e-06,0.0036288713
4.3,13.09,3.8477505e-06,0.0036264279
4.4,13.09,3.8446742e-06,0.0036235285
4.5,13.09,3.8412614e-06,0.003620312
4.6,13.09,3.8367279e-06,0.0036160394
4.7,13.09,3.8336597e-06,0.0036131476
4.8,13.09,3.8297625e-06,0.0036094746
4.9,13.09,3.8255599e-06,0.0036055137
5,13.09,3.8215034e-06,0.0036016906
5.1,13.09,3.8160598e-06,0.00359656
5.2,13.09,3.8119008e-06,0.0035926402
5.3,13.09,3.8064797e-06,0.003587531
5.4,13.09,3.8011287e-06,0.0035824878
5.5,13.09,3.7965565e-06,0.0035781785
5.6,13.09,3.7906211e-06,0.0035725846
5.7,13.09,3.7855393e-06,0.0035677951
5.8,13.09,3.7789808e-06,0.0035616138
5.9,13.09,3.7731541e-06,0.0035561222
6,13.09,3.7681785e-06,0.0035514328
6.1,13.09,3.7614978e-06,0.0035451365
6.2,13.09,3.7559017e-06,0.0035398622
6.3,13.09,3.7480827e-06,0.003532493
6.4,13.09,3.7415575e-06,0.0035263432
6.5,13.09,3.7357904e-06,0.0035209077
6.6,13.09,3.7282916e-06,0.0035138402
6.7,13.09,3.7205142e-06,0.0035065102
6.8,13.09,3.7116724e-06,0.003498177
6.9,13.09,3.7044347e-06,0.0034913556
7,13.09,3.694916e-06,0.0034823844
7.1,13.09,3.6854331e-06,0.003473447
7.2,13.09,3.6761687e-06,0.0034647155
7.3,13.09,3.6647153e-06,0.0034539209
7.4,13.09,3.6533863e-06,0.0034432435
7.5,13.09,3.6393387e-06,0.003430004
7.6,13.09,3.6246887e-06,0.0034161966
7.7,13.09,3.6092069e-06,0.0034016053
7.8,13.09,3.5903137e-06,0.0033837989
7.9,13.09,3.5697945e-06,0.0033644599
8,6.545,-3.8130721e-06,0.0017968721
8.1,0,-1.690036e-06,0
8.2,0,-9.2022732e-07,0
8.3,0,-6.5679981e-07,0
8.4,0,-5.0185946e-07,0
8.5,0,-3.888972e-07,0
8.6,0,-3.0069249e-07,0
8.7,0,-2.3109991e-07,0
8.8,0,-1.7669743e-07,0
8.9,0,-1.3465634e-07,0
9,0,-1.0238384e-07,0
9.1,0,-7.7760147e-08,0
9.2,0,-5.9008753e-08,0
9.3,0,-4.4760084e-08,0
9.4,0,-3.395033e-08,0
9.5,0,-2.5752935e-08,0
9.6,0,-1.953742e-08,0
9.7,0,-1.4825458e-08,0
9.8,0,-1.1251091e-08,0
9.9,0,-8.5370075e-09,0
10,6.545,7.3270175e-06,0.0034527837
10.1,13.09,4.8655614e-06,0.0045856943
10.2,13.09,3.7610366e-06,0.0035447017
10.3,13.09,3.3333626e-06,0.0031416276
10.4,13.09,3.1429301e-06,0.0029621488
10.5,13.09,3.1126018e-06,0.0029335649
10.6,13.09,3.1809831e-06,0.002998013
10.7,13.09,3.2695824e-06,0.003081516
10.8,13.09,3.3868523e-06,0.0031920405
10.9,13.09,3.5829802e-06,0.0033768872
11,13.09,3.8061924e-06,0.0035872602
11.1,13.09,3.9092671e-06,0.003684406
11.2,13.09,3.8829762e-06,0.0036596274
11.3,13.09,3.842404e-06,0.0036213889
11.4,13.09,3.8335067e-06,0.0036130034
11.5,13.09,3.8367557e-06,0.0036160655
11.6,13.09,3.8337202e-06,0.0036132046
11.7,13.09,3.824992e-06,0.0036049785
11.8,13.09,3.8185265e-06,0.0035988849
11.9,13.09,3.8126569e-06,0.0035933529
12,13.09,3.8058398e-06,0.0035869279
12.1,13.09,3.7990102e-06,0.0035804911
12.2,13.09,3.7906327e-06,0.0035725955
12.3,13.09,3.7829509e-06,0.0035653556
12.4,13.09,3.7729234e-06,0.0035559048
12.5,13.09,3.7630542e-06,0.0035466033
12.6,13.09,3.7534463e-06,0.0035375481
12.7,13.09,3.7410558e-06,0.0035258703
12.8,13.09,3.7288366e-06,0.003514354
12.9,13.09,3.7137885e-06,0.0035001714
13,13.09,3.6978006e-06,0.0034851031
