time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,20.944,7.9006216e-06,0.011913885
0.2,20.944,6.2916781e-06,0.0094876493
0.3,20.944,6.1865528e-06,0.0093291237
0.4,20.944,6.3652866e-06,0.0095986485
0.5,20.944,7.0667615e-06,0.01065645
0.6,20.944,7.7378757e-06,0.011668469
0.7,20.944,7.5623167e-06,0.011403732
0.8,20.944,7.692631e-06,0.011600241
0.9,20.944,8.1376354e-06,0.012271294
1,20.944,7.958336e-06,0.012000916
1.1,20.944,7.9122373e-06,0.011931401
1.2,20.944,7.8885981e-06,0.011895753
1.3,20.944,7.8294002e-06,0.011806485
1.4,20.944,7.7312975e-06,0.011658549
1.5,20.944,7.6353875e-06,0.01151392
1.6,20.944,7.7457615e-06,0.011680361
1.7,20.944,7.690701e-06,0.011597331
1.8,20.944,7.798872e-06,0.011760449
1.9,20.944,7.7923128e-06,0.011750558
2,20.944,7.8000638e-06,0.011762247
2.1,20.944,7.8182651e-06,0.011789694
2.2,20.944,7.8214592e-06,0.01179451
2.3,20.944,7.8261471e-06,0.011801579
2.4,20.944,7.8358643e-06,0.011816233
2.5,20.944,7.8365236e-06,0.011817227
2.6,20.944,7.8405233e-06,0.011823258
2.7,20.944,7.8440507e-06,0.011828577
2.8,20.944,7.8423328e-06,0.011825987
2.9,20.944,7.8449085e-06,0.011829871
3,20.944,7.8474064e-06,0.011833638
3.1,20.944,7.8448239e-06,0.011829743
3.2,20.944,7.8459053e-06,0.011831374
3.3,20.944,7.8430144e-06,0.011827015
3.4,20.944,7.8394607e-06,0.011821656
3.5,20.944,7.8413927e-06,0.011824569
3.6,20.944,7.8352093e-06,0.011815245
3.7,20.944,7.8319342e-06,0.011810306
3.8,20.944,7.8309494e-06,0.011808821
3.9,20.944,7.8243699e-06,0.011798899
4,20.944,7.8221448e-06,0.011795544
4.1,20.944,7.8161954e-06,0.011786573
4.2,20.944,7.8092634e-06,0.011776119
4.3,20.944,7.8088193e-06,0.01177545
4.4,20.944,7.7989851e-06,0.01176062
4.5,20.944,7.7934641e-06,0.011752294
4.6,20.944,7.7906466e-06,0.011748046
4.7,20.944,7.7811471e-06,0.011733721
4.8,20.944,7.7771953e-06,0.011727762
4.9,20.944,7.7686675e-06,0.011714902
5,20.944,7.7615287e-06,0.011704137
5.1,20.944,7.7575306e-06,0.011698108
5.2,20.944,7.7463062e-06,0.011681182
5.3,20.944,7.7415545e-06,0.011674016
5.4,20.944,7.7347876e-06,0.011663812
5.5,20.944,7.7266033e-06,0.011651471
5.6,20.944,7.7206319e-06,0.011642466
