time_s,conversion
0.1,0.043981766
0.2,0.044955446
0.3,0.044925276
0.4,0.064822464
0.5,0.056784805
0.6,0.053111773
0.7,0.048605752
0.8,0.079054742
0.9,0.042638744
1,0.11384249
1.1,0.060015859
1.2,0.094870581
1.3,0.061120279
1.4,0.056246982
1.5,0.13450098
1.6,0.061682126
1.7,0.095445099
1.8,0.1061055
1.9,0.085470601
2,0.085539116
2.1,0.13491083
2.2,0.098734741
2.3,0.079320846
2.4,0.144668
2.5,0.10563991
2.6,0.093055796
2.7,0.15392633
2.8,0.090778313
2.9,0.098366085
3,0.15145317
3.1,0.095629716
3.2,0.1297127
3.3,0.1192786
3.4,0.096762157
3.5,0.14999485
3.6,0.10795641
3.7,0.10277632
3.8,0.14818612
3.9,0.10081772
4,0.13218094
4.1,0.12975507
4.2,0.10815886
4.3,0.1591583
4.4,0.11774324
4.5,0.10955973
4.6,0.16168907
4.7,0.11131736
4.8,0.15829242
4.9,0.11948734
5,0.12252516
5.1,0.173417
5.2,0.11708505
5.3,0.13697896
5.4,0.14840774
5.5,0.12480783
5.6,0.17414713
5.7,0.12449811
5.8,0.17067018
5.9,0.12921232
6,0.1339949
6.1,0.17019073
6.2,0.13026995
6.3,0.16589514
6.4,0.13140587
6.5,0.14040519
6.6,0.17285198
6.7,0.1348673
6.8,0.18293986
6.9,0.13815903
7,0.15138588
7.1,0.17618909
7.2,0.14120373
7.3,0.19334387
7.4,0.14230714
7.5,0.1917713
7.6,0.14703664
7.7,0.1509263
7.8,0.19693176
7.9,0.14911768
8,0.19860464
8.1,0.15346596
8.2,0.2019969
8.3,0.15882076
8.4,0.1620614
8.5,0.2108328
8.6,0.15947318
8.7,0.20639892
8.8,0.17081873
8.9,0.16800527
9,0.21352988
9.1,0.15721598
9.2,0.16353888
9.3,0.21828547
9.4,0.16514591
9.5,0.18487167
9.6,0.22727477
9.7,0.19073172
9.8,0.23440988
9.9,0.20522003
10,0.19250056
10.1,0.1831269
10.2,0.22131113
10.3,0.19925198
10.4,0.1864012
10.5,0.20521165
10.6,0.23260972
10.7,0.19140418
10.8,0.23065102
10.9,0.21028221
11,0.20014135
11.1,0.25448326
11.2,0.20293935
11.3,0.196958
11.4,0.2272603
11.5,0.22528478
11.6,0.20358787
11.7,0.20769963
11.8,0.26621487
11.9,0.24292342
12,0.20500596
12.1,0.2056903
12.2,0.23236049
12.3,0.24136879
12.4,0.20815088
12.5,0.26182567
12.6,0.21211085
12.7,0.23676839
12.8,0.23592014
12.9,0.21606346
13,0.25687122
13.1,0.2324325
13.2,0.21675301
13.3,0.26776429
13.4,0.23753985
13.5,0.22578181
13.6,0.27250978
13.7,0.2250018
13.8,0.25047526
13.9,0.24482451
14,0.2259611
14.1,0.23113679
14.2,0.27518327
14.3,0.22997472
14.4,0.25699175
14.5,0.23866884
14.6,0.28225699
14.7,0.23437784
14.8,0.26579162
14.9,0.25245507
15,0.25451783
