time_s,conversion
0.1,0.082940561
0.2,0.043050001
0.3,0.10458681
0.4,0.042894511
0.5,0.042523921
0.6,0.12504596
0.7,0.03924841
0.8,0.108022
0.9,0.14555583
1,0.1370511
1.1,0.14118919
1.2,0.097447729
1.3,0.1625558
1.4,0.14960054
1.5,0.09953531
1.6,0.099834059
1.7,0.2030816
1.8,0.12346357
1.9,0.09841469
2,0.12996005
2.1,0.15776761
2.2,0.1185725
2.3,0.1207251
2.4,0.16558172
2.5,0.17049327
2.6,0.13435269
2.7,0.12001936
2.8,0.19944138
2.9,0.13853948
3,0.12025217
3.1,0.15816835
3.2,0.16783524
3.3,0.15070409
3.4,0.1389514
3.5,0.16621382
3.6,0.1866362
3.7,0.15107543
3.8,0.13492979
3.9,0.18360615
4,0.16468579
4.1,0.15088119
4.2,0.16564448
4.3,0.18566473
4.4,0.15947968
4.5,0.15008467
4.6,0.18514557
4.7,0.18005215
4.8,0.16767704
4.9,0.16804602
5,0.1805889
5.1,0.1893049
5.2,0.16811059
5.3,0.16390639
5.4,0.20134452
5.5,0.18981695
5.6,0.16628061
5.7,0.18320095
5.8,0.20782665
5.9,0.18110459
6,0.18155209
6.1,0.22931984
6.2,0.19076567
6.3,0.18209928
6.4,0.19237271
6.5,0.20959673
6.6,0.18884204
6.7,0.18867313
6.8,0.22408674
6.9,0.20162904
7,0.19182915
7.1,0.2034782
7.2,0.21571131
7.3,0.19426137
7.4,0.20198675
7.5,0.2186261
7.6,0.21165865
7.7,0.20583072
7.8,0.20900864
7.9,0.22186123
8,0.2107171
8.1,0.20773133
8.2,0.21844063
8.3,0.23200411
8.4,0.19960736
8.5,0.21583831
8.6,0.23972027
8.7,0.21592232
8.8,0.21366392
8.9,0.2473724
9,0.24795459
9.1,0.20222759
9.2,0.24696585
9.3,0.21948545
9.4,0.21601147
9.5,0.25507094
9.6,0.21311802
9.7,0.2298737
9.8,0.24577054
9.9,0.20981164
10,0.24217261
10.1,0.25126823
10.2,0.2251933
10.3,0.23916423
10.4,0.24987769
10.5,0.23119712
10.6,0.26440758
10.7,0.24261822
10.8,0.2575492
10.9,0.24314716
11,0.22249289
11.1,0.26215912
11.2,0.23083805
11.3,0.26483061
11.4,0.23576661
11.5,0.2549917
11.6,0.26430068
11.7,0.24957914
11.8,0.27425094
11.9,0.25207068
12,0.26290521
12.1,0.26171776
12.2,0.25925773
12.3,0.27816878
12.4,0.25297671
12.5,0.28936904
12.6,0.26351533
12.7,0.27034731
12.8,0.27677265
12.9,0.27824642
13,0.29753694
13.1,0.26839474
13.2,0.26667938
13.3,0.25159199
13.4,0.2828756
13.5,0.26201738
13.6,0.28943903
13.7,0.28800622
13.8,0.26543775
13.9,0.31671349
14,0.27490747
14.1,0.31635449
14.2,0.27833083
14.3,0.27580313
14.4,0.30647512
14.5,0.27139922
14.6,0.32058546
14.7,0.28466124
14.8,0.3071094
14.9,0.29786901
15,0.28732463
15.1,0.31337423
15.2,0.27001321
15.3,0.30957325
15.4,0.30771167
15.5,0.28886704
15.6,0.32267662
15.7,0.27938615
15.8,0.31551452
15.9,0.29764737
16,0.28870254
16.1,0.31890703
16.2,0.27912435
16.3,0.33414543
16.4,0.30604472
16.5,0.30433632
16.6,0.32426419
16.7,0.29019672
16.8,0.32750337
