time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,10.472,3.8708565e-06,0.0029185639
0.2,10.472,2.9886709e-06,0.0022534101
0.3,10.472,2.6293336e-06,0.0019824755
0.4,10.472,2.4370869e-06,0.0018375246
0.5,10.472,2.3293503e-06,0.0017562928
0.6,10.472,2.2796839e-06,0.0017188452
0.7,10.472,2.2733093e-06,0.0017140388
0.8,10.472,2.2956998e-06,0.0017309209
0.9,10.472,2.3348075e-06,0.0017604075
1,10.472,2.3807172e-06,0.0017950227
1.1,10.472,2.4366695e-06,0.0018372098
1.2,10.472,2.5030541e-06,0.0018872627
1.3,10.472,2.5743962e-06,0.0019410535
1.4,10.472,2.6476302e-06,0.0019962708
1.5,10.472,2.7138532e-06,0.0020462019
1.6,10.472,2.7561158e-06,0.0020780672
1.7,10.472,2.7703169e-06,0.0020887746
1.8,10.472,2.7666065e-06,0.0020859771
1.9,10.472,2.7591022e-06,0.0020803189
2,10.472,2.7542492e-06,0.0020766599
2.1,10.472,2.7532109e-06,0.002075877
2.2,10.472,2.7537335e-06,0.002076271
2.3,10.472,2.7529061e-06,0.0020756472
2.4,10.472,2.7513721e-06,0.0020744905
2.5,10.472,2.7482879e-06,0.0020721651
2.6,10.472,2.7449578e-06,0.0020696543
2.7,10.472,2.7420018e-06,0.0020674254
2.8,10.472,2.7382978e-06,0.0020646327
2.9,10.472,2.7347332e-06,0.002061945
3,10.472,2.7302651e-06,0.0020585762
3.1,10.472,2.7259355e-06,0.0020553117
3.2,10.472,2.721794e-06,0.0020521891
3.3,10.472,2.717114e-06,0.0020486605
3.4,10.472,2.7126674e-06,0.0020453078
3.5,10.472,2.7073132e-06,0.0020412708
3.6,10.472,2.7022173e-06,0.0020374286
3.7,10.472,2.6973128e-06,0.0020337307
3.8,10.472,2.6918562e-06,0.0020296165
3.9,10.472,2.6866665e-06,0.0020257035
4,10.472,2.6807395e-06,0.0020212347
4.1,10.472,2.6748632e-06,0.0020168041
4.2,10.472,2.6693872e-06,0.0020126752
4.3,10.472,2.6631826e-06,0.0020079971
4.4,10.472,2.6573639e-06,0.0020036099
4.5,10.472,2.6507357e-06,0.0019986123
4.6,10.472,2.6440311e-06,0.0019935572
4.7,10.472,2.6376842e-06,0.0019887717
4.8,10.472,2.6304566e-06,0.0019833222
4.9,10.472,2.6234022e-06,0.0019780033
5,10.472,2.6155589e-06,0.0019720895
5.1,10.472,2.6074974e-06,0.0019660113
5.2,10.472,2.5994218e-06,0.0019599224
5.3,10.472,2.5903443e-06,0.0019530782
5.4,10.472,2.5813301e-06,0.0019462816
5.5,10.472,2.5711115e-06,0.001938577
5.6,10.472,2.5604723e-06,0.0019305551
5.7,10.472,2.5495566e-06,0.0019223249
5.8,10.472,2.5374967e-06,0.0019132319
5.9,10.472,2.5253491e-06,0.0019040728
6,10.472,2.5122611e-06,0.0018942046
6.1,10.472,2.5004447e-06,0.0018852953
6.2,10.472,2.4931908e-06,0.001879826
6.3,10.472,2.4938697e-06,0.0018803379
6.4,10.472,2.5072704e-06,0.0018904418
6.5,10.472,2.5280211e-06,0.0019060874
6.6,10.472,2.5455229e-06,0.0019192835
6.7,10.472,2.5532453e-06,0.0019251061
6.8,10.472,2.5514103e-06,0.0019237226
6.9,10.472,2.5467719e-06,0.0019202253
7,10.472,2.5433199e-06,0.0019176225
7.1,10.472,2.5408184e-06,0.0019157364
7.2,10.472,2.5398592e-06,0.0019150132
7.3,10.472,2.5376698e-06,0.0019133624
7.4,10.472,2.5354543e-06,0.0019116919
7.5,10.472,2.5337863e-06,0.0019104343
7.6,10.472,2.5312254e-06,0.0019085035
7.7,10.472,2.5287287e-06,0.001906621
7.8,10.472,2.5268094e-06,0.0019051738
7.9,10.472,2.5245582e-06,0.0019034765
8,10.472,2.5227469e-06,0.0019021108
8.1,10.472,2.5205359e-06,0.0019004437
8.2,10.472,2.5185302e-06,0.0018989314
8.3,10.472,2.5178632e-06,0.0018984285
8.4,10.472,2.5166558e-06,0.0018975182
8.5,10.472,2.5158756e-06,0.0018969299
8.6,10.472,2.5162529e-06,0.0018972144
8.7,10.472,2.5171163e-06,0.0018978654
8.8,10.472,2.5192673e-06,0.0018994872
8.9,10.472,2.5217717e-06,0.0019013755
9,10.472,2.5262023e-06,0.0019047161
9.1,10.472,2.5335179e-06,0.001910232
9.2,10.472,2.5448505e-06,0.0019187765
9.3,10.472,2.5599105e-06,0.0019301315
9.4,10.472,2.5786878e-06,0.0019442893
9.5,10.472,2.6011246e-06,0.0019612063
