time_s,conversion
0.1,0.0038619415
0.2,0.31990983
0.3,0.032892103
0.4,0.060718712
0.5,0.074710967
0.6,0.075378882
0.7,0.092647077
0.8,0.097876123
0.9,0.10528171
1,0.1250899
1.1,0.12808985
1.2,0.12394457
1.3,0.13266438
1.4,0.13724828
1.5,0.12989021
1.6,0.14218306
1.7,0.15045263
1.8,0.16580408
1.9,0.16131229
2,0.15196856
2.1,0.14510491
2.2,0.17441911
2.3,0.18566723
2.4,0.17262344
2.5,0.17658789
2.6,0.17760791
2.7,0.1799763
2.8,0.19931082
2.9,0.19498066
3,0.20573598
3.1,0.17897719
3.2,0.21039345
3.3,0.22645218
3.4,0.21700635
3.5,0.21980654
3.6,0.20097976
3.7,0.20429644
3.8,0.21956674
3.9,0.22991922
4,0.2376407
4.1,0.23687012
4.2,0.23853847
4.3,0.23591424
4.4,0.24273962
4.5,0.23175961
4.6,0.23730128
4.7,0.23713449
4.8,0.25523313
4.9,0.26860981
5,0.26944798
5.1,0.21849418
5.2,0.26274707
5.3,0.23755434
5.4,0.28039416
5.5,0.23860571
5.6,0.26702582
5.7,0.24182268
5.8,0.23613796
5.9,0.26641609
6,0.23889965
6.1,0.26159488
6.2,0.25778509
6.3,0.24368644
6.4,0.2879884
6.5,0.24456798
6.6,0.28746845
6.7,0.24996945
6.8,0.25173933
6.9,0.29054077
7,0.25191738
7.1,0.28898068
7.2,0.25609152
7.3,0.25402608
7.4,0.29592552
7.5,0.25205777
7.6,0.30220736
7.7,0.2633151
7.8,0.27546025
7.9,0.26595846
8,0.2537894
8.1,0.27391492
8.2,0.26848982
8.3,0.25573351
8.4,0.29708851
8.5,0.26011661
8.6,0.2871498
8.7,0.25840814
8.8,0.29889578
8.9,0.267166
9,0.30596222
9.1,0.26359821
9.2,0.26081705
9.3,0.30209964
9.4,0.26091337
9.5,0.30420862
9.6,0.26520085
9.7,0.2643691
9.8,0.30572483
9.9,0.26300634
10,0.30475354
10.1,0.26429824
10.2,0.26945757
10.3,0.29459763
10.4,0.2657127
10.5,0.30988079
10.6,0.21038405
10.7,0.29901782
10.8,0.26230371
10.9,0.27068964
11,0.29600616
11.1,0.26504198
11.2,0.29844724
11.3,0.26914683
11.4,0.27714615
11.5,0.29660785
11.6,0.2704785
11.7,0.31294659
11.8,0.26908532
11.9,0.31547036
12,0.27455131
12.1,0.27064814
12.2,0.31342512
12.3,0.27116706
12.4,0.31692989
12.5,0.27800992
12.6,0.27342565
12.7,0.31082163
12.8,0.2791578
12.9,0.2982444
13,0.27120669
13.1,0.31342052
13.2,0.27452517
13.3,0.31865236
13.4,0.27553375
13.5,0.31524471
13.6,0.27698244
13.7,0.29741238
13.8,0.30660867
13.9,0.27344537
14,0.30452637
14.1,0.27443455
14.2,0.3134961
14.3,0.2749873
14.4,0.32177732
14.5,0.28373387
14.6,0.29708025
14.7,0.28604582
14.8,0.26916813
14.9,0.30316574
15,0.27602779
15.1,0.32142245
15.2,0.28534509
15.3,0.29705263
15.4,0.28839173
