time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,31.4159,1.2316063e-05,0.027858254
0.2,31.4159,1.1415536e-05,0.025821313
0.3,31.4159,1.236179e-05,0.027961686
0.4,31.4159,1.4034317e-05,0.031744851
0.5,31.4159,1.5962145e-05,0.03610549
0.6,31.4159,1.5126099e-05,0.034214401
0.7,31.4159,1.4334566e-05,0.032423997
0.8,31.4159,1.4107694e-05,0.031910826
0.9,31.4159,1.4507858e-05,0.032815975
1,31.4159,1.4524544e-05,0.032853717
1.1,31.4159,1.4581864e-05,0.032983372
1.2,31.4159,1.4546802e-05,0.032904063
1.3,31.4159,1.4565781e-05,0.032946994
1.4,31.4159,1.4538643e-05,0.032885608
1.5,31.4159,1.4542545e-05,0.032894433
1.6,31.4159,1.4534165e-05,0.03287548
1.7,31.4159,1.4517557e-05,0.032837913
1.8,31.4159,1.4515618e-05,0.032833527
1.9,31.4159,1.45039e-05,0.032807022
2,31.4159,1.4489068e-05,0.032773471
2.1,31.4159,1.4484706e-05,0.032763605
2.2,31.4159,1.4474956e-05,0.032741551
2.3,31.4159,1.4456641e-05,0.032700123
2.4,31.4159,1.4454423e-05,0.032695108
2.5,31.4159,1.4440345e-05,0.032663264
2.6,31.4159,1.4424932e-05,0.032628399
2.7,31.4159,1.4419204e-05,0.032615443
2.8,31.4159,1.4406483e-05,0.03258667
2.9,31.4159,1.4389653e-05,0.0325486
3,31.4159,1.4382979e-05,0.032533504
3.1,31.4159,1.436837e-05,0.03250046
3.2,31.4159,1.4352988e-05,0.032465666
3.3,31.4159,1.4346617e-05,0.032451256
3.4,31.4159,1.4331301e-05,0.032416611
3.5,31.4159,1.4316004e-05,0.032382011
3.6,31.4159,1.4308009e-05,0.032363926
3.7,31.4159,1.4296734e-05,0.032338423
3.8,31.4159,1.4281351e-05,0.032303627
3.9,31.4159,1.4270048e-05,0.032278062
4,31.4159,1.4254733e-05,0.032243419
4.1,31.4159,1.4243577e-05,0.032218185
4.2,31.4159,1.4227872e-05,0.032182662
4.3,31.4159,1.4217736e-05,0.032159735
4.4,31.4159,1.420221e-05,0.032124616
