time_s,conversion
0.1,0.020867815
0.2,0.059908544
0.3,0.11083012
0.4,0.2115483
0.5,0.020885748
0.6,0.085087157
0.7,0.15047803
0.8,0.16567464
0.9,0.17151432
1,0.18501268
1.1,0.1888586
1.2,0.18212809
1.3,0.17297951
1.4,0.17262499
1.5,0.16482654
1.6,0.12940349
1.7,0.15202888
1.8,0.18437584
1.9,0.17555653
2,0.17128401
2.1,0.20660192
2.2,0.20857097
2.3,0.19944925
2.4,0.18622023
2.5,0.22392309
2.6,0.2414476
2.7,0.24485754
2.8,0.21061652
2.9,0.20385986
3,0.22544291
3.1,0.22905241
3.2,0.24749235
3.3,0.25375217
3.4,0.25203175
3.5,0.23783189
3.6,0.25978492
3.7,0.25459141
3.8,0.25271058
3.9,0.22241164
4,0.21517604
4.1,0.24016608
4.2,0.25798863
4.3,0.24388384
4.4,0.250906
4.5,0.25854071
4.6,0.2549949
4.7,0.25132384
4.8,0.25278852
4.9,0.25792164
5,0.25737039
5.1,0.23612371
5.2,0.16708594
5.3,0.18739401
5.4,0.18730796
5.5,0.19254667
5.6,0.17985947
5.7,0.2162175
5.8,0.19619248
5.9,0.19255037
6,0.25267589
6.1,0.19174248
6.2,0.2380745
6.3,0.19462713
6.4,0.23688607
6.5,0.20361743
6.6,0.2001842
6.7,0.24176906
6.8,0.19749688
6.9,0.25402003
7,0.22128589
7.1,0.20312299
7.2,0.24659646
7.3,0.19925505
7.4,0.25463613
7.5,0.21250611
7.6,0.22562098
7.7,0.21400437
7.8,0.20436815
7.9,0.23525951
8,0.20155155
8.1,0.25261535
8.2,0.21166049
8.3,0.20569292
8.4,0.25065219
8.5,0.20590547
8.6,0.25977404
8.7,0.21682733
8.8,0.22908348
8.9,0.21977537
9,0.2079237
9.1,0.2488723
9.2,0.21629003
9.3,0.20985818
9.4,0.25244084
9.5,0.20943407
9.6,0.25468381
9.7,0.21297696
9.8,0.21177933
9.9,0.25797743
10,0.21119336
10.1,0.25997097
10.2,0.21494017
10.3,0.21645426
10.4,0.25998535
10.5,0.21435882
10.6,0.26420224
10.7,0.22133158
10.8,0.21571548
10.9,0.26714529
11,0.23374593
11.1,0.21320791
11.2,0.26299025
11.3,0.21787683
11.4,0.26364603
11.5,0.2221167
11.6,0.24910358
11.7,0.21988543
11.8,0.26234506
11.9,0.22433671
12,0.25261243
12.1,0.22096352
12.2,0.2596554
12.3,0.22804826
12.4,0.23041127
12.5,0.25243208
12.6,0.22526478
12.7,0.2679362
12.8,0.22469117
12.9,0.27090343
13,0.23011545
13.1,0.22622419
13.2,0.26919727
13.3,0.22551901
13.4,0.27008213
13.5,0.22198898
13.6,0.23114996
13.7,0.26159833
13.8,0.2287175
13.9,0.23909321
14,0.26406034
14.1,0.22939622
14.2,0.27336198
14.3,0.22932619
14.4,0.27822762
14.5,0.2378427
14.6,0.23056194
14.7,0.27419124
14.8,0.23505953
14.9,0.23357183
15,0.26106839
15.1,0.229202
15.2,0.26912196
15.3,0.23861939
15.4,0.23566752
15.5,0.26215428
15.6,0.23272558
15.7,0.27790644
15.8,0.23324774
15.9,0.27456499
16,0.23378709
16.1,0.24518059
16.2,0.26377194
16.3,0.2329706
16.4,0.27321806
16.5,0.23683113
16.6,0.26319079
16.7,0.23392434
16.8,0.27488041
16.9,0.23247242
17,0.25866662
17.1,0.24388183
17.2,0.23889617
17.3,0.26055624
17.4,0.23656921
17.5,0.27821005
17.6,0.239464
17.7,0.26603015
17.8,0.23690504
17.9,0.28066474
18,0.23605378
18.1,0.23708513
18.2,0.27752464
18.3,0.23187985
18.4,0.27344957
18.5,0.23319972
18.6,0.23418491
18.7,0.25779456
18.8,0.22417157
18.9,0.27458892
19,0.25147286
19.1,0.21998231
19.2,0.24933052
19.3,0.22305399
19.4,0.22284502
19.5,0.23669175
19.6,0.21631261
19.7,0.24496162
19.8,0.20925057
19.9,0.22171816
20,0.22086358
20.1,0.20584459
20.2,0.2373023
20.3,0.20905475
20.4,0.19494007
20.5,0.23033237
20.6,0.19991071
20.7,0.24359995
20.8,0.19611262
20.9,0.24105776
21,0.19800708
21.1,0.19516922
21.2,0.23559911
21.3,0.19013763
21.4,0.23994564
21.5,0.20030005
