time_s,conversion
0.1,0.017416564
0.2,0.058138808
0.3,0.01444091
0.4,0.10167039
0.5,0.11995065
0.6,0.14652237
0.7,0.16901678
0.8,0.1299462
0.9,0.13864617
1,0.17394798
1.1,0.13793962
1.2,0.14328506
1.3,0.1873759
1.4,0.15680054
1.5,0.1717132
1.6,0.18405537
1.7,0.15634986
1.8,0.19935245
1.9,0.16055506
2,0.16866093
2.1,0.18830445
2.2,0.15270342
2.3,0.19065394
2.4,0.16907097
2.5,0.1660211
2.6,0.2090203
2.7,0.16894108
2.8,0.1850273
2.9,0.19834036
3,0.17541636
3.1,0.21523536
3.2,0.18912304
3.3,0.19250457
3.4,0.22227785
3.5,0.1836053
3.6,0.21040431
3.7,0.20260568
3.8,0.19156741
3.9,0.23591618
4,0.1984185
4.1,0.21315688
4.2,0.22627018
4.3,0.19788078
4.4,0.23388182
4.5,0.21435661
4.6,0.21262168
4.7,0.2493747
4.8,0.21130756
4.9,0.23587842
5,0.23148556
5.1,0.17630694
5.2,0.14971705
5.3,0.20095296
5.4,0.14126112
5.5,0.20053736
5.6,0.15874374
5.7,0.15590669
5.8,0.20091181
5.9,0.15463271
6,0.17696524
6.1,0.17274096
6.2,0.16073036
6.3,0.19675841
6.4,0.16246319
6.5,0.20418032
6.6,0.16871145
6.7,0.16635654
6.8,0.21229376
6.9,0.1634775
7,0.21024528
7.1,0.16533634
7.2,0.17399387
7.3,0.20041792
7.4,0.16909785
7.5,0.21807335
7.6,0.16940969
7.7,0.2203432
7.8,0.1781303
7.9,0.17186091
8,0.21780815
8.1,0.1731591
8.2,0.22045368
8.3,0.17249227
8.4,0.21807027
8.5,0.17445765
8.6,0.21968899
8.7,0.17709319
8.8,0.18059184
8.9,0.2115589
9,0.17658212
9.1,0.21630579
9.2,0.18137655
9.3,0.18895891
9.4,0.21570488
9.5,0.17751048
9.6,0.22811245
9.7,0.18116884
9.8,0.23465928
9.9,0.19506718
10,0.21299261
10.1,0.1904971
10.2,0.18686798
10.3,0.21712849
10.4,0.18568557
10.5,0.23594574
10.6,0.19240138
10.7,0.18741136
10.8,0.23539906
10.9,0.18820221
11,0.240089
11.1,0.19850904
11.2,0.22789798
11.3,0.19697885
11.4,0.19401173
11.5,0.23750682
11.6,0.19234928
11.7,0.24139579
11.8,0.19539935
11.9,0.1956805
12,0.24722296
12.1,0.19437695
12.2,0.24025223
12.3,0.19482339
12.4,0.24288987
12.5,0.19867173
12.6,0.20061706
12.7,0.23311428
12.8,0.19752771
12.9,0.21306175
13,0.22123183
13.1,0.2024826
13.2,0.24334987
13.3,0.19921453
13.4,0.25174918
13.5,0.20844925
13.6,0.23798669
13.7,0.21063602
13.8,0.2039431
13.9,0.24769712
14,0.20349862
14.1,0.24278637
14.2,0.20706753
14.3,0.20488126
14.4,0.25012145
14.5,0.20375287
14.6,0.25526132
14.7,0.21253417
14.8,0.23762461
14.9,0.2133421
15,0.21190697
15.1,0.23560406
15.2,0.21289739
15.3,0.24925877
15.4,0.20287541
15.5,0.2483774
15.6,0.20611688
15.7,0.20697402
15.8,0.24859411
15.9,0.20413943
16,0.24886288
16.1,0.20426102
16.2,0.21106295
16.3,0.23691077
16.4,0.20408434
16.5,0.25887355
16.6,0.21753393
16.7,0.23109759
16.8,0.2194538
16.9,0.20992474
17,0.23856888
17.1,0.20690587
17.2,0.25256323
17.3,0.20635962
17.4,0.25952094
17.5,0.21768356
17.6,0.23199363
17.7,0.21310316
17.8,0.2098478
17.9,0.23916608
18,0.2109487
18.1,0.25317144
18.2,0.20598581
18.3,0.25593874
18.4,0.21497116
18.5,0.23534378
18.6,0.20905111
18.7,0.20996688
18.8,0.2236787
18.9,0.21230396
19,0.21742582
19.1,0.19466851
19.2,0.23604014
19.3,0.19211678
19.4,0.24129502
19.5,0.19338225
19.6,0.21089558
19.7,0.19889016
19.8,0.18807311
19.9,0.21674595
20,0.18360828
20.1,0.22338667
20.2,0.19172971
20.3,0.18101224
20.4,0.22382501
20.5,0.17843438
20.6,0.22737372
20.7,0.18641438
20.8,0.17773488
20.9,0.23328926
21,0.2222692
21.1,0.17683182
21.2,0.21165192
21.3,0.1764796
21.4,0.18004068
21.5,0.20480013
21.6,0.171807
21.7,0.21662632
21.8,0.16990042
21.9,0.22321947
22,0.18982397
22.1,0.17097312
22.2,0.21415182
22.3,0.17008776
22.4,0.21314513
22.5,0.16714894
22.6,0.21782839
22.7,0.17774911
22.8,0.18902003
22.9,0.17944771
23,0.16320775
23.1,0.18081461
23.2,0.18292914
23.3,0.16494257
23.4,0.19717952
23.5,0.1647617
23.6,0.16897202
23.7,0.19452842
23.8,0.1615017
23.9,0.20836085
24,0.16273218
24.1,0.2166964
24.2,0.18017927
24.3,0.17557565
24.4,0.17439851
24.5,0.1605653
24.6,0.20492359
24.7,0.1578659
24.8,0.20345168
24.9,0.15946295
25,0.16604503
25.1,0.1637215
25.2,0.14445097
25.3,0.18276592
25.4,0.22259089
25.5,0.23622208
25.6,0.24149779
25.7,0.2518329
25.8,0.27335944
25.9,0.25588927
26,0.247902
26.1,0.28868934
26.2,0.24401489
26.3,0.24510729
26.4,0.2618941
26.5,0.2289072
26.6,0.25934879
26.7,0.24232919
26.8,0.23309309
26.9,0.27223665
27,0.23578827
27.1,0.25096017
27.2,0.25976664
27.3,0.23590442
27.4,0.27549801
27.5,0.24667323
27.6,0.24700772
27.7,0.27916055
27.8,0.24367661
27.9,0.2688618
28,0.25923136
28.1,0.24686831
28.2,0.28872621
28.3,0.25391457
28.4,0.2638827
28.5,0.28124247
28.6,0.25426898
28.7,0.28956496
28.8,0.26500532
28.9,0.26233422
29,0.2982314
29.1,0.26291026
