time_s,omega_cmd_rad_s
0.000000,209.439510
4.975000,209.439510
5.025000,0.000000
24.975000,0.000000
25.025000,209.439510
29.975000,209.439510
30.025000,0.000000
49.975000,0.000000
50.025000,209.439510
54.975000,209.439510
55.025000,0.000000
61.000000,0.000000
