time_s,conversion
0.1,0.043981766
0.2,0.044955446
0.3,0.044925276
0.4,0.064822839
0.5,0.054114194
0.6,0.051373734
0.7,0.048147169
0.8,0.078327448
0.9,0.042961004
1,0.11415994
1.1,0.060002291
1.2,0.096374549
1.3,0.062964025
1.4,0.053400444
1.5,0.10787821
1.6,0.063501895
1.7,0.093468708
1.8,0.10291628
1.9,0.089388904
2,0.11251224
2.1,0.13378206
2.2,0.099170619
2.3,0.094399915
2.4,0.14221103
2.5,0.14240535
2.6,0.092716321
2.7,0.15507317
2.8,0.090068296
2.9,0.097893356
3,0.15172745
3.1,0.096375643
3.2,0.12661289
3.3,0.11881921
3.4,0.095255997
3.5,0.15058113
3.6,0.10849773
3.7,0.10320805
3.8,0.15872668
3.9,0.098981
4,0.13129438
4.1,0.12042306
4.2,0.10844351
4.3,0.16159257
4.4,0.11814786
4.5,0.10827101
4.6,0.16480846
4.7,0.10992434
4.8,0.15377606
4.9,0.11902189
5,0.12157028
5.1,0.17144989
5.2,0.11649284
5.3,0.13707981
5.4,0.14786803
5.5,0.12701486
5.6,0.17573776
5.7,0.12385064
5.8,0.16778206
5.9,0.12878086
6,0.13472914
6.1,0.17059079
6.2,0.12968954
6.3,0.16897792
6.4,0.16477477
6.5,0.13964361
6.6,0.17233941
6.7,0.13407026
6.8,0.17938387
6.9,0.13674466
7,0.15173032
7.1,0.17810796
7.2,0.14112416
7.3,0.19381758
7.4,0.14115301
7.5,0.19422967
7.6,0.14872536
7.7,0.15007633
7.8,0.21285881
7.9,0.14874549
8,0.19954274
8.1,0.15305427
8.2,0.20223115
8.3,0.15963842
8.4,0.15930272
8.5,0.21081675
8.6,0.16041297
8.7,0.2102482
8.8,0.1711663
8.9,0.1667375
9,0.2159901
9.1,0.15446156
9.2,0.16343207
9.3,0.21938328
9.4,0.16267938
9.5,0.1722707
9.6,0.22552203
9.7,0.18746987
9.8,0.24327297
9.9,0.2011218
10,0.19243111
10.1,0.18260988
10.2,0.22463344
10.3,0.20144255
10.4,0.190004
10.5,0.20081379
10.6,0.23332847
10.7,0.19173104
10.8,0.22975983
10.9,0.20865375
11,0.19878588
11.1,0.24918828
11.2,0.20453587
11.3,0.19620391
11.4,0.22336922
11.5,0.22470626
11.6,0.20202364
11.7,0.20279967
11.8,0.26183589
11.9,0.24245386
12,0.20579836
12.1,0.2057941
12.2,0.23095954
12.3,0.23685761
12.4,0.20783689
12.5,0.25988334
12.6,0.21221779
12.7,0.2381786
12.8,0.23622971
12.9,0.21530801
13,0.25500497
13.1,0.23164009
13.2,0.21643527
13.3,0.27046034
13.4,0.23783988
13.5,0.22596487
13.6,0.27712578
13.7,0.22526068
13.8,0.25120887
13.9,0.2460117
14,0.22518682
14.1,0.22841737
14.2,0.26446138
14.3,0.22695452
14.4,0.25915247
14.5,0.24202148
14.6,0.22284571
14.7,0.23627421
14.8,0.26456898
14.9,0.22695449
15,0.25160228
