time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,13.09,2.261879e-05,0.021317758
0.2,13.09,1.6741304e-05,0.015778344
0.3,13.09,1.4262353e-05,0.013441983
0.4,13.09,1.2855904e-05,0.012116433
0.5,13.09,1.2009362e-05,0.011318584
0.6,13.09,1.1484868e-05,0.010824259
0.7,13.09,1.1144256e-05,0.010503239
0.8,13.09,1.0929159e-05,0.010300513
0.9,13.09,1.0885623e-05,0.010259482
1,13.09,1.0940725e-05,0.010311414
1.1,13.09,1.0995619e-05,0.010363151
1.2,13.09,1.110971e-05,0.01047068
1.3,13.09,1.1303111e-05,0.010652956
1.4,13.09,1.1506479e-05,0.010844626
1.5,13.09,1.1708677e-05,0.011035194
1.6,13.09,1.2121049e-05,0.011423846
1.7,13.09,1.2917236e-05,0.012174236
1.8,13.09,1.4023395e-05,0.013216769
1.9,13.09,1.5243821e-05,0.014366997
2,13.09,1.6343704e-05,0.015403614
2.1,13.09,1.6966294e-05,0.015990393
2.2,13.09,1.6982939e-05,0.01600608
2.3,13.09,1.685967e-05,0.015889901
2.4,13.09,1.6856323e-05,0.015886747
2.5,13.09,1.6897342e-05,0.015925407
2.6,13.09,1.6924468e-05,0.015950972
2.7,13.09,1.6920634e-05,0.01594736
2.8,13.09,1.6917965e-05,0.015944843
2.9,13.09,1.6919072e-05,0.015945887
3,13.09,1.6910555e-05,0.01593786
3.1,13.09,1.6904325e-05,0.015931988
3.2,13.09,1.6900112e-05,0.015928017
3.3,13.09,1.6884064e-05,0.015912892
3.4,13.09,1.6866062e-05,0.015895926
3.5,13.09,1.6850928e-05,0.015881663
3.6,13.09,1.6825419e-05,0.015857621
3.7,13.09,1.681552e-05,0.015848292
3.8,13.09,1.6835457e-05,0.015867082
3.9,13.09,1.6886969e-05,0.01591563
4,13.09,1.6916111e-05,0.015943096
4.1,13.09,1.6922585e-05,0.015949198
4.2,13.09,1.6929511e-05,0.015955726
4.3,13.09,1.6938685e-05,0.015964372
4.4,13.09,1.6942025e-05,0.015967519
4.5,13.09,1.6946271e-05,0.015971521
4.6,13.09,1.6954862e-05,0.015979619
4.7,13.09,1.6952827e-05,0.0159777
4.8,13.09,1.6958538e-05,0.015983082
4.9,13.09,1.6961349e-05,0.015985732
5,13.09,1.6962578e-05,0.01598689
5.1,13.09,1.6966475e-05,0.015990563
5.2,13.09,1.6962796e-05,0.015987096
5.3,13.09,1.6963196e-05,0.015987472
5.4,13.09,1.6969404e-05,0.015993323
5.5,13.09,1.6966211e-05,0.015990314
5.6,13.09,1.6965513e-05,0.015989657
5.7,13.09,1.6968037e-05,0.015992035
5.8,13.09,1.6962496e-05,0.015986813
5.9,13.09,1.6962293e-05,0.015986622
6,13.09,1.6966051e-05,0.015990164
6.1,13.09,1.6960766e-05,0.015985183
6.2,13.09,1.6958144e-05,0.015982712
6.3,13.09,1.6960752e-05,0.015985169
6.4,13.09,1.6956098e-05,0.015980783
6.5,13.09,1.6954875e-05,0.015979631
6.6,13.09,1.6955484e-05,0.015980205
6.7,13.09,1.6948601e-05,0.015973717
6.8,13.09,1.6946434e-05,0.015971675
6.9,13.09,1.6948086e-05,0.015973232
7,13.09,1.6940524e-05,0.015966105
7.1,13.09,1.6940628e-05,0.015966204
7.2,13.09,1.6938059e-05,0.015963782
7.3,13.09,1.6933789e-05,0.015959758
7.4,13.09,1.693146e-05,0.015957563
7.5,13.09,1.6924661e-05,0.015951154
7.6,13.09,1.6925737e-05,0.015952168
7.7,13.09,1.6917784e-05,0.015944673
7.8,13.09,1.6914652e-05,0.015941721
7.9,13.09,1.6912331e-05,0.015939533
8,6.545,-1.9679757e-05,0.0092738885
8.1,0,-8.5831573e-06,0
8.2,0,-5.1056389e-06,0
8.3,0,-3.7828382e-06,0
8.4,0,-2.9187111e-06,0
8.5,0,-2.2695014e-06,0
8.6,0,-1.7594791e-06,0
8.7,0,-1.3580431e-06,0
8.8,0,-1.0448478e-06,0
8.9,0,-8.0238544e-07,0
9,0,-6.156021e-07,0
9.1,0,-4.7206593e-07,0
9.2,0,-3.6192915e-07,0
9.3,0,-2.7745549e-07,0
9.4,0,-2.1268647e-07,0
9.5,0,-1.6303851e-07,0
9.6,0,-1.2498084e-07,0
9.7,0,-9.5810102e-08,0
9.8,0,-7.344933e-08,0
9.9,0,-5.6310106e-08,0
10,6.545,3.6404176e-05,0.017155104
10.1,13.09,2.2651221e-05,0.021348323
10.2,13.09,1.6729865e-05,0.015767563
10.3,13.09,1.4241295e-05,0.013422136
10.4,13.09,1.2848023e-05,0.012109004
10.5,13.09,1.1994654e-05,0.011304722
10.6,13.09,1.1484753e-05,0.01082415
10.7,13.09,1.114076e-05,0.010499943
10.8,13.09,1.0938871e-05,0.010309667
10.9,13.09,1.0892505e-05,0.010265968
11,13.09,1.0951351e-05,0.010321429
11.1,13.09,1.1017279e-05,0.010383565
11.2,13.09,1.1129195e-05,0.010489044
11.3,13.09,1.1365816e-05,0.010712054
11.4,13.09,1.1643582e-05,0.010973843
11.5,13.09,1.1968045e-05,0.011279643
11.6,13.09,1.2544989e-05,0.011823402
11.7,13.09,1.3473963e-05,0.012698941
11.8,13.09,1.4459981e-05,0.013628243
11.9,13.09,1.5449697e-05,0.014561031
12,13.09,1.646515e-05,0.015518075
12.1,13.09,1.6980934e-05,0.01600419
12.2,13.09,1.6958693e-05,0.015983229
12.3,13.09,1.6855512e-05,0.015885983
12.4,13.09,1.6861458e-05,0.015891587
12.5,13.09,1.6897509e-05,0.015925564
12.6,13.09,1.6911758e-05,0.015938993
12.7,13.09,1.6910497e-05,0.015937805
12.8,13.09,1.6904962e-05,0.015932589
12.9,13.09,1.6905346e-05,0.01593295
13,13.09,1.6895374e-05,0.015923552
13.1,13.09,1.6889601e-05,0.015918111
13.2,13.09,1.6884892e-05,0.015913673
13.3,13.09,1.6868996e-05,0.015898692
13.4,13.09,1.6858685e-05,0.015888974
13.5,13.09,1.6840512e-05,0.015871846
13.6,13.09,1.6819373e-05,0.015851923
13.7,13.09,1.6803345e-05,0.015836817
13.8,13.09,1.6782301e-05,0.015816983
13.9,13.09,1.6791603e-05,0.01582575
14,13.09,1.6845116e-05,0.015876185
