time_s,conversion
0.1,0.075416616
0.2,0.041773105
0.3,0.025951646
0.4,0.026836252
0.5,0.082897943
0.6,0.072899192
0.7,0.11341636
0.8,0.14002178
0.9,0.1555059
1,0.14931296
1.1,0.15517445
1.2,0.15554479
1.3,0.16530765
1.4,0.17316877
1.5,0.1708312
1.6,0.16788039
1.7,0.16782781
1.8,0.17294503
1.9,0.17134473
2,0.170589
2.1,0.17679688
2.2,0.17742461
2.3,0.18108824
2.4,0.17888532
2.5,0.16890472
2.6,0.16580705
2.7,0.17261272
2.8,0.1742997
2.9,0.18326587
3,0.18536926
3.1,0.18683315
3.2,0.19034559
3.3,0.17922338
3.4,0.16674571
3.5,0.15528618
3.6,0.15136863
3.7,0.15303173
3.8,0.16678598
3.9,0.16538673
4,0.1591854
4.1,0.17062356
4.2,0.18345294
4.3,0.19375367
4.4,0.18578385
4.5,0.1724131
4.6,0.16652985
4.7,0.16992765
4.8,0.18485847
4.9,0.21395473
5,0.18966564
5.1,0.1750794
5.2,0.17775495
5.3,0.19071922
5.4,0.23455362
5.5,0.14838541
5.6,0.13376485
5.7,0.20285505
5.8,0.23505033
5.9,0.25035795
6,0.25340234
6.1,0.26052941
6.2,0.26878802
6.3,0.27588801
6.4,0.27213944
6.5,0.26516004
6.6,0.25284156
6.7,0.2537442
6.8,0.26434392
6.9,0.26573093
7,0.25469404
7.1,0.26272667
7.2,0.27416445
7.3,0.2702897
7.4,0.25908996
7.5,0.26810475
7.6,0.26978309
7.7,0.27557882
7.8,0.27415606
7.9,0.27407455
8,0.29638822
8.1,0.22319565
8.2,0.1667815
8.3,0.15207032
8.4,0.22670862
8.5,0.20861345
8.6,0.20131772
8.7,0.24301145
8.8,0.19529814
8.9,0.24209084
9,0.20194582
9.1,0.19880331
9.2,0.24843538
9.3,0.19764922
9.4,0.23739705
9.5,0.20037007
9.6,0.20526548
9.7,0.23382386
9.8,0.20084809
9.9,0.25124666
10,0.20484547
10.1,0.20299731
10.2,0.23234236
10.3,0.20336842
10.4,0.2449455
10.5,0.24940904
10.6,0.24381467
10.7,0.25045062
10.8,0.25774457
10.9,0.26941049
11,0.27786903
11.1,0.26990223
11.2,0.26046921
11.3,0.26311338
11.4,0.27852457
11.5,0.29553776
11.6,0.27492483
11.7,0.2663052
11.8,0.2794788
11.9,0.29850506
12,0.28446654
12.1,0.27667745
12.2,0.28648796
12.3,0.30688573
12.4,0.27943113
12.5,0.28970922
12.6,0.30402413
12.7,0.28924097
12.8,0.29224438
12.9,0.30987418
13,0.31433818
13.1,0.29209843
13.2,0.31038847
13.3,0.2847972
13.4,0.33107286
13.5,0.30313137
13.6,0.2718422
13.7,0.3120103
13.8,0.34808631
13.9,0.36781067
14,0.37041387
14.1,0.37917482
14.2,0.38542614
14.3,0.38252294
14.4,0.37932163
14.5,0.38097776
14.6,0.38122077
14.7,0.37841598
14.8,0.37965391
14.9,0.38000898
15,0.37927655
15.1,0.38304982
15.2,0.38042816
15.3,0.38163327
15.4,0.38525325
15.5,0.38358809
15.6,0.38157542
15.7,0.38368527
15.8,0.38280858
15.9,0.38796461
16,0.38909362
16.1,0.39057661
16.2,0.38959476
16.3,0.38733771
16.4,0.3875722
16.5,0.38963333
16.6,0.39067183
16.7,0.39624212
16.8,0.39604304
16.9,0.39534625
17,0.39140389
17.1,0.39405214
17.2,0.3969444
17.3,0.40146482
17.4,0.40458566
17.5,0.40536928
17.6,0.40197595
17.7,0.40294612
17.8,0.40551233
17.9,0.40869161
18,0.43456999
18.1,0.40758887
18.2,0.30225633
18.3,0.35577645
18.4,0.34445582
18.5,0.34308244
18.6,0.34628973
18.7,0.37913187
18.8,0.33375941
18.9,0.36892958
19,0.34227085
19.1,0.34373394
19.2,0.3836781
19.3,0.34914782
19.4,0.38792259
19.5,0.35457941
19.6,0.35071627
19.7,0.38467873
19.8,0.34695234
19.9,0.37849202
20,0.34891856
20.1,0.3501278
20.2,0.36840033
20.3,0.33368886
20.4,0.38957562
20.5,0.39482897
20.6,0.38181996
20.7,0.39245487
20.8,0.39559331
20.9,0.40582596
21,0.41314472
21.1,0.40926634
21.2,0.39880284
21.3,0.40229755
21.4,0.40973556
21.5,0.42253353
21.6,0.42756353
21.7,0.41133528
21.8,0.41212113
21.9,0.41692825
22,0.43312104
22.1,0.4379149
22.2,0.41709077
22.3,0.4177625
22.4,0.4298528
22.5,0.44578872
22.6,0.42391499
22.7,0.42637003
22.8,0.44482721
22.9,0.42884186
23,0.43085143
23.1,0.43794519
23.2,0.4558521
23.3,0.42744437
23.4,0.45355426
23.5,0.44239146
23.6,0.42195729
23.7,0.42073197
23.8,0.47230706
23.9,0.49196305
24,0.50364814
24.1,0.50061555
24.2,0.49694938
24.3,0.5020254
24.4,0.49879416
24.5,0.50242689
24.6,0.49961894
24.7,0.49754456
24.8,0.49827774
24.9,0.50292245
25,0.49983251
25.1,0.50283832
25.2,0.50283131
25.3,0.50675475
25.4,0.50344158
25.5,0.50257626
25.6,0.50164708
25.7,0.49958886
25.8,0.49754656
25.9,0.50156838
26,0.50348704
26.1,0.51040593
26.2,0.51050305
26.3,0.50783812
26.4,0.50783123
26.5,0.50210009
26.6,0.49862229
26.7,0.50227844
26.8,0.50477149
26.9,0.50249218
27,0.50672609
27.1,0.50963747
27.2,0.51096751
27.3,0.51534696
27.4,0.5182643
27.5,0.51550578
27.6,0.51436286
27.7,0.51290025
27.8,0.51550713
27.9,0.52282381
28,0.53528005
28.1,0.48759111
28.2,0.4599218
28.3,0.51065611
28.4,0.50241095
28.5,0.47911055
28.6,0.48897329
28.7,0.49695579
28.8,0.48082052
28.9,0.51351095
29,0.47941412
29.1,0.48128861
29.2,0.51749175
29.3,0.4898329
29.4,0.49718542
29.5,0.49069075
29.6,0.48711571
29.7,0.50436786
29.8,0.48305406
29.9,0.51366239
30,0.48456809
30.1,0.48210737
30.2,0.5013427
30.3,0.47778535
30.4,0.50609074
30.5,0.51108812
30.6,0.51834948
30.7,0.52503081
30.8,0.52692576
30.9,0.52382026
31,0.52453507
31.1,0.52630747
31.2,0.53193476
31.3,0.53617296
31.4,0.54068807
31.5,0.53896918
31.6,0.53506229
31.7,0.53227364
31.8,0.53375308
31.9,0.54039266
32,0.54656076
32.1,0.54845984
32.2,0.55314264
32.3,0.55202289
32.4,0.54785125
32.5,0.54848416
32.6,0.55092185
32.7,0.55639331
32.8,0.55567307
32.9,0.55922049
33,0.56211424
33.1,0.56800473
33.2,0.56772877
33.3,0.56549335
33.4,0.56503537
33.5,0.56483672
33.6,0.56215139
33.7,0.56368416
33.8,0.57287807
33.9,0.57599353
34,0.57973069
34.1,0.56955038
34.2,0.56257455
34.3,0.57226222
34.4,0.58104941
34.5,0.58013612
34.6,0.57025989
34.7,0.566705
34.8,0.57922155
34.9,0.54335112
35,0.54488484
35.1,0.58613474
35.2,0.60530472
35.3,0.61332645
35.4,0.60751645
35.5,0.61405556
35.6,0.6085022
35.7,0.61367376
35.8,0.61610059
35.9,0.61569971
36,0.61066056
36.1,0.61332075
36.2,0.61354199
36.3,0.60676983
36.4,0.61001592
36.5,0.61054104
36.6,0.60706254
36.7,0.61353367
36.8,0.61398022
36.9,0.61460712
37,0.61423714
37.1,0.61472865
37.2,0.61235866
37.3,0.61480152
37.4,0.61650006
37.5,0.61789374
37.6,0.61693894
37.7,0.61531932
37.8,0.61151387
37.9,0.60542385
38,0.61581145
38.1,0.58839274
38.2,0.57090814
38.3,0.56796729
38.4,0.57963427
38.5,0.59705836
38.6,0.58135773
38.7,0.60620921
38.8,0.58332064
38.9,0.60485773
39,0.58321488
39.1,0.60645953
39.2,0.58525095
39.3,0.58416202
39.4,0.60940187
39.5,0.58326014
39.6,0.6101494
39.7,0.58663419
39.8,0.58678554
39.9,0.61117522
40,0.58614403
40.1,0.59274916
40.2,0.5983613
40.3,0.57949594
40.4,0.61432733
40.5,0.60435113
40.6,0.60607095
40.7,0.60832546
40.8,0.61274549
40.9,0.62083244
41,0.62354864
41.1,0.61293917
41.2,0.61005332
41.3,0.61920513
41.4,0.63052416
41.5,0.62257435
41.6,0.61761713
41.7,0.62426941
41.8,0.63608534
41.9,0.6256281
42,0.61952351
42.1,0.62964423
42.2,0.63583508
42.3,0.62321674
42.4,0.62718515
42.5,0.64303544
42.6,0.62897703
42.7,0.63245611
42.8,0.64515781
42.9,0.63416381
43,0.63203973
43.1,0.64749678
43.2,0.64109722
43.3,0.63489124
43.4,0.65195617
43.5,0.64919293
43.6,0.6368741
43.7,0.64751004
43.8,0.62838737
43.9,0.62210087
44,0.65819876
44.1,0.6664639
44.2,0.67651
44.3,0.67587835
44.4,0.67781183
44.5,0.67652173
44.6,0.67720107
44.7,0.67821373
44.8,0.67653185
44.9,0.67640995
45,0.67300025
45.1,0.6737987
45.2,0.67905417
45.3,0.67702714
45.4,0.67961203
45.5,0.67795304
45.6,0.6769656
45.7,0.67442926
45.8,0.67402068
45.9,0.67516338
46,0.67266622
46.1,0.67657008
46.2,0.67703379
46.3,0.67965402
46.4,0.67377495
46.5,0.67467856
46.6,0.675853
46.7,0.67339257
46.8,0.67075438
46.9,0.67224213
47,0.67190483
47.1,0.67184126
47.2,0.66755613
47.3,0.6675911
47.4,0.67004119
47.5,0.67343552
47.6,0.67632999
47.7,0.67862041
47.8,0.67684244
47.9,0.67515648
48,0.67771595
48.1,0.66629773
48.2,0.64862196
48.3,0.64804626
48.4,0.66872203
48.5,0.6590496
48.6,0.65692763
48.7,0.67717109
48.8,0.65830704
48.9,0.67548389
49,0.65852325
49.1,0.65654676
49.2,0.67615399
49.3,0.65662201
49.4,0.6743032
49.5,0.65894713
49.6,0.66015432
49.7,0.6779668
49.8,0.65943263
49.9,0.67850302
50,0.66066228
50.1,0.66116807
50.2,0.67108449
50.3,0.6597862
50.4,0.68377074
50.5,0.68176156
50.6,0.68009798
50.7,0.67654422
