time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,26.1799,4.6663022e-05,0.087957594
0.2,26.1799,3.5647275e-05,0.067193431
0.3,26.1799,3.1800455e-05,0.059942356
0.4,26.1799,3.0807843e-05,0.058071329
0.5,26.1799,3.0170481e-05,0.056869933
0.6,26.1799,3.145587e-05,0.059292831
0.7,26.1799,4.1393068e-05,0.078023979
0.8,26.1799,5.2984689e-05,0.099873638
0.9,26.1799,5.1134822e-05,0.096386726
1,26.1799,5.1081227e-05,0.096285703
1.1,26.1799,5.068964e-05,0.095547578
1.2,26.1799,5.0852137e-05,0.095853879
1.3,26.1799,5.1088047e-05,0.096298558
1.4,26.1799,5.1118997e-05,0.096356897
1.5,26.1799,5.1119759e-05,0.096358333
1.6,26.1799,5.1086308e-05,0.096295279
1.7,26.1799,5.1090971e-05,0.096304069
1.8,26.1799,5.1033327e-05,0.096195412
1.9,26.1799,5.0915403e-05,0.095973132
2,26.1799,5.0734464e-05,0.09563207
2.1,26.1799,5.0770612e-05,0.095700206
2.2,26.1799,5.0871049e-05,0.095889527
2.3,26.1799,5.0872899e-05,0.095893013
2.4,26.1799,5.0868383e-05,0.095884501
2.5,26.1799,5.091199e-05,0.095966697
2.6,26.1799,5.0884384e-05,0.095914661
2.7,26.1799,5.0888056e-05,0.095921584
2.8,26.1799,5.0888346e-05,0.09592213
2.9,26.1799,5.0868123e-05,0.095884011
3,26.1799,5.0876789e-05,0.095900346
3.1,26.1799,5.0856121e-05,0.095861388
3.2,26.1799,5.0844094e-05,0.095838718
3.3,26.1799,5.0834318e-05,0.09582029
3.4,26.1799,5.0785088e-05,0.095727493
3.5,26.1799,5.0772308e-05,0.095703404
3.6,26.1799,5.0694129e-05,0.09555604
3.7,26.1799,5.0589839e-05,0.095359458
3.8,26.1799,5.0318383e-05,0.094847777
3.9,26.1799,5.028079e-05,0.094776916
4,26.1799,5.0167416e-05,0.094563211
4.1,26.1799,5.0095221e-05,0.094427127
4.2,26.1799,4.9842401e-05,0.093950574
4.3,26.1799,5.0249089e-05,0.094717161
4.4,26.1799,5.0427162e-05,0.09505282
4.5,26.1799,5.0363019e-05,0.094931914
4.6,26.1799,5.0197474e-05,0.094619869
4.7,26.1799,4.979341e-05,0.093858227
4.8,26.1799,4.9894652e-05,0.094049064
4.9,26.1799,5.0150216e-05,0.094530789
5,26.1799,5.034634e-05,0.094900475
5.1,26.1799,5.0368522e-05,0.094942287
5.2,26.1799,5.0427553e-05,0.095053557
5.3,26.1799,5.0430919e-05,0.095059902
5.4,26.1799,5.0461345e-05,0.095117254
5.5,26.1799,5.045432e-05,0.095104011
5.6,26.1799,5.0479403e-05,0.095151292
5.7,26.1799,5.0467804e-05,0.095129429
5.8,26.1799,5.048042e-05,0.09515321
5.9,26.1799,5.0464921e-05,0.095123993
6,26.1799,5.0483082e-05,0.095158226
6.1,26.1799,5.0444727e-05,0.095085929
6.2,26.1799,5.0440008e-05,0.095077034
6.3,26.1799,5.0369378e-05,0.094943901
6.4,26.1799,5.0268527e-05,0.0947538
6.5,26.1799,5.0098953e-05,0.094434161
6.6,26.1799,5.0060431e-05,0.09436155
6.7,26.1799,5.0092663e-05,0.094422306
6.8,26.1799,5.0266912e-05,0.094750757
6.9,26.1799,5.0275438e-05,0.094766827
7,26.1799,5.0307421e-05,0.094827114
7.1,26.1799,5.0336854e-05,0.094882594
7.2,26.1799,5.0319917e-05,0.094850668
7.3,26.1799,5.034159e-05,0.094891521
7.4,26.1799,5.0365063e-05,0.094935766
7.5,26.1799,5.0352871e-05,0.094912786
7.6,26.1799,5.0377714e-05,0.094959613
7.7,26.1799,5.038242e-05,0.094968484
7.8,26.1799,5.0376746e-05,0.094957789
7.9,26.1799,5.0402629e-05,0.095006577
8,13.08995,-2.3809291e-05,0.022439695
8.1,0,-1.6407474e-05,0
8.2,0,-1.0410196e-05,0
8.3,0,-7.2823731e-06,0
8.4,0,-5.4803964e-06,0
8.5,0,-4.2191886e-06,0
8.6,0,-3.2545884e-06,0
8.7,0,-2.5055404e-06,0
8.8,0,-1.9253948e-06,0
8.9,0,-1.4779304e-06,0
9,0,-1.1337204e-06,0
9.1,0,-8.6938732e-07,0
9.2,0,-6.6654181e-07,0
9.3,0,-5.1096937e-07,0
9.4,0,-3.917037e-07,0
9.5,0,-3.0027243e-07,0
9.6,0,-2.3019031e-07,0
9.7,0,-1.7646484e-07,0
9.8,0,-1.3527954e-07,0
9.9,0,-1.0371026e-07,0
10,13.08995,7.2812698e-05,0.06862425
10.1,26.1799,4.6705435e-05,0.08803754
10.2,26.1799,3.5605335e-05,0.067114376
10.3,26.1799,3.1801336e-05,0.059944018
10.4,26.1799,3.0801971e-05,0.058060262
10.5,26.1799,3.0749722e-05,0.057961775
10.6,26.1799,3.6486767e-05,0.068775833
10.7,26.1799,4.874874e-05,0.091889074
10.8,26.1799,5.3479336e-05,0.10080602
10.9,26.1799,5.0928699e-05,0.095998195
11,26.1799,5.1483123e-05,0.097043256
11.1,26.1799,5.1029682e-05,0.096188542
11.2,26.1799,5.1028302e-05,0.096185941
11.3,26.1799,5.1212332e-05,0.096532829
11.4,26.1799,5.1142041e-05,0.096400334
11.5,26.1799,5.1162897e-05,0.096439646
11.6,26.1799,5.1140234e-05,0.096396927
11.7,26.1799,5.1115264e-05,0.09634986
11.8,26.1799,5.1109755e-05,0.096339476
11.9,26.1799,5.1026214e-05,0.096182004
12,26.1799,5.0891762e-05,0.095928569
12.1,26.1799,5.080774e-05,0.095770192
12.2,26.1799,5.0732898e-05,0.095629118
12.3,26.1799,5.0930708e-05,0.096001981
12.4,26.1799,5.0886218e-05,0.095918119
12.5,26.1799,5.0929352e-05,0.095999425
12.6,26.1799,5.0923267e-05,0.095987955
12.7,26.1799,5.092767e-05,0.095996253
12.8,26.1799,5.0909102e-05,0.095961255
12.9,26.1799,5.0929058e-05,0.09599887
13,26.1799,5.0891148e-05,0.095927411
13.1,26.1799,5.0890312e-05,0.095925836
13.2,26.1799,5.0904479e-05,0.095952541
13.3,26.1799,5.086472e-05,0.095877597
13.4,26.1799,5.0874324e-05,0.0958957
13.5,26.1799,5.0824167e-05,0.095801157
13.6,26.1799,5.0817309e-05,0.095788228
13.7,26.1799,5.0739083e-05,0.095640777
13.8,26.1799,5.0664648e-05,0.095500471
13.9,26.1799,5.0437803e-05,0.095072878
14,26.1799,5.0145706e-05,0.094522288
14.1,26.1799,4.9993389e-05,0.094235179
14.2,26.1799,5.0407999e-05,0.0950167
14.3,26.1799,5.0820131e-05,0.095793549
14.4,26.1799,5.073509e-05,0.095633251
14.5,26.1799,5.0798519e-05,0.09575281
14.6,26.1799,5.0795869e-05,0.095747815
14.7,26.1799,5.078324e-05,0.09572401
14.8,26.1799,5.0794979e-05,0.095746139
14.9,26.1799,5.0741215e-05,0.095644796
15,26.1799,5.0692174e-05,0.095552354
15.1,26.1799,5.0540835e-05,0.095267089
15.2,26.1799,5.0419559e-05,0.095038488
15.3,26.1799,5.0342615e-05,0.094893453
15.4,26.1799,5.0627202e-05,0.095429887
15.5,26.1799,5.0578543e-05,0.095338166
15.6,26.1799,5.0597415e-05,0.095373739
15.7,26.1799,5.0592438e-05,0.095364357
15.8,26.1799,5.0592571e-05,0.095364609
15.9,26.1799,5.0546861e-05,0.095278448
16,26.1799,5.0502382e-05,0.095194606
16.1,26.1799,5.0385189e-05,0.094973703
16.2,26.1799,5.0167786e-05,0.094563908
16.3,26.1799,5.0239455e-05,0.094699001
16.4,26.1799,5.0443336e-05,0.095083307
16.5,26.1799,5.0430234e-05,0.09505861
16.6,26.1799,5.0475251e-05,0.095143466
16.7,26.1799,5.0474386e-05,0.095141835
16.8,26.1799,5.0520003e-05,0.095227821
16.9,26.1799,5.0512519e-05,0.095213715
17,26.1799,5.0511895e-05,0.095212538
17.1,26.1799,5.0531827e-05,0.095250109
17.2,26.1799,5.0563385e-05,0.095309594
17.3,26.1799,5.0549508e-05,0.095283436
17.4,26.1799,5.0545473e-05,0.095275831
17.5,26.1799,5.0570124e-05,0.095322297
17.6,26.1799,5.0569913e-05,0.095321899
17.7,26.1799,5.0561059e-05,0.09530521
17.8,26.1799,5.0589239e-05,0.095358328
17.9,26.1799,5.0559358e-05,0.095302004
18,13.08995,-2.3719625e-05,0.022355187
18.1,0,-1.6762e-05,0
18.2,0,-1.0498057e-05,0
18.3,0,-7.3551865e-06,0
18.4,0,-5.5411596e-06,0
18.5,0,-4.261991e-06,0
18.6,0,-3.2851249e-06,0
18.7,0,-2.5282214e-06,0
18.8,0,-1.9426346e-06,0
18.9,0,-1.4911391e-06,0
19,0,-1.1438522e-06,0
19.1,0,-8.7718615e-07,0
19.2,0,-6.7254215e-07,0
19.3,0,-5.1558282e-07,0
19.4,0,-3.9525348e-07,0
19.5,0,-3.0299673e-07,0
19.6,0,-2.322699e-07,0
19.7,0,-1.7805971e-07,0
19.8,0,-1.3650531e-07,0
19.9,0,-1.046543e-07,0
20,13.08995,7.2821353e-05,0.068632407
20.1,26.1799,4.6679155e-05,0.087988003
20.2,26.1799,3.5650976e-05,0.067200407
20.3,26.1799,3.1788184e-05,0.059919226
20.4,26.1799,3.0747805e-05,0.05795816
20.5,26.1799,3.0793843e-05,0.05804494
20.6,26.1799,3.6404019e-05,0.068619858
20.7,26.1799,4.8735893e-05,0.091864858
20.8,26.1799,5.3470461e-05,0.1007893
20.9,26.1799,5.0794176e-05,0.095744624
21,26.1799,5.1466345e-05,0.097011631
21.1,26.1799,5.1033577e-05,0.096195884
21.2,26.1799,5.1040107e-05,0.096208193
21.3,26.1799,5.1202334e-05,0.096513983
21.4,26.1799,5.1150234e-05,0.096415777
21.5,26.1799,5.1168695e-05,0.096450576
21.6,26.1799,5.1130841e-05,0.096379222
21.7,26.1799,5.1132083e-05,0.096381563
21.8,26.1799,5.1089576e-05,0.096301439
21.9,26.1799,5.1027936e-05,0.096185251
22,26.1799,5.0881227e-05,0.095908711
22.1,26.1799,5.0810158e-05,0.095774749
22.2,26.1799,5.0725668e-05,0.09561549
22.3,26.1799,5.092907e-05,0.095998894
22.4,26.1799,5.0890913e-05,0.095926969
22.5,26.1799,5.0910535e-05,0.095963955
22.6,26.1799,5.0946753e-05,0.096032224
22.7,26.1799,5.0897217e-05,0.095938851
22.8,26.1799,5.0927865e-05,0.095996621
22.9,26.1799,5.0896977e-05,0.095938399
23,26.1799,5.0907734e-05,0.095958676
23.1,26.1799,5.0873351e-05,0.095893865
23.2,26.1799,5.0880296e-05,0.095906957
23.3,26.1799,5.0851357e-05,0.095852409
23.4,26.1799,5.0822087e-05,0.095797235
23.5,26.1799,5.0792609e-05,0.095741671
23.6,26.1799,5.068509e-05,0.095539003
23.7,26.1799,5.0534365e-05,0.095254892
23.8,26.1799,5.0418056e-05,0.095035656
23.9,26.1799,5.0241839e-05,0.094703495
24,26.1799,5.0681695e-05,0.095532603
24.1,26.1799,5.0417743e-05,0.095035066
24.2,26.1799,5.0495518e-05,0.095181668
24.3,26.1799,5.0480694e-05,0.095153725
24.4,26.1799,5.075914e-05,0.095678583
24.5,26.1799,5.0812405e-05,0.095778984
24.6,26.1799,5.0793189e-05,0.095742764
24.7,26.1799,5.0830161e-05,0.095812455
24.8,26.1799,5.080322e-05,0.095761672
24.9,26.1799,5.0810148e-05,0.09577473
25,26.1799,5.0765147e-05,0.095689907
25.1,26.1799,5.0755767e-05,0.095672225
25.2,26.1799,5.0726835e-05,0.09561769
25.3,26.1799,5.0651978e-05,0.095476588
25.4,26.1799,5.0509417e-05,0.095207866
25.5,26.1799,5.034402e-05,0.094896102
25.6,26.1799,5.0330532e-05,0.094870678
25.7,26.1799,5.0537865e-05,0.095261491
25.8,26.1799,5.0523466e-05,0.095234349
25.9,26.1799,5.047048e-05,0.095134472
26,26.1799,5.0408383e-05,0.095017423
26.1,26.1799,5.0318032e-05,0.094847115
26.2,26.1799,5.0112591e-05,0.094459869
26.3,26.1799,5.0180871e-05,0.094588572
26.4,26.1799,5.0439451e-05,0.095075984
26.5,26.1799,5.0358011e-05,0.094922474
26.6,26.1799,5.0439496e-05,0.09507607
26.7,26.1799,5.0434556e-05,0.095066757
26.8,26.1799,5.0427891e-05,0.095054194
26.9,26.1799,5.0453538e-05,0.095102537
27,26.1799,5.0404552e-05,0.095010201
27.1,26.1799,5.0358702e-05,0.094923777
27.2,26.1799,5.0233712e-05,0.094688177
27.3,26.1799,5.0134865e-05,0.094501855
27.4,26.1799,5.0039778e-05,0.09432262
27.5,26.1799,5.0525709e-05,0.095238577
27.6,26.1799,5.0430739e-05,0.095059562
27.7,26.1799,5.0531093e-05,0.095248725
27.8,26.1799,5.049766e-05,0.095185705
27.9,26.1799,5.0528562e-05,0.095243955
28,13.08995,-2.3706179e-05,0.022342514
28.1,0,-1.6633727e-05,0
28.2,0,-1.0467475e-05,0
28.3,0,-7.3185072e-06,0
28.4,0,-5.51108e-06,0
28.5,0,-4.240571e-06,0
28.6,0,-3.2698341e-06,0
28.7,0,-2.5170378e-06,0
28.8,0,-1.934339e-06,0
28.9,0,-1.4848944e-06,0
29,0,-1.1390831e-06,0
29.1,0,-8.7348141e-07,0
29.2,0,-6.6969563e-07,0
29.3,0,-5.1339685e-07,0
29.4,0,-3.9358214e-07,0
29.5,0,-3.0171347e-07,0
29.6,0,-2.3128392e-07,0
29.7,0,-1.7730404e-07,0
29.8,0,-1.359245e-07,0
29.9,0,-1.0420652e-07,0
30,13.08995,7.2809703e-05,0.068621426
30.1,26.1799,4.6676195e-05,0.087982424
30.2,26.1799,3.5635614e-05,0.067171451
30.3,26.1799,3.178294e-05,0.059909342
30.4,26.1799,3.0758638e-05,0.057978581
30.5,26.1799,3.0787142e-05,0.05803231
30.6,26.1799,3.6473039e-05,0.068749957
30.7,26.1799,4.8761291e-05,0.091912731
30.8,26.1799,5.3451086e-05,0.10075277
30.9,26.1799,5.0798747e-05,0.09575324
31,26.1799,5.1474665e-05,0.097027315
