time_s,conversion
0.1,0.032665469
0.2,0.052245729
0.3,0.065992073
0.4,0.037921903
0.5,0.057469744
0.6,0.074143577
0.7,0.11373252
0.8,0.090477986
0.9,0.085835787
1,0.12085344
1.1,0.070234842
1.2,0.073759747
1.3,0.10072647
1.4,0.11111229
1.5,0.081756058
1.6,0.14065661
1.7,0.096544538
1.8,0.10387287
1.9,0.089966138
2,0.09482584
2.1,0.11018438
2.2,0.094716314
2.3,0.1563897
2.4,0.10331795
2.5,0.121365
2.6,0.16192121
2.7,0.12968252
2.8,0.10582684
2.9,0.14713106
3,0.12388582
3.1,0.11813309
3.2,0.14410889
3.3,0.11494812
3.4,0.15690114
3.5,0.13156018
3.6,0.14145503
3.7,0.15620972
3.8,0.12524193
3.9,0.16005569
4,0.177976
4.1,0.13909874
4.2,0.13855225
4.3,0.13618355
4.4,0.13885952
4.5,0.15146566
4.6,0.17891435
4.7,0.18774141
4.8,0.19815296
4.9,0.20499187
5,0.18011133
5.1,0.1648932
5.2,0.1671484
5.3,0.15878292
5.4,0.15743984
5.5,0.16009783
5.6,0.080080498
5.7,0.16329864
5.8,0.1799874
5.9,0.22321241
6,0.16948169
6.1,0.16607255
6.2,0.17516156
6.3,0.17574014
6.4,0.18696045
6.5,0.23094029
6.6,0.18840796
6.7,0.18296978
6.8,0.17896759
6.9,0.1895345
7,0.20628989
7.1,0.19538399
7.2,0.24057795
7.3,0.20457499
7.4,0.20139041
7.5,0.21582276
7.6,0.19763341
7.7,0.24823248
7.8,0.23281275
7.9,0.20355785
8,0.25482608
8.1,0.21086168
8.2,0.21602897
8.3,0.22976324
8.4,0.21096652
8.5,0.2632173
8.6,0.25908941
8.7,0.2204759
8.8,0.25169907
8.9,0.24243388
9,0.22200804
9.1,0.26499664
9.2,0.2296651
9.3,0.24675911
9.4,0.26837928
9.5,0.23071229
9.6,0.2530262
9.7,0.28950152
9.8,0.24390307
9.9,0.241316
10,0.26703835
10.1,0.24024736
10.2,0.25196228
10.3,0.31663938
10.4,0.28859127
10.5,0.30013601
10.6,0.26009205
10.7,0.256704
10.8,0.24914698
10.9,0.30442375
11,0.27650543
11.1,0.25618782
11.2,0.26836954
11.3,0.25509137
11.4,0.2592766
11.5,0.26480536
11.6,0.25778509
11.7,0.26492963
11.8,0.29819606
11.9,0.27750506
12,0.30284012
12.1,0.29625619
12.2,0.296552
12.3,0.30943117
12.4,0.30266902
12.5,0.28361561
12.6,0.31998131
12.7,0.30237794
12.8,0.29350237
12.9,0.28845956
13,0.28624578
13.1,0.28375854
13.2,0.2950139
13.3,0.31707352
13.4,0.30107856
13.5,0.2959746
13.6,0.30843592
13.7,0.30018887
13.8,0.30704836
13.9,0.32187445
14,0.34019881
14.1,0.30627395
14.2,0.33989059
14.3,0.31719381
14.4,0.31614487
14.5,0.32775372
14.6,0.31478644
14.7,0.37358972
14.8,0.31969204
14.9,0.34043158
15,0.32244276
15.1,0.37060249
15.2,0.3263866
15.3,0.34507365
15.4,0.3567156
15.5,0.32977964
15.6,0.34799663
15.7,0.37248747
15.8,0.33393081
15.9,0.34996497
16,0.38103173
16.1,0.33848331
16.2,0.3523703
16.3,0.38520451
16.4,0.36540177
16.5,0.34457659
16.6,0.35787925
16.7,0.39341292
16.8,0.34886682
16.9,0.36100386
17,0.39004689
17.1,0.3849921
17.2,0.35326139
17.3,0.35742283
17.4,0.36893771
17.5,0.39857836
17.6,0.36295055
17.7,0.35893357
17.8,0.36352004
17.9,0.375468
18,0.3994083
18.1,0.38437091
18.2,0.37095484
18.3,0.37040715
18.4,0.37003237
18.5,0.36703461
18.6,0.37055441
18.7,0.37430406
18.8,0.37493158
18.9,0.37839711
19,0.40560412
19.1,0.4207238
19.2,0.38737918
19.3,0.41667366
19.4,0.39294599
19.5,0.41663105
19.6,0.41404115
19.7,0.40992774
19.8,0.40639254
19.9,0.39558298
20,0.40932867
20.1,0.4245842
20.2,0.42345743
20.3,0.42446911
20.4,0.43285811
20.5,0.42913116
20.6,0.40459324
20.7,0.39813987
20.8,0.42447505
20.9,0.41559395
21,0.40467232
21.1,0.4378939
21.2,0.40857645
21.3,0.42442579
21.4,0.4354365
21.5,0.41171502
21.6,0.4423031
21.7,0.43010964
21.8,0.42568071
21.9,0.43544288
22,0.42541861
22.1,0.45727857
22.2,0.42794342
22.3,0.45634466
22.4,0.45006142
22.5,0.42926772
22.6,0.46274277
22.7,0.45150543
22.8,0.43266148
22.9,0.46431263
23,0.46266354
23.1,0.43675659
23.2,0.46083866
23.3,0.44013992
23.4,0.4458174
23.5,0.45921627
23.6,0.44280613
23.7,0.47076792
23.8,0.4661541
23.9,0.44471212
24,0.45325489
24.1,0.48385412
24.2,0.4500076
24.3,0.46059838
24.4,0.48752664
24.5,0.4617853
24.6,0.45739409
24.7,0.48463611
24.8,0.45288031
24.9,0.46312347
25,0.48755625
25.1,0.46705202
25.2,0.45973575
25.3,0.4943576
25.4,0.46873435
25.5,0.46360704
25.6,0.46387663
25.7,0.47963208
25.8,0.46881844
25.9,0.46767947
26,0.4631967
26.1,0.50576548
26.2,0.48547706
26.3,0.47463669
26.4,0.47794329
26.5,0.47010444
26.6,0.47376321
26.7,0.47264198
26.8,0.47489557
26.9,0.48048564
27,0.47963501
27.1,0.48254046
27.2,0.47905848
27.3,0.47818807
27.4,0.4824579
27.5,0.4805549
27.6,0.48408212
27.7,0.48711288
27.8,0.48735277
27.9,0.49826925
28,0.52294108
28.1,0.49796028
28.2,0.49588276
28.3,0.49483497
28.4,0.49327751
28.5,0.494049
28.6,0.53484774
28.7,0.4977316
28.8,0.51262273
28.9,0.52625643
29,0.50708649
29.1,0.51554539
29.2,0.54067994
29.3,0.5120857
29.4,0.51138109
29.5,0.5109987
29.6,0.52422965
29.7,0.53721652
29.8,0.51842195
29.9,0.54125049
30,0.53654309
30.1,0.51897632
30.2,0.55668467
30.3,0.52152219
30.4,0.53251468
30.5,0.52166899
30.6,0.5538426
30.7,0.52246757
30.8,0.55090086
30.9,0.54255292
31,0.52853731
31.1,0.53556997
31.2,0.52928245
31.3,0.56012465
31.4,0.53289915
31.5,0.54416743
31.6,0.55417136
31.7,0.53689775
31.8,0.54546521
31.9,0.5677296
32,0.53444503
32.1,0.56613124
32.2,0.53977309
32.3,0.54992214
