time_s,conversion
0.1,0.023986681
0.2,0.077192265
0.3,0.048018099
0.4,0.069656405
0.5,0.076169062
0.6,0.064192361
0.7,0.068866477
0.8,0.035965813
0.9,0.10301984
1,0.14193589
1.1,0.14482231
1.2,0.13067277
1.3,0.12399999
1.4,0.13502956
1.5,0.14324818
1.6,0.11638622
1.7,0.13206858
1.8,0.14328625
1.9,0.13723665
2,0.16416207
2.1,0.16703718
2.2,0.15213977
2.3,0.14120003
2.4,0.13932134
2.5,0.16038906
2.6,0.14173118
2.7,0.15753747
2.8,0.1371681
2.9,0.19749067
3,0.12711302
3.1,0.14297805
3.2,0.14394217
3.3,0.20623681
3.4,0.14290364
3.5,0.14352385
3.6,0.16166505
3.7,0.19774112
3.8,0.14311712
3.9,0.14284435
4,0.15310386
4.1,0.14137758
4.2,0.16428643
4.3,0.16652844
4.4,0.14940459
4.5,0.19014565
4.6,0.15321836
4.7,0.159589
4.8,0.1984826
4.9,0.18524767
5,0.17245444
5.1,0.1997782
5.2,0.17984331
5.3,0.13651108
5.4,0.19744924
5.5,0.21359376
5.6,0.25262262
5.7,0.22601436
5.8,0.22896405
5.9,0.25294135
6,0.2282165
6.1,0.2394301
6.2,0.23441235
6.3,0.25587326
6.4,0.23178905
6.5,0.21954872
6.6,0.21868932
6.7,0.25110627
6.8,0.24978127
6.9,0.21574033
7,0.24427211
7.1,0.24903129
7.2,0.23392909
7.3,0.23006119
7.4,0.24013654
7.5,0.26462248
7.6,0.23988616
7.7,0.23751242
7.8,0.26428586
7.9,0.25360859
8,0.23769343
8.1,0.23534997
8.2,0.26877721
8.3,0.26216802
8.4,0.23832729
8.5,0.2419889
8.6,0.26584757
8.7,0.2523126
8.8,0.25683658
8.9,0.27905797
9,0.24748806
9.1,0.25312716
9.2,0.26705139
9.3,0.28693366
9.4,0.25910281
9.5,0.24980994
9.6,0.30601265
9.7,0.25104228
9.8,0.26052296
9.9,0.26309223
10,0.27387696
10.1,0.27180869
10.2,0.25317951
10.3,0.2795188
10.4,0.29737166
10.5,0.26716887
10.6,0.27236449
10.7,0.28867501
10.8,0.29968883
10.9,0.27888822
11,0.27556418
11.1,0.30969711
11.2,0.29551016
11.3,0.27115173
11.4,0.29707075
11.5,0.31722286
11.6,0.28091725
11.7,0.28192147
11.8,0.31365381
11.9,0.295725
12,0.27540205
12.1,0.31241096
12.2,0.2948945
12.3,0.29049901
12.4,0.33040736
12.5,0.29440898
12.6,0.30159058
12.7,0.31839466
12.8,0.30330189
12.9,0.31146091
13,0.32126466
13.1,0.30967415
13.2,0.33078793
13.3,0.3063898
13.4,0.3053941
13.5,0.34526909
13.6,0.31789761
13.7,0.33920379
13.8,0.33604192
13.9,0.32942346
14,0.3449618
14.1,0.33609839
14.2,0.33404388
14.3,0.35456859
14.4,0.33343928
14.5,0.34564557
14.6,0.34894259
14.7,0.3401192
14.8,0.30426555
14.9,0.35064664
15,0.3896963
15.1,0.37700549
15.2,0.37676394
15.3,0.38600786
15.4,0.3906616
15.5,0.37381843
15.6,0.38932279
15.7,0.39758511
15.8,0.37833504
15.9,0.38119749
16,0.38423422
16.1,0.39911689
16.2,0.37637377
16.3,0.39492003
16.4,0.39192059
16.5,0.37659818
16.6,0.38975452
16.7,0.38672945
16.8,0.38946447
16.9,0.38539027
17,0.39327157
17.1,0.41548768
17.2,0.40060292
17.3,0.39658507
17.4,0.4114558
17.5,0.39402944
17.6,0.38766439
17.7,0.40715312
17.8,0.39392541
17.9,0.40262502
18,0.3951328
18.1,0.42012088
18.2,0.40531296
18.3,0.40040365
18.4,0.42071151
18.5,0.41576209
18.6,0.4128524
18.7,0.42272146
18.8,0.4111968
18.9,0.41552667
19,0.40494092
19.1,0.41862724
19.2,0.42479361
19.3,0.41628605
19.4,0.42445685
19.5,0.42106136
19.6,0.42422423
19.7,0.41883872
19.8,0.41960083
19.9,0.43903489
20,0.42624426
20.1,0.42515505
20.2,0.43602022
20.3,0.43886413
20.4,0.42724098
20.5,0.43010207
20.6,0.44803773
20.7,0.43469833
20.8,0.42825999
20.9,0.43815679
21,0.44576792
21.1,0.43610784
21.2,0.43823822
21.3,0.45258809
21.4,0.44813259
21.5,0.43896276
21.6,0.44873866
21.7,0.45964763
21.8,0.44616946
21.9,0.44640332
22,0.45501378
22.1,0.46677193
22.2,0.44949302
22.3,0.45175063
22.4,0.47078814
22.5,0.46018267
22.6,0.45230339
22.7,0.46220002
22.8,0.47452253
22.9,0.46292784
23,0.46785574
23.1,0.47933429
23.2,0.47409644
23.3,0.46484768
23.4,0.46940668
23.5,0.48562424
23.6,0.47419298
23.7,0.46729392
23.8,0.48066412
23.9,0.48796499
24,0.47010407
24.1,0.4748243
24.2,0.49616273
24.3,0.4780947
24.4,0.4707998
24.5,0.48465774
24.6,0.49679755
24.7,0.4785526
24.8,0.47708737
24.9,0.50072054
25,0.4862407
25.1,0.48204008
25.2,0.49401815
25.3,0.49878319
25.4,0.48400501
25.5,0.49843733
25.6,0.48645119
25.7,0.48470621
25.8,0.513804
25.9,0.48747625
26,0.49059639
26.1,0.51511958
26.2,0.4928493
26.3,0.50511792
26.4,0.50329132
26.5,0.50728927
26.6,0.50720969
26.7,0.50000081
26.8,0.52050302
26.9,0.50646386
27,0.50797009
27.1,0.51364535
27.2,0.50917512
27.3,0.5233228
27.4,0.48632767
27.5,0.49802801
27.6,0.52313699
27.7,0.54531897
27.8,0.55333559
27.9,0.55239972
28,0.55578855
28.1,0.55648223
28.2,0.54768282
28.3,0.54476103
28.4,0.5577491
28.5,0.53635927
28.6,0.55861942
28.7,0.54648196
28.8,0.54075874
28.9,0.54437316
29,0.54921749
29.1,0.54881167
29.2,0.54234778
29.3,0.54817085
29.4,0.56104023
29.5,0.54398639
29.6,0.54635599
29.7,0.55960342
29.8,0.56046453
29.9,0.54414548
30,0.54964839
30.1,0.56207059
30.2,0.55287428
30.3,0.55852724
30.4,0.54893508
30.5,0.55640967
30.6,0.55046941
30.7,0.55303526
30.8,0.56147138
30.9,0.56504714
31,0.55992872
31.1,0.55935288
31.2,0.55707044
31.3,0.57169713
31.4,0.55928282
31.5,0.55723626
31.6,0.57799374
31.7,0.56249363
31.8,0.55801226
31.9,0.56860685
32,0.57690026
32.1,0.56738761
32.2,0.56301531
32.3,0.57890001
32.4,0.57759928
32.5,0.56742376
32.6,0.5716715
32.7,0.58494044
32.8,0.57338755
32.9,0.57212857
33,0.57742828
33.1,0.58796991
33.2,0.5765166
33.3,0.58058367
33.4,0.58932687
33.5,0.58727552
33.6,0.57998977
33.7,0.58871736
33.8,0.59820285
33.9,0.58664731
34,0.58274223
34.1,0.59714098
34.2,0.59562698
34.3,0.58860416
34.4,0.59095619
34.5,0.59946683
34.6,0.59085235
34.7,0.59087299
34.8,0.60032543
34.9,0.60371889
35,0.59349827
35.1,0.6002236
35.2,0.60570451
35.3,0.6017975
35.4,0.59974421
35.5,0.60512705
35.6,0.61357323
35.7,0.60197537
35.8,0.6019219
35.9,0.61280792
36,0.60887893
36.1,0.59723563
36.2,0.6060552
36.3,0.61620142
36.4,0.59844341
36.5,0.61970715
36.6,0.60251586
36.7,0.60300201
36.8,0.62176143
36.9,0.60706163
37,0.60935829
37.1,0.62097359
37.2,0.61652174
37.3,0.61967211
37.4,0.60961505
37.5,0.6187674
37.6,0.59226568
37.7,0.6140564
37.8,0.63694456
37.9,0.64063102
38,0.63886306
38.1,0.63551821
38.2,0.65264977
38.3,0.63852789
38.4,0.64826959
38.5,0.64528893
38.6,0.64292786
38.7,0.64138878
38.8,0.64418393
38.9,0.65379263
39,0.64520657
39.1,0.64890939
39.2,0.64144909
39.3,0.65069934
39.4,0.6476595
39.5,0.64181551
39.6,0.64654618
39.7,0.65335664
39.8,0.64085413
39.9,0.64523659
40,0.64940421
40.1,0.65473897
40.2,0.64265912
40.3,0.65058171
40.4,0.65513168
40.5,0.64898117
40.6,0.65667521
40.7,0.66885523
40.8,0.64739668
40.9,0.6502471
41,0.64710419
41.1,0.66002045
41.2,0.65301609
41.3,0.65497365
41.4,0.66683214
41.5,0.65764505
41.6,0.65928734
41.7,0.65270508
41.8,0.65465372
41.9,0.65917845
42,0.65545346
42.1,0.66051734
42.2,0.67322588
42.3,0.6614998
42.4,0.66096366
42.5,0.66442178
42.6,0.66802718
42.7,0.65944087
42.8,0.66662667
42.9,0.67295887
43,0.66444981
43.1,0.66406187
43.2,0.67407255
43.3,0.67070202
43.4,0.66949202
43.5,0.66693866
43.6,0.6776427
43.7,0.67263447
43.8,0.66444804
43.9,0.67699176
44,0.67760874
44.1,0.67305098
44.2,0.67207639
44.3,0.68239265
44.4,0.67561583
44.5,0.67476228
44.6,0.68071593
44.7,0.68294019
44.8,0.67575726
44.9,0.67974454
45,0.68877792
45.1,0.68580243
45.2,0.67786657
45.3,0.68341895
45.4,0.68941267
45.5,0.68467247
45.6,0.68031212
45.7,0.6886038
45.8,0.69368923
45.9,0.68680679
46,0.68318834
46.1,0.69101755
46.2,0.6932192
46.3,0.68713694
46.4,0.68750279
46.5,0.69439586
46.6,0.69074458
46.7,0.68868961
46.8,0.69459155
46.9,0.69989179
47,0.68572014
47.1,0.69175863
47.2,0.69831617
47.3,0.68509781
