time_s,conversion
0.1,0.039674924
0.2,0.044538287
0.3,0.06039908
0.4,0.051112705
0.5,0.074108875
0.6,0.048179458
0.7,0.074860466
0.8,0.054165157
0.9,0.06479114
1,0.071154869
1.1,0.050237215
1.2,0.11208672
1.3,0.050835676
1.4,0.079416259
1.5,0.069843553
1.6,0.056536437
1.7,0.098459835
1.8,0.056284785
1.9,0.11941205
2,0.062268906
2.1,0.076176495
2.2,0.098226171
2.3,0.069182761
2.4,0.11366066
2.5,0.068898185
2.6,0.11945996
2.7,0.078660067
2.8,0.076339376
2.9,0.13257753
3,0.075216532
3.1,0.078128599
3.2,0.14779644
3.3,0.12006476
3.4,0.080203838
3.5,0.13919167
3.6,0.080219824
3.7,0.095089933
3.8,0.10635795
3.9,0.086151762
4,0.15322881
4.1,0.094592645
4.2,0.10528066
4.3,0.18220505
4.4,0.15256511
4.5,0.11312069
4.6,0.16228663
4.7,0.1032155
4.8,0.12679548
4.9,0.14607792
5,0.12357282
5.1,0.1658149
5.2,0.11439054
5.3,0.10650702
5.4,0.1739331
5.5,0.13536481
5.6,0.1214209
5.7,0.16959763
5.8,0.11421327
5.9,0.11655253
6,0.1619204
6.1,0.12854596
6.2,0.11793348
6.3,0.15188722
6.4,0.13221856
6.5,0.12353489
6.6,0.17348986
6.7,0.12318954
6.8,0.12171137
6.9,0.17564859
7,0.12466972
7.1,0.14353241
7.2,0.15590672
7.3,0.13501051
7.4,0.1684738
7.5,0.12800617
7.6,0.17616005
7.7,0.13757303
7.8,0.13703925
7.9,0.17507995
8,0.13352429
8.1,0.13362131
8.2,0.17794939
8.3,0.13868669
8.4,0.11227883
8.5,0.15741996
8.6,0.10832611
8.7,0.10918575
8.8,0.16388607
8.9,0.10836203
9,0.15371424
9.1,0.10275628
9.2,0.10973084
9.3,0.13480409
9.4,0.098070387
9.5,0.14736608
9.6,0.096593439
9.7,0.1517106
9.8,0.10858683
9.9,0.11912273
10,0.17793969
10.1,0.12335124
10.2,0.16558564
10.3,0.13170597
10.4,0.16539926
10.5,0.11636906
10.6,0.13571366
10.7,0.14339602
10.8,0.17564499
10.9,0.16060722
11,0.15316602
11.1,0.19557243
11.2,0.14106721
11.3,0.14019984
11.4,0.17831412
11.5,0.14112385
11.6,0.1951112
11.7,0.15561214
11.8,0.15743763
11.9,0.20387672
12,0.1542195
12.1,0.15636841
12.2,0.20196288
12.3,0.15382739
12.4,0.17401473
12.5,0.18632967
12.6,0.16850794
12.7,0.19649565
12.8,0.16553969
12.9,0.21556955
13,0.1614886
13.1,0.16747731
13.2,0.21513901
13.3,0.16637222
13.4,0.18780055
13.5,0.19069401
13.6,0.16840471
13.7,0.21513067
13.8,0.17433989
13.9,0.15098568
14,0.20066148
14.1,0.16403688
14.2,0.18102468
14.3,0.2308395
14.4,0.18709414
14.5,0.25083523
14.6,0.2086338
14.7,0.19200242
14.8,0.23447002
14.9,0.2154312
15,0.19849093
15.1,0.24287809
15.2,0.20051551
15.3,0.20693441
15.4,0.20608586
15.5,0.19458394
15.6,0.20802288
15.7,0.22300447
15.8,0.1979198
15.9,0.24324064
16,0.19712892
16.1,0.19194206
16.2,0.2511178
16.3,0.20838476
16.4,0.21683481
16.5,0.21571896
16.6,0.19934115
16.7,0.2180424
16.8,0.23110009
16.9,0.20751507
17,0.25943065
17.1,0.20703082
17.2,0.20433753
17.3,0.25079046
17.4,0.20596136
17.5,0.22628361
17.6,0.22993118
17.7,0.21122914
17.8,0.24812005
17.9,0.22056373
18,0.21350425
18.1,0.2247763
18.2,0.24476156
18.3,0.20506581
18.4,0.23648227
18.5,0.18681546
18.6,0.23795137
18.7,0.19490689
18.8,0.19496826
18.9,0.23669198
19,0.18450077
19.1,0.21428003
19.2,0.18233541
19.3,0.17309232
19.4,0.21436012
19.5,0.16506156
19.6,0.2030359
19.7,0.17180872
19.8,0.17919084
19.9,0.23336145
20,0.18915478
20.1,0.25308239
20.2,0.2131188
20.3,0.20114813
20.4,0.22818583
20.5,0.1860952
20.6,0.21344321
20.7,0.21622782
20.8,0.25835296
20.9,0.22645489
21,0.26161017
21.1,0.21085366
21.2,0.27035336
21.3,0.2385209
21.4,0.2152524
21.5,0.24547413
21.6,0.21610775
21.7,0.26660194
21.8,0.2210763
21.9,0.27143903
22,0.23111655
22.1,0.22803419
22.2,0.27391637
22.3,0.22956732
22.4,0.26049735
22.5,0.23708156
22.6,0.23599352
22.7,0.26400277
22.8,0.23412322
22.9,0.27720163
23,0.25377864
23.1,0.24203061
23.2,0.28642449
23.3,0.24416653
23.4,0.2834459
23.5,0.24592126
23.6,0.24212609
23.7,0.27049301
23.8,0.23038229
23.9,0.26161553
24,0.23198761
24.1,0.28977447
24.2,0.26656255
24.3,0.25623691
24.4,0.31145221
24.5,0.27106657
24.6,0.29027163
24.7,0.28127708
24.8,0.25709109
24.9,0.28143767
25,0.28610277
25.1,0.26025585
25.2,0.29476071
25.3,0.25961307
25.4,0.28471889
25.5,0.27979794
25.6,0.26118771
25.7,0.26940856
25.8,0.30036893
25.9,0.26628749
26,0.30203252
26.1,0.2769404
26.2,0.26739728
26.3,0.31464283
26.4,0.27052941
26.5,0.26958278
26.6,0.3197445
26.7,0.28254059
26.8,0.28915757
26.9,0.2911938
27,0.2727434
27.1,0.28319394
27.2,0.30380933
27.3,0.27480002
27.4,0.32089316
27.5,0.2770027
27.6,0.31255138
27.7,0.28280106
27.8,0.28462292
27.9,0.31360857
28,0.28100773
28.1,0.28552593
28.2,0.32557834
28.3,0.27440518
28.4,0.30109565
28.5,0.22430775
28.6,0.26315241
28.7,0.29312346
28.8,0.25834581
28.9,0.30105475
29,0.26872204
29.1,0.25489303
29.2,0.29128085
29.3,0.24621972
29.4,0.28014577
29.5,0.24298378
29.6,0.24539228
29.7,0.27612169
29.8,0.24911503
29.9,0.30980437
30,0.27698877
30.1,0.28263863
30.2,0.30017449
30.3,0.27951608
30.4,0.28449568
30.5,0.26035677
30.6,0.30157352
30.7,0.28831464
30.8,0.31058514
30.9,0.30689041
31,0.29118049
31.1,0.32140255
31.2,0.28138581
31.3,0.32516432
31.4,0.28255321
31.5,0.29069487
31.6,0.32218907
31.7,0.29033756
31.8,0.33807925
31.9,0.3045285
32,0.29260545
32.1,0.29887185
32.2,0.33785235
