time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,31.4159,5.6967872e-05,0.12885818
0.2,31.4159,4.4855418e-05,0.10146048
0.3,31.4159,4.0905792e-05,0.092526644
0.4,31.4159,3.9724516e-05,0.089854664
0.5,31.4159,4.1732062e-05,0.094395621
0.6,31.4159,6.6730485e-05,0.15094067
0.7,31.4159,6.9845432e-05,0.15798651
0.8,31.4159,6.8400502e-05,0.15471816
0.9,31.4159,6.9330933e-05,0.15682274
1,31.4159,6.930855e-05,0.15677211
1.1,31.4159,6.9315841e-05,0.15678861
1.2,31.4159,6.9289957e-05,0.15673006
1.3,31.4159,6.9208155e-05,0.15654503
1.4,31.4159,6.919629e-05,0.15651819
1.5,31.4159,6.921369e-05,0.15655755
1.6,31.4159,6.9186117e-05,0.15649518
1.7,31.4159,6.9160884e-05,0.1564381
1.8,31.4159,6.9184463e-05,0.15649144
1.9,31.4159,6.9133476e-05,0.15637611
2,31.4159,6.9168286e-05,0.15645485
2.1,31.4159,6.9133921e-05,0.15637711
2.2,31.4159,6.9142657e-05,0.15639687
2.3,31.4159,6.9114243e-05,0.1563326
2.4,31.4159,6.9098047e-05,0.15629597
2.5,31.4159,6.9139705e-05,0.1563902
2.6,31.4159,6.9106882e-05,0.15631595
2.7,31.4159,6.9089259e-05,0.15627609
2.8,31.4159,6.9085805e-05,0.15626828
2.9,31.4159,6.9044255e-05,0.15617429
3,31.4159,6.9077451e-05,0.15624938
3.1,31.4159,6.9033114e-05,0.15614909
3.2,31.4159,6.9016484e-05,0.15611148
3.3,31.4159,6.9037671e-05,0.1561594
3.4,31.4159,6.8999853e-05,0.15607386
3.5,31.4159,6.8995583e-05,0.1560642
3.6,31.4159,6.8958086e-05,0.15597938
3.7,31.4159,6.8976304e-05,0.15602059
3.8,31.4159,6.8917997e-05,0.1558887
3.9,31.4159,6.894633e-05,0.15595279
4,31.4159,6.887235e-05,0.15578545
4.1,31.4159,6.8865134e-05,0.15576913
4.2,31.4159,6.8889625e-05,0.15582453
4.3,31.4159,6.8837744e-05,0.15570718
4.4,31.4159,6.8844055e-05,0.15572145
4.5,31.4159,6.8807226e-05,0.15563815
4.6,31.4159,6.8813951e-05,0.15565336
4.7,31.4159,6.8775037e-05,0.15556534
4.8,31.4159,6.8729029e-05,0.15546127
4.9,31.4159,6.8682818e-05,0.15535674
5,31.4159,6.8620448e-05,0.15521567
5.1,31.4159,6.8633957e-05,0.15524622
5.2,31.4159,6.8351114e-05,0.15460645
5.3,31.4159,6.8319193e-05,0.15453424
5.4,31.4159,6.8349015e-05,0.1546017
5.5,31.4159,6.838121e-05,0.15467452
5.6,31.4159,6.8446564e-05,0.15482235
5.7,31.4159,6.8442151e-05,0.15481237
5.8,31.4159,6.8434385e-05,0.1547948
5.9,31.4159,6.8450213e-05,0.1548306
6,31.4159,6.8503096e-05,0.15495022
6.1,31.4159,6.846624e-05,0.15486685
6.2,31.4159,6.8485687e-05,0.15491084
6.3,31.4159,6.8491674e-05,0.15492439
6.4,31.4159,6.845828e-05,0.15484885
6.5,31.4159,6.8506057e-05,0.15495692
6.6,31.4159,6.8458265e-05,0.15484882
6.7,31.4159,6.8458317e-05,0.15484893
6.8,31.4159,6.8490087e-05,0.1549208
6.9,31.4159,6.8443334e-05,0.15481504
7,31.4159,6.8427035e-05,0.15477818
7.1,31.4159,6.8434758e-05,0.15479564
7.2,31.4159,6.8440771e-05,0.15480925
7.3,31.4159,6.8442174e-05,0.15481242
7.4,31.4159,6.8396938e-05,0.1547101
7.5,31.4159,6.8413403e-05,0.15474734
7.6,31.4159,6.8371738e-05,0.1546531
7.7,31.4159,6.8389967e-05,0.15469433
7.8,31.4159,6.8361078e-05,0.15462899
7.9,31.4159,6.8346006e-05,0.15459489
8,31.4159,6.8345168e-05,0.154593
8.1,31.4159,6.8307923e-05,0.15450875
8.2,31.4159,6.8329774e-05,0.15455818
8.3,31.4159,6.8269513e-05,0.15442187
8.4,31.4159,6.8289055e-05,0.15446607
8.5,31.4159,6.8231211e-05,0.15433523
8.6,31.4159,6.8257422e-05,0.15439452
8.7,31.4159,6.8200307e-05,0.15426533
8.8,31.4159,6.821401e-05,0.15429632
8.9,31.4159,6.8159391e-05,0.15417278
9,31.4159,6.8143218e-05,0.1541362
9.1,31.4159,6.8145049e-05,0.15414034
9.2,31.4159,6.8095943e-05,0.15402926
9.3,31.4159,6.812396e-05,0.15409264
9.4,31.4159,6.8072913e-05,0.15397717
9.5,31.4159,6.8049352e-05,0.15392388
9.6,31.4159,6.804807e-05,0.15392098
9.7,31.4159,6.7992112e-05,0.1537944
9.8,31.4159,6.8000974e-05,0.15381445
9.9,31.4159,6.7937898e-05,0.15367178
10,31.4159,6.7881565e-05,0.15354435
10.1,31.4159,6.7846161e-05,0.15346427
10.2,31.4159,6.7818608e-05,0.15340195
10.3,31.4159,6.7430155e-05,0.15252329
10.4,31.4159,6.7425882e-05,0.15251362
10.5,31.4159,6.7749771e-05,0.15324624
10.6,31.4159,6.7599608e-05,0.15290658
10.7,31.4159,6.7715864e-05,0.15316955
10.8,31.4159,6.7687078e-05,0.15310444
10.9,31.4159,6.7668855e-05,0.15306321
11,31.4159,6.7694908e-05,0.15312215
11.1,31.4159,6.7728418e-05,0.15319794
11.2,31.4159,6.7702609e-05,0.15313957
11.3,31.4159,6.7697321e-05,0.1531276
11.4,31.4159,6.7716684e-05,0.1531714
11.5,31.4159,6.7724132e-05,0.15318825
11.6,31.4159,6.7692538e-05,0.15311679
11.7,31.4159,6.7711942e-05,0.15316068
11.8,31.4159,6.7706315e-05,0.15314795
11.9,31.4159,6.7679818e-05,0.15308801
12,31.4159,6.7701678e-05,0.15313746
12.1,31.4159,6.767219e-05,0.15307076
12.2,31.4159,6.7635447e-05,0.15298765
12.3,31.4159,6.7635522e-05,0.15298782
12.4,31.4159,6.7666455e-05,0.15305779
12.5,31.4159,6.7621384e-05,0.15295584
12.6,31.4159,6.7618769e-05,0.15294992
12.7,31.4159,6.7596085e-05,0.15289861
12.8,31.4159,6.7582594e-05,0.1528681
12.9,31.4159,6.7567507e-05,0.15283397
13,31.4159,6.7530312e-05,0.15274984
13.1,31.4159,6.7559532e-05,0.15281593
13.2,31.4159,6.7498753e-05,0.15267845
13.3,31.4159,6.747607e-05,0.15262714
13.4,31.4159,6.7490603e-05,0.15266002
13.5,31.4159,6.7438441e-05,0.15254203
13.6,31.4159,6.7450644e-05,0.15256963
13.7,31.4159,6.7400447e-05,0.15245609
13.8,31.4159,6.7404744e-05,0.15246581
13.9,31.4159,6.7353942e-05,0.1523509
14,31.4159,6.7362076e-05,0.1523693
14.1,31.4159,6.7320204e-05,0.15227459
14.2,31.4159,6.7324227e-05,0.15228368
14.3,31.4159,6.7275385e-05,0.15217321
14.4,31.4159,6.727939e-05,0.15218227
14.5,31.4159,6.7222968e-05,0.15205464
14.6,31.4159,6.7226171e-05,0.15206189
14.7,31.4159,6.7155292e-05,0.15190156
14.8,31.4159,6.7131947e-05,0.15184876
14.9,31.4159,6.7106446e-05,0.15179108
15,31.4159,6.7025836e-05,0.15160874
15.1,31.4159,6.6873327e-05,0.15126377
15.2,31.4159,6.6716592e-05,0.15090925
15.3,31.4159,6.6569691e-05,0.15057697
15.4,31.4159,6.6859283e-05,0.15123201
15.5,31.4159,6.686919e-05,0.15125442
15.6,31.4159,6.6901345e-05,0.15132715
15.7,31.4159,6.68858e-05,0.15129199
15.8,31.4159,6.6903189e-05,0.15133132
15.9,31.4159,6.6940651e-05,0.15141606
16,31.4159,6.6946109e-05,0.1514284
16.1,31.4159,6.6927988e-05,0.15138742
16.2,31.4159,6.6892875e-05,0.15130799
16.3,31.4159,6.6921442e-05,0.15137261
16.4,31.4159,6.6918599e-05,0.15136618
16.5,31.4159,6.688203e-05,0.15128346
16.6,31.4159,6.6915153e-05,0.15135838
16.7,31.4159,6.6867296e-05,0.15125013
16.8,31.4159,6.6852901e-05,0.15121757
16.9,31.4159,6.6878368e-05,0.15127518
17,31.4159,6.6820898e-05,0.15114518
17.1,31.4159,6.6798289e-05,0.15109404
17.2,31.4159,6.67944e-05,0.15108525
17.3,31.4159,6.666764e-05,0.15079852
17.4,31.4159,6.6396806e-05,0.15018591
17.5,31.4159,6.6321787e-05,0.15001622
17.6,31.4159,6.6431455e-05,0.15026428
17.7,31.4159,6.6640365e-05,0.15073683
17.8,31.4159,6.6724834e-05,0.15092789
17.9,31.4159,6.670605e-05,0.1508854
18,31.4159,6.6743351e-05,0.15096978
18.1,31.4159,6.6708296e-05,0.15089048
18.2,31.4159,6.6731771e-05,0.15094358
18.3,31.4159,6.6687353e-05,0.15084311
18.4,31.4159,6.6725276e-05,0.15092889
18.5,31.4159,6.6668426e-05,0.1508003
18.6,31.4159,6.6705022e-05,0.15088308
18.7,31.4159,6.6642983e-05,0.15074275
18.8,31.4159,6.6632216e-05,0.1507184
18.9,31.4159,6.6648444e-05,0.1507551
19,31.4159,6.658351e-05,0.15060822
19.1,31.4159,6.6618139e-05,0.15068655
19.2,31.4159,6.65551e-05,0.15054396
19.3,31.4159,6.657712e-05,0.15059377
19.4,31.4159,6.6518219e-05,0.15046054
19.5,31.4159,6.6528257e-05,0.15048324
19.6,31.4159,6.6453495e-05,0.15031414
19.7,31.4159,6.6394292e-05,0.15018022
19.8,31.4159,6.6319949e-05,0.15001206
19.9,31.4159,6.599644e-05,0.1492803
20,31.4159,6.5868016e-05,0.14898982
20.1,31.4159,6.628786e-05,0.14993948
20.2,31.4159,6.6210557e-05,0.14976463
20.3,31.4159,6.6297812e-05,0.14996199
20.4,31.4159,6.626836e-05,0.14989537
20.5,31.4159,6.6286675e-05,0.1499368
20.6,31.4159,6.6326354e-05,0.15002655
20.7,31.4159,6.6290089e-05,0.14994452
20.8,31.4159,6.6305843e-05,0.14998016
20.9,31.4159,6.6333881e-05,0.15004358
21,31.4159,6.6286399e-05,0.14993618
21.1,31.4159,6.6280462e-05,0.14992275
21.2,31.4159,6.6307542e-05,0.149984
21.3,31.4159,6.6300564e-05,0.14996822
21.4,31.4159,6.6260441e-05,0.14987746
21.5,31.4159,6.629748e-05,0.14996124
21.6,31.4159,6.6239354e-05,0.14982976
21.7,31.4159,6.6228411e-05,0.14980501
21.8,31.4159,6.6274673e-05,0.14990965
21.9,31.4159,6.6223038e-05,0.14979286
22,31.4159,6.6182331e-05,0.14970078
22.1,31.4159,6.6218312e-05,0.14978217
22.2,31.4159,6.6150798e-05,0.14962945
22.3,31.4159,6.6134131e-05,0.14959175
22.4,31.4159,6.616096e-05,0.14965244
22.5,31.4159,6.6096738e-05,0.14950717
22.6,31.4159,6.6123463e-05,0.14956762
22.7,31.4159,6.6055439e-05,0.14941376
22.8,31.4159,6.6086018e-05,0.14948292
22.9,31.4159,6.6016474e-05,0.14932562
23,31.4159,6.603995e-05,0.14937872
23.1,31.4159,6.5976081e-05,0.14923425
23.2,31.4159,6.5954187e-05,0.14918473
23.3,31.4159,6.5966426e-05,0.14921241
23.4,31.4159,6.591518e-05,0.1490965
23.5,31.4159,6.5917036e-05,0.1491007
23.6,31.4159,6.5868156e-05,0.14899013
23.7,31.4159,6.5873573e-05,0.14900239
23.8,31.4159,6.5800408e-05,0.14883689
23.9,31.4159,6.5834701e-05,0.14891446
24,31.4159,6.5767812e-05,0.14876316
24.1,31.4159,6.5727696e-05,0.14867242
24.2,31.4159,6.5740125e-05,0.14870053
24.3,31.4159,6.5650154e-05,0.14849703
24.4,31.4159,6.5615897e-05,0.14841954
24.5,31.4159,6.5536927e-05,0.14824091
24.6,31.4159,6.5132158e-05,0.14732535
24.7,31.4159,6.5078807e-05,0.14720467
24.8,31.4159,6.5446576e-05,0.14803654
24.9,31.4159,6.5317976e-05,0.14774566
25,31.4159,6.536379e-05,0.14784929
25.1,31.4159,6.5383019e-05,0.14789278
25.2,31.4159,6.5421691e-05,0.14798025
25.3,31.4159,6.5403685e-05,0.14793952
25.4,31.4159,6.5393419e-05,0.1479163
25.5,31.4159,6.5411224e-05,0.14795658
25.6,31.4159,6.5419406e-05,0.14797509
25.7,31.4159,6.538142e-05,0.14788916
25.8,31.4159,6.5416946e-05,0.14796952
25.9,31.4159,6.5369748e-05,0.14786276
26,31.4159,6.5340332e-05,0.14779622
26.1,31.4159,6.5354584e-05,0.14782846
26.2,31.4159,6.5394044e-05,0.14791772
26.3,31.4159,6.5350249e-05,0.14781866
26.4,31.4159,6.5314188e-05,0.14773709
26.5,31.4159,6.5349465e-05,0.14781688
26.6,31.4159,6.5284657e-05,0.14767029
26.7,31.4159,6.5277178e-05,0.14765337
26.8,31.4159,6.5294161e-05,0.14769179
26.9,31.4159,6.5238424e-05,0.14756571
27,31.4159,6.5224989e-05,0.14753533
27.1,31.4159,6.5251695e-05,0.14759573
27.2,31.4159,6.5214134e-05,0.14751077
27.3,31.4159,6.516444e-05,0.14739837
27.4,31.4159,6.5197572e-05,0.14747331
27.5,31.4159,6.5137866e-05,0.14733826
27.6,31.4159,6.5162965e-05,0.14739503
27.7,31.4159,6.5089461e-05,0.14722877
27.8,31.4159,6.5071988e-05,0.14718924
27.9,31.4159,6.507704e-05,0.14720067
28,31.4159,6.5010742e-05,0.14705071
28.1,31.4159,6.5034531e-05,0.14710452
28.2,31.4159,6.4980532e-05,0.14698238
28.3,31.4159,6.4966761e-05,0.14695123
28.4,31.4159,6.4967848e-05,0.14695368
28.5,31.4159,6.4915599e-05,0.1468355
28.6,31.4159,6.4918457e-05,0.14684197
28.7,31.4159,6.4863987e-05,0.14671876
28.8,31.4159,6.4865309e-05,0.14672175
28.9,31.4159,6.4802024e-05,0.1465786
29,31.4159,6.4841664e-05,0.14666827
29.1,31.4159,6.4772523e-05,0.14651187
29.2,31.4159,6.4748078e-05,0.14645658
29.3,31.4159,6.4755987e-05,0.14647447
29.4,31.4159,6.4674181e-05,0.14628943
29.5,31.4159,6.4694965e-05,0.14633644
29.6,31.4159,6.4605077e-05,0.14613312
29.7,31.4159,6.4542501e-05,0.14599157
29.8,31.4159,6.4560382e-05,0.14603202
29.9,31.4159,6.4392086e-05,0.14565134
30,31.4159,6.4071247e-05,0.14492562
30.1,31.4159,6.3954048e-05,0.14466053
30.2,31.4159,6.4324071e-05,0.1454975
30.3,31.4159,6.4220927e-05,0.14526419
30.4,31.4159,6.4279956e-05,0.14539771
30.5,31.4159,6.4320015e-05,0.14548832
30.6,31.4159,6.4290912e-05,0.14542249
30.7,31.4159,6.4293549e-05,0.14542846
30.8,31.4159,6.4324682e-05,0.14549888
30.9,31.4159,6.4297668e-05,0.14543778
31,31.4159,6.4267939e-05,0.14537053
31.1,31.4159,6.426851e-05,0.14537182
31.2,31.4159,6.4306687e-05,0.14545818
31.3,31.4159,6.4258087e-05,0.14534824
31.4,31.4159,6.4251349e-05,0.145333
31.5,31.4159,6.4296158e-05,0.14543436
31.6,31.4159,6.4234005e-05,0.14529377
31.7,31.4159,6.4222476e-05,0.14526769
31.8,31.4159,6.4241072e-05,0.14530976
31.9,31.4159,6.4183914e-05,0.14518047
32,31.4159,6.4157276e-05,0.14512022
32.1,31.4159,6.4164327e-05,0.14513617
32.2,31.4159,6.4192308e-05,0.14519946
