mode,wb_rpm,duty,peak_rpm,X_conv_lastperiod,conv_final,conv_episode_mean,P_motor_W,P_over_Pmax,R_minus (X - P/Pmax),R_plus (X + P/Pmax),P_visc_cfd_W,omega_meas_peak_rpm,omega_meas_mean_rpm,diverged,wall_minutes
pulsed,300,0.80,375,0.372832,0.338937,0.298207,3.70589,0.116027,0.256805,0.488859,0.0443077,375.0,299.6,0,39.79
