time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,104.72,9.0290098e-05,0.68077289
0.2,104.72,9.3051306e-05,0.70159196
0.3,104.72,9.0148266e-05,0.6797035
0.4,104.72,8.8638411e-05,0.66831944
0.5,104.72,8.8574123e-05,0.66783472
0.6,104.72,8.7355645e-05,0.65864759
0.7,104.72,8.7668738e-05,0.66100826
0.8,104.72,8.7811673e-05,0.66208597
0.9,104.72,8.5074386e-05,0.64144726
1,104.72,8.6736337e-05,0.6539781
1.1,104.72,8.6973118e-05,0.65576339
1.2,104.72,8.3921126e-05,0.63275186
1.3,104.72,8.3672281e-05,0.63087561
1.4,104.72,8.6198315e-05,0.64992151
1.5,104.72,8.6363981e-05,0.6511706
1.6,104.72,8.3797267e-05,0.63181798
1.7,104.72,8.3069497e-05,0.62633071
1.8,104.72,8.4317647e-05,0.63574157
1.9,104.72,8.6469048e-05,0.65196278
2,104.72,8.4366923e-05,0.6361131
2.1,104.72,8.3369993e-05,0.62859641
2.2,104.72,8.4537502e-05,0.63739924
2.3,104.72,8.6738849e-05,0.65399704
2.4,104.72,8.5907157e-05,0.64772622
2.5,104.72,8.2356992e-05,0.62095854
2.6,104.72,8.3553767e-05,0.62998203
2.7,104.72,8.6398083e-05,0.65142773
2.8,104.72,8.6024062e-05,0.64860766
2.9,104.72,8.395651e-05,0.63301866
3,104.72,8.3354e-05,0.62847582
3.1,104.72,8.5203156e-05,0.64241817
3.2,104.72,8.6172829e-05,0.64972934
3.3,104.72,8.3617618e-05,0.63046346
3.4,104.72,8.3100901e-05,0.6265675
3.5,104.72,8.5694522e-05,0.64612298
3.6,104.72,8.698681e-05,0.65586663
3.7,104.72,8.515975e-05,0.64209089
3.8,104.72,8.2497332e-05,0.62201668
3.9,104.72,8.3669768e-05,0.63085667
4,104.72,8.6380465e-05,0.65129489
4.1,104.72,8.5431194e-05,0.64413753
4.2,104.72,8.4079502e-05,0.63394599
4.3,104.72,8.4160293e-05,0.63455514
4.4,104.72,8.6119412e-05,0.64932659
4.5,104.72,8.5831262e-05,0.64715398
4.6,104.72,8.3078027e-05,0.62639503
4.7,104.72,8.3138737e-05,0.62685278
4.8,104.72,8.5833839e-05,0.64717342
4.9,104.72,8.6790048e-05,0.65438307
5,52.36,1.4666118e-05,0.055290092
5.1,0,-1.1522147e-05,0
5.2,0,-5.5266806e-06,0
5.3,0,-3.4797185e-06,0
5.4,0,-2.3754809e-06,0
5.5,0,-1.7009601e-06,0
5.6,0,-1.2760441e-06,0
5.7,0,-9.8071695e-07,0
5.8,0,-7.5671665e-07,0
5.9,0,-5.8276944e-07,0
6,0,-4.4760908e-07,0
6.1,0,-3.4278908e-07,0
6.2,0,-2.6186099e-07,0
6.3,0,-1.995922e-07,0
6.4,0,-1.5191195e-07,0
6.5,0,-1.154932e-07,0
6.6,0,-8.774941e-08,0
6.7,0,-6.6644296e-08,0
6.8,0,-5.0597527e-08,0
6.9,0,-3.8405371e-08,0
7,0,-2.915487e-08,0
7.1,0,-2.2132534e-08,0
7.2,0,-1.6805677e-08,0
