time_s,conversion
0.1,0.017416564
0.2,0.058138808
0.3,0.01444091
0.4,0.10167039
0.5,0.11995065
0.6,0.14652237
0.7,0.16901678
0.8,0.1299462
0.9,0.13864617
1,0.17394798
1.1,0.13793962
1.2,0.14328506
1.3,0.1873759
1.4,0.15680054
1.5,0.1717132
1.6,0.18405537
1.7,0.15634986
1.8,0.19935245
1.9,0.16055506
2,0.16866093
2.1,0.18830445
2.2,0.15270342
2.3,0.19065394
2.4,0.16907097
2.5,0.1660211
2.6,0.2090203
2.7,0.16894108
2.8,0.1850273
2.9,0.19834036
3,0.17541636
3.1,0.21523536
3.2,0.18912304
3.3,0.19250457
3.4,0.22227785
3.5,0.1836053
3.6,0.21040431
3.7,0.20260568
3.8,0.19156741
3.9,0.23591618
4,0.1984185
4.1,0.21315688
4.2,0.22627018
4.3,0.19788078
4.4,0.23388182
4.5,0.21435661
4.6,0.21262168
4.7,0.2493747
4.8,0.21130756
4.9,0.23587842
5,0.23148556
5.1,0.17630694
5.2,0.14971705
5.3,0.20095296
5.4,0.14126112
5.5,0.20053736
5.6,0.15874374
5.7,0.15590669
5.8,0.20091181
5.9,0.15463271
6,0.17696524
6.1,0.17274096
6.2,0.16073036
6.3,0.19675841
6.4,0.16246319
6.5,0.20418032
6.6,0.16871145
6.7,0.16635654
6.8,0.21229376
6.9,0.1634775
7,0.21024528
7.1,0.16533634
7.2,0.17399387
7.3,0.20041792
7.4,0.16909785
7.5,0.21807335
7.6,0.16940969
7.7,0.2203432
7.8,0.1781303
7.9,0.17186091
8,0.21780815
8.1,0.1731591
8.2,0.22045368
8.3,0.17249227
8.4,0.21807027
8.5,0.17445765
8.6,0.21968899
8.7,0.17709319
8.8,0.18059184
8.9,0.2115589
9,0.17658212
9.1,0.21630579
9.2,0.18137655
9.3,0.18895891
9.4,0.21570488
9.5,0.17751048
9.6,0.22811245
9.7,0.18116884
9.8,0.23465928
9.9,0.19506718
10,0.21380284
10.1,0.17742081
10.2,0.15641003
10.3,0.23443683
10.4,0.24774098
10.5,0.2563678
10.6,0.26149976
10.7,0.26858803
10.8,0.28272986
10.9,0.2847378
11,0.27096681
11.1,0.28127601
11.2,0.30933799
11.3,0.26749045
11.4,0.28257128
11.5,0.27456077
11.6,0.25491546
11.7,0.29554019
11.8,0.26627571
11.9,0.26903366
12,0.29463459
12.1,0.25992123
12.2,0.2874365
12.3,0.27123741
12.4,0.26232985
12.5,0.30190341
12.6,0.26692242
12.7,0.28028032
12.8,0.28901902
12.9,0.26706153
13,0.30555109
13.1,0.2760338
13.2,0.27622827
13.3,0.30900811
13.4,0.27515125
13.5,0.29613415
13.6,0.29033323
13.7,0.279746
13.8,0.31798907
13.9,0.28259723
14,0.29172404
14.1,0.3090583
14.2,0.28359921
14.3,0.31456752
14.4,0.29402693
14.5,0.29341968
14.6,0.32571922
14.7,0.29012127
14.8,0.30690942
14.9,0.3096259
15,0.29467586
15.1,0.26794585
15.2,0.23799522
15.3,0.2265045
15.4,0.23814337
15.5,0.23819866
15.6,0.23803616
15.7,0.24349479
15.8,0.24144331
15.9,0.24236998
16,0.24206072
16.1,0.24619198
16.2,0.24503787
16.3,0.24526887
16.4,0.24326458
16.5,0.27506472
16.6,0.3168369
16.7,0.27036379
16.8,0.26395115
16.9,0.2837287
17,0.25424083
17.1,0.29463231
17.2,0.25503396
17.3,0.30461676
17.4,0.25861322
17.5,0.28458535
17.6,0.25579124
17.7,0.30200047
17.8,0.25642816
17.9,0.26739064
18,0.28858279
18.1,0.26291762
18.2,0.29093789
18.3,0.25933639
18.4,0.27223267
18.5,0.27951703
18.6,0.27816597
18.7,0.27206546
18.8,0.26568642
18.9,0.29099992
19,0.26497869
19.1,0.30809286
19.2,0.26488807
19.3,0.31191368
19.4,0.27461937
19.5,0.30233163
19.6,0.27298288
19.7,0.27060088
19.8,0.30915407
19.9,0.26865736
20,0.31196375
20.1,0.26397962
20.2,0.24959021
20.3,0.27116991
20.4,0.30973771
20.5,0.32148444
20.6,0.32536722
20.7,0.33121572
20.8,0.3401496
20.9,0.35036133
21,0.34458823
21.1,0.33579279
21.2,0.3512493
21.3,0.36054245
21.4,0.32843774
21.5,0.34475603
21.6,0.33147481
21.7,0.31798238
21.8,0.35205266
21.9,0.33035767
22,0.32963139
22.1,0.35599062
22.2,0.3212007
22.3,0.34525812
22.4,0.32593387
22.5,0.31678685
22.6,0.35208174
22.7,0.31983672
22.8,0.33197733
22.9,0.34019547
23,0.31948366
23.1,0.35468143
23.2,0.32755323
23.3,0.32623524
23.4,0.3578147
23.5,0.3262466
23.6,0.34435669
23.7,0.34004699
23.8,0.32872167
23.9,0.36424655
24,0.33028491
24.1,0.3380158
24.2,0.35520057
24.3,0.33062321
24.4,0.35804625
24.5,0.33984835
24.6,0.33897587
24.7,0.36970534
24.8,0.33595932
24.9,0.35022343
25,0.35506904
25.1,0.32082633
25.2,0.28421749
25.3,0.32642342
25.4,0.28013954
25.5,0.29832066
25.6,0.31137121
25.7,0.29074086
25.8,0.3299586
25.9,0.2899047
26,0.33055464
26.1,0.29306697
26.2,0.29442842
26.3,0.33597322
26.4,0.29712807
26.5,0.33909819
26.6,0.29921069
26.7,0.30144299
26.8,0.33588837
26.9,0.29846208
27,0.32218577
27.1,0.30543019
27.2,0.30558737
27.3,0.32619351
27.4,0.30200606
27.5,0.34101231
27.6,0.2998019
27.7,0.34366942
27.8,0.30785285
27.9,0.30362736
28,0.34544907
28.1,0.1373821
28.2,0.33484701
28.3,0.31121024
28.4,0.31317834
28.5,0.3300028
28.6,0.31199356
28.7,0.3374599
28.8,0.3049889
28.9,0.33820471
29,0.30819504
29.1,0.31718477
