time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,62.8319,3.2388315e-05,0.1465214
0.2,62.8319,4.2657819e-05,0.19297957
0.3,62.8319,4.038278e-05,0.18268753
0.4,62.8319,4.392848e-05,0.19872791
0.5,62.8319,4.4011705e-05,0.19910441
0.6,62.8319,4.3409138e-05,0.19637846
0.7,62.8319,4.2500763e-05,0.19226907
0.8,62.8319,4.2113991e-05,0.19051935
0.9,62.8319,4.2700378e-05,0.1931721
1,62.8319,4.2713916e-05,0.19323335
1.1,62.8319,4.2664434e-05,0.1930095
1.2,62.8319,4.2450063e-05,0.1920397
1.3,62.8319,4.2374408e-05,0.19169745
1.4,62.8319,4.2589685e-05,0.19267134
1.5,62.8319,4.1448188e-05,0.18750733
1.6,62.8319,4.207557e-05,0.19034554
1.7,62.8319,4.2624751e-05,0.19282998
1.8,62.8319,4.2956123e-05,0.19432907
1.9,62.8319,4.1961624e-05,0.18983006
2,62.8319,4.0031917e-05,0.18110026
2.1,62.8319,4.1092184e-05,0.1858968
2.2,62.8319,4.150437e-05,0.18776149
2.3,62.8319,4.0990658e-05,0.18543751
2.4,62.8319,4.072258e-05,0.18422475
2.5,62.8319,4.1333881e-05,0.18699021
2.6,62.8319,4.1800442e-05,0.18910089
2.7,62.8319,4.1932572e-05,0.18969863
2.8,62.8319,4.2040003e-05,0.19018463
2.9,62.8319,4.2072596e-05,0.19033208
3,62.8319,4.1701262e-05,0.18865221
3.1,62.8319,4.1854044e-05,0.18934338
3.2,62.8319,4.2132946e-05,0.1906051
3.3,62.8319,4.2020137e-05,0.19009476
3.4,62.8319,4.2048511e-05,0.19022312
3.5,62.8319,4.2038519e-05,0.19017792
3.6,62.8319,4.1805166e-05,0.18912226
3.7,62.8319,4.2119752e-05,0.19054541
3.8,62.8319,4.196921e-05,0.18986438
3.9,62.8319,4.1480781e-05,0.18765477
4,62.8319,4.188956e-05,0.18950404
4.1,62.8319,4.1859301e-05,0.18936716
4.2,62.8319,4.1953624e-05,0.18979387
4.3,62.8319,4.2244676e-05,0.19111056
4.4,62.8319,4.1725957e-05,0.18876392
4.5,62.8319,4.1449938e-05,0.18751524
4.6,62.8319,4.1872023e-05,0.18942471
4.7,62.8319,4.1957859e-05,0.18981303
4.8,62.8319,4.2087632e-05,0.1904001
4.9,62.8319,4.2222258e-05,0.19100914
5,31.41595,3.0446497e-06,0.0068868405
5.1,0,-7.6743013e-06,0
5.2,0,-3.5403188e-06,0
5.3,0,-2.4195249e-06,0
5.4,0,-1.7132732e-06,0
5.5,0,-1.2574816e-06,0
5.6,0,-9.5005002e-07,0
5.7,0,-7.2682263e-07,0
5.8,0,-5.5847659e-07,0
5.9,0,-4.2877044e-07,0
