time_s,conversion,wallFlux
0.00121359,0.34268097,8.33523e-09
0.0026008,0.35269967,8.34774e-09
0.00358734,0.36348495,8.37017e-09
0.00438832,0.37150412,8.39298e-09
0.005101,0.37477752,8.41107e-09
0.0057829,0.37303104,8.42223e-09
0.00646016,0.36720676,8.4258e-09
0.00716231,0.35920547,8.42268e-09
0.00794284,0.35080467,8.41399e-09
0.00881536,0.34362244,8.40082e-09
0.00980162,0.338346,8.38401e-09
0.010932,0.33537929,8.36444e-09
0.012242,0.3355882,8.34506e-09
0.0137318,0.34163679,8.33578e-09
0.0152422,0.35857892,8.35866e-09
0.0159594,0.36895342,8.38016e-09
0.0167118,0.37647356,8.40345e-09
0.0173712,0.37735276,8.41866e-09
0.0180392,0.37277286,8.4262e-09
0.0187155,0.36452714,8.42585e-09
0.0194533,0.35495902,8.41916e-09
0.0202766,0.34629205,8.40759e-09
0.0212044,0.33973914,8.39213e-09
0.0222637,0.33556995,8.37358e-09
0.0234905,0.33395325,8.35337e-09
0.0248955,0.33627233,8.33684e-09
0.0264785,0.34795025,8.34038e-09
0.0274589,0.36184301,8.36107e-09
0.0282234,0.37243614,8.38379e-09
0.0289206,0.37754648,8.40333e-09
0.0295857,0.37652176,8.41601e-09
0.0302535,0.37048767,8.42088e-09
0.0309522,0.3615335,8.41857e-09
0.0317293,0.35197204,8.41055e-09
0.0325993,0.34382039,8.39825e-09
0.0335844,0.33792296,8.38262e-09
0.034716,0.33448846,8.36486e-09
0.035998,0.33423371,8.34808e-09
0.0374135,0.33949578,8.3406e-09
0.0387303,0.3525169,8.35498e-09
0.0396229,0.36514222,8.37861e-09
0.0404265,0.37472128,8.40566e-09
0.0411018,0.37788028,8.42625e-09
0.041765,0.37538837,8.43998e-09
0.0424245,0.36837659,8.44569e-09
0.0431214,0.35903661,8.4449e-09
0.0438974,0.34968867,8.43945e-09
0.0447643,0.34206205,8.43098e-09
0.0456248,0.33726128,8.42189e-09
0.0464469,0.33449204,8.41336e-09
0.0472349,0.33284698,8.40564e-09
0.0479923,0.33176695,8.39883e-09
0.048724,0.33095033,8.39292e-09
0.0494329,0.33025906,8.38792e-09
0.0501232,0.32963291,8.38388e-09
0.0507973,0.32901305,8.38085e-09
0.0514574,0.32835848,8.37889e-09
0.0521062,0.32765745,8.37805e-09
0.0527458,0.32692446,8.37836e-09
0.0533778,0.32618536,8.37985e-09
0.054003,0.32547069,8.38254e-09
0.0546229,0.32480455,8.38644e-09
0.0552388,0.32420824,8.39154e-09
0.0558511,0.32369519,8.39783e-09
0.056461,0.32326744,8.40529e-09
0.057069,0.32292139,8.41387e-09
0.0576757,0.32264774,8.42354e-09
0.0582821,0.32243608,8.43425e-09
0.0588881,0.32227824,8.44593e-09
0.0594945,0.32216339,8.45852e-09
0.0601017,0.32208543,8.47196e-09
0.0607096,0.32203627,8.48614e-09
0.0613192,0.32201061,8.50101e-09
0.0619307,0.32200377,8.51653e-09
0.0625442,0.32201515,8.53261e-09
0.0631601,0.3220422,8.54921e-09
0.0637789,0.32209214,8.56627e-09
0.0644014,0.3221636,8.58379e-09
0.0650281,0.32225157,8.60172e-09
0.0656594,0.32235129,8.62002e-09
0.0662958,0.32245786,8.63868e-09
0.066938,0.32256978,8.65766e-09
0.0675788,0.32268647,8.67675e-09
0.0682162,0.32280833,8.69588e-09
0.0688441,0.32293393,8.71485e-09
0.0694539,0.32306259,8.73334e-09
0.0700473,0.32318853,8.75137e-09
0.070626,0.32330876,8.76894e-09
0.0711913,0.32342115,8.78621e-09
0.0717455,0.32351767,8.80316e-09
0.0722896,0.3235972,8.81983e-09
0.0728249,0.32365736,8.83624e-09
0.0733532,0.32370142,8.85247e-09
0.0738762,0.32373554,8.86852e-09
0.074395,0.32376342,8.88442e-09
0.074911,0.32378462,8.90018e-09
0.0754252,0.32380416,8.91582e-09
0.0759383,0.3238232,8.93133e-09
0.0764508,0.32384437,8.94666e-09
0.0769639,0.32387211,8.96183e-09
0.0774781,0.32390677,8.9768e-09
0.0779938,0.32394747,8.99153e-09
0.0785117,0.32399344,9.00602e-09
0.0790324,0.32404645,9.02021e-09
0.0795562,0.32410677,9.03408e-09
0.0800837,0.32417372,9.04758e-09
0.0806151,0.3242468,9.06068e-09
0.0811512,0.32432344,9.07337e-09
0.0816924,0.32440362,9.08561e-09
0.082239,0.32448903,9.09737e-09
0.0827912,0.32458225,9.10861e-09
0.0833491,0.3246829,9.11931e-09
0.0839132,0.32479002,9.12944e-09
0.0844839,0.32490763,9.139e-09
0.0850616,0.32503781,9.14797e-09
0.0856466,0.32517893,9.15637e-09
0.0862391,0.32533364,9.16424e-09
0.0868399,0.32550155,9.17161e-09
0.0874491,0.3256774,9.17852e-09
0.0880669,0.32585633,9.18501e-09
0.0886937,0.3260461,9.19115e-09
0.0893301,0.32624406,9.19699e-09
0.0899759,0.32646179,9.20257e-09
0.0906316,0.32668417,9.20795e-09
0.0912968,0.32691959,9.21321e-09
0.0919719,0.32716639,9.21838e-09
0.0926516,0.32741867,9.22346e-09
0.0933192,0.32766866,9.22837e-09
0.0939646,0.327922,9.23309e-09
