time_s,conversion,wallFlux
0.00121359,0.34268097,8.33523e-09
0.0026008,0.35269968,8.34774e-09
0.00358734,0.36348496,8.37017e-09
0.00438832,0.37150411,8.39298e-09
0.005101,0.37477748,8.41107e-09
0.0057829,0.37303099,8.42223e-09
0.00646016,0.36720653,8.4258e-09
0.00716231,0.35920495,8.42268e-09
0.00794284,0.35080385,8.41399e-09
0.00881536,0.34362167,8.40082e-09
0.00980162,0.33834542,8.38401e-09
0.010932,0.33537887,8.36444e-09
0.012242,0.33556453,8.34503e-09
0.0137318,0.3416619,8.33577e-09
0.015233,0.35862973,8.35858e-09
0.0159492,0.36911374,8.38011e-09
0.0166924,0.37657892,8.40309e-09
0.0173462,0.37739416,8.41803e-09
0.0180106,0.37271946,8.42533e-09
0.018686,0.36436512,8.42472e-09
0.0194261,0.35470248,8.41783e-09
0.0202522,0.34599455,8.40609e-09
0.0211835,0.33942975,8.39046e-09
0.0222474,0.33527446,8.37171e-09
0.0234819,0.33371561,8.35137e-09
0.0248931,0.33623524,8.33495e-09
0.0264812,0.34846021,8.33936e-09
0.0274422,0.36244011,8.36003e-09
0.0282086,0.3732007,8.38313e-09
0.0289023,0.37827198,8.40285e-09
0.0295656,0.37712521,8.41561e-09
0.0302321,0.37088114,8.42055e-09
0.0309303,0.36165611,8.41813e-09
0.0317068,0.35194888,8.40993e-09
0.0325768,0.34383463,8.39742e-09
0.0335619,0.33809562,8.38169e-09
0.0346936,0.33502986,8.36386e-09
0.0359688,0.33533973,8.34745e-09
0.0373114,0.34045004,8.3404e-09
0.038552,0.35135515,8.35139e-09
0.0395716,0.36439641,8.37736e-09
0.0403773,0.37360117,8.40472e-09
0.0410737,0.3771224,8.42661e-09
0.0417401,0.37520717,8.44146e-09
0.0424028,0.36887864,8.44868e-09
0.0430932,0.36013806,8.44948e-09
0.0438605,0.35105817,8.44575e-09
0.0446827,0.34365802,8.43935e-09
0.045467,0.3388366,8.43244e-09
0.0462186,0.33567342,8.42572e-09
0.0469401,0.33351766,8.41947e-09
0.0476373,0.33197183,8.41391e-09
0.0483122,0.33081183,8.4092e-09
0.0489699,0.32988385,8.40546e-09
0.0496116,0.32907322,8.40279e-09
0.0502406,0.32830691,8.40125e-09
0.0508594,0.32755413,8.40091e-09
0.0514697,0.32681292,8.4018e-09
0.0520724,0.32609519,8.40395e-09
0.0526689,0.32541477,8.40736e-09
0.0532606,0.3247824,8.41204e-09
0.0538483,0.32420925,8.41799e-09
0.0544327,0.3237051,8.42516e-09
0.0550146,0.3232731,8.43355e-09
0.0555943,0.32291552,8.44309e-09
0.0561727,0.32262749,8.45374e-09
0.0567499,0.32239963,8.46544e-09
0.0573265,0.32222421,8.47811e-09
0.0579027,0.32209367,8.49167e-09
0.0584789,0.32200045,8.50608e-09
0.0590551,0.32193882,8.52123e-09
