block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,1.0,4.0,0.2,5.0,1298.7856565216973,300.0,0.3298927835903671,1.1106467530419295e-08,3.7838870854747313,0.21142418354419518
2,1.0,4.0,0.2,5.0,1298.7856565216964,300.00000000000006,0.340305320701284,1.0822874552354536e-08,3.783887085474734,0.221836720655112
3,1.0,4.0,0.2,5.0,1298.785656521694,300.0,0.3427575049736902,1.0824220663234481e-08,3.7838870854747606,0.22428890492751735
4,1.0,4.0,0.2,5.0,1298.7856565216953,300.00000000000006,0.34149906196340385,1.0899479002716361e-08,3.7838870854747464,0.22303046191723147
5,1.0,4.0,0.2,5.0,1298.7856565216982,300.00000000000006,0.3419330484876934,1.0964921858455654e-08,3.783887085474763,0.2234644484415205
