block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,3.7994000031789157,4.052879023515567,0.48385952540180194,7.852279026694482,563.4047679731954,300.0,0.338508677899243,8.534256948036413e-09,3.6673418761482397,0.2236889572934747
2,3.7994000031789157,4.052879023515567,0.48385952540180194,7.852279026694482,563.4047679731951,300.0,0.3516159295544004,8.687227936624492e-09,3.66734187614824,0.2367962089486321
3,3.7994000031789157,4.052879023515567,0.48385952540180194,7.852279026694482,563.4047679731952,300.0,0.35493191286203285,8.656635503262497e-09,3.667341876148242,0.24011219225626448
4,3.7994000031789157,4.052879023515567,0.48385952540180194,7.852279026694482,563.4047679731962,300.0,0.3554204428820625,8.64811824351393e-09,3.6673418761482472,0.24060072227629395
5,3.7994000031789157,4.052879023515567,0.48385952540180194,7.852279026694482,563.4047679731962,300.0,0.35555501779986265,8.64668465326151e-09,3.6673418761482472,0.24073529719409412
