time_s,conversion,wallFlux
0.00121359,0.34268096,8.33523e-09
0.0026008,0.35269959,8.34774e-09
0.00358734,0.36348488,8.37016e-09
0.00438832,0.37148259,8.39299e-09
0.00510304,0.37469978,8.41111e-09
0.0057906,0.37286608,8.42229e-09
0.0064711,0.36699168,8.4258e-09
0.00717774,0.35899576,8.42264e-09
0.0079632,0.35065059,8.41394e-09
0.0088411,0.34354043,8.40079e-09
0.00983326,0.33833696,8.38402e-09
0.0109701,0.33544996,8.36457e-09
0.012287,0.33574533,8.3455e-09
0.0137836,0.34198467,8.33707e-09
0.0152533,0.35851228,8.3602e-09
0.0159779,0.36881449,8.38193e-09
0.0167449,0.37626971,8.40565e-09
0.0174193,0.37709246,8.42122e-09
0.0180988,0.37252459,8.429e-09
0.0187831,0.36441114,8.42884e-09
0.0195253,0.35502401,8.42233e-09
0.0203534,0.34645272,8.4109e-09
0.0212855,0.33990688,8.39548e-09
0.0223482,0.33568252,8.37685e-09
0.0235779,0.333999,8.35654e-09
0.0249869,0.33639372,8.33966e-09
0.0265749,0.3481726,8.34312e-09
0.0275591,0.36232234,8.36366e-09
0.0283284,0.3732044,8.38612e-09
0.0290471,0.37877259,8.40617e-09
0.0297285,0.37796368,8.41938e-09
0.0304094,0.37196054,8.42493e-09
0.0311161,0.36273861,8.42278e-09
0.0319013,0.35275814,8.41431e-09
0.032779,0.34435859,8.40107e-09
0.033771,0.33854272,8.38427e-09
0.0349077,0.33561936,8.36499e-09
0.0362226,0.33607317,8.34621e-09
0.0377145,0.342565,8.33825e-09
0.0391443,0.35900028,8.36095e-09
0.0398733,0.36948008,8.38249e-09
0.0406329,0.37693461,8.40567e-09
0.0413057,0.37775846,8.42105e-09
0.0419827,0.37305732,8.42889e-09
0.0426666,0.36466519,8.42881e-09
0.043411,0.3549823,8.4224e-09
0.0442414,0.34629441,8.41103e-09
0.0451765,0.33980446,8.39578e-09
0.0462434,0.33577245,8.37756e-09
0.0474788,0.33444648,8.35784e-09
0.0488858,0.33719843,8.34234e-09
0.0504631,0.34892636,8.34824e-09
0.0514574,0.36238871,8.37212e-09
0.0522261,0.37223228,8.39684e-09
0.0529462,0.37687114,8.41811e-09
0.0536276,0.37551473,8.43159e-09
0.0543089,0.36939312,8.43687e-09
0.0550157,0.36062246,8.43484e-09
0.0558012,0.35135617,8.42705e-09
0.0566796,0.34352491,8.41485e-09
0.0576715,0.33799287,8.39923e-09
0.0588068,0.3349407,8.38131e-09
0.0601014,0.33489681,8.36423e-09
0.0615541,0.34032253,8.35676e-09
0.0630533,0.35690689,8.37929e-09
0.0637801,0.36765049,8.40073e-09
0.0645432,0.37565892,8.42463e-09
0.0652142,0.37702761,8.44113e-09
0.0658901,0.37284248,8.45021e-09
0.066571,0.36482555,8.45134e-09
0.0673106,0.35529496,8.44625e-09
0.068136,0.34647738,8.43629e-09
0.0690651,0.33973744,8.42257e-09
