time_s,conversion,wallFlux
0.00121359,0.34268096,8.33523e-09
0.0026008,0.35269961,8.34774e-09
0.00358734,0.3634849,8.37016e-09
0.00438832,0.37150415,8.39298e-09
0.005101,0.37476432,8.41107e-09
0.00578478,0.37298019,8.42224e-09
0.00646296,0.36712282,8.42577e-09
0.0071666,0.35911085,8.42262e-09
0.00794835,0.35073,8.4139e-09
0.00882241,0.34357235,8.40072e-09
0.00981062,0.33831001,8.3839e-09
0.0109436,0.33533746,8.36429e-09
0.0122553,0.33547191,8.3448e-09
0.0137474,0.341317,8.33514e-09
0.0152908,0.35847355,8.35859e-09
0.0160075,0.3688905,8.38026e-09
0.0167744,0.37669628,8.40441e-09
0.0174419,0.37773693,8.42024e-09
0.0181172,0.37328861,8.42836e-09
0.0187972,0.36513223,8.42837e-09
0.0195349,0.35559384,8.42199e-09
0.0203582,0.34684316,8.4106e-09
0.021285,0.34008183,8.39518e-09
0.0223419,0.33559195,8.37654e-09
0.0235655,0.33366833,8.35609e-09
0.0249684,0.3358959,8.3389e-09
0.0265487,0.34737719,8.34089e-09
0.0275638,0.36187992,8.36165e-09
0.0283283,0.37276181,8.38431e-09
0.0290438,0.37835154,8.40485e-09
0.0297181,0.37754078,8.41833e-09
0.0303942,0.37152488,8.42382e-09
0.0310958,0.36242888,8.42173e-09
0.0318753,0.35265691,8.41361e-09
0.0327475,0.34435489,8.40094e-09
0.0337335,0.33839938,8.38481e-09
0.0348636,0.33497871,8.36629e-09
0.0361626,0.33476935,8.3484e-09
0.0376274,0.34044374,8.34046e-09
0.0391194,0.35742774,8.363e-09
0.0398435,0.36838218,8.38418e-09
0.0405925,0.3765206,8.40774e-09
0.0412537,0.37802412,8.42425e-09
0.0419218,0.37387719,8.43339e-09
0.0425989,0.36573435,8.43453e-09
0.0433393,0.35590903,8.42925e-09
0.0441662,0.34680852,8.41913e-09
0.0450978,0.33977881,8.4054e-09
0.0461612,0.3351614,8.38903e-09
0.047355,0.33324942,8.37207e-09
0.0486167,0.3347083,8.35916e-09
0.0498318,0.34026557,8.35616e-09
0.0510034,0.350352,8.36761e-09
0.0521238,0.36382222,8.39639e-09
0.0529402,0.3729149,8.42488e-09
0.0536682,0.37695555,8.44935e-09
0.0543495,0.37549993,8.46653e-09
0.0550259,0.36950579,8.47604e-09
0.0557192,0.3609458,8.47872e-09
0.0564838,0.35185828,8.47662e-09
0.0573377,0.3440552,8.47111e-09
0.058288,0.33843841,8.46349e-09
0.0592287,0.3354088,8.45596e-09
0.0601538,0.3342485,8.44929e-09
0.0610654,0.33424563,8.44368e-09
0.0619647,0.33489909,8.43946e-09
0.0628547,0.33593818,8.43682e-09
0.0637371,0.33681228,8.43574e-09
0.0646121,0.33715738,8.43603e-09
0.0654815,0.33697545,8.43747e-09
0.0663468,0.33645388,8.43984e-09
0.0672089,0.33579034,8.44296e-09
0.0680686,0.33511238,8.4467e-09
0.0689275,0.33446197,8.45095e-09
0.0697864,0.3338564,8.45566e-09
0.0706461,0.33329618,8.46081e-09
0.0715066,0.33277715,8.46638e-09
0.0723696,0.33230434,8.47236e-09
0.0732357,0.33186914,8.47874e-09
0.0741051,0.33147975,8.48553e-09
0.0749712,0.33114438,8.49265e-09
0.0758341,0.33085437,8.50009e-09
0.0766938,0.33059432,8.5078e-09
0.0775511,0.33035168,8.51573e-09
0.078406,0.33011662,8.52385e-09
0.0792593,0.32988002,8.53211e-09
0.0801111,0.3296373,8.54047e-09
0.080962,0.32938924,8.5489e-09
0.0818075,0.32913964,8.55731e-09
0.0826468,0.3288878,8.56567e-09
0.0834815,0.32863045,8.57394e-09
0.084311,0.32836753,8.58207e-09
0.0851359,0.32809698,8.59006e-09
0.0859572,0.32782291,8.59789e-09
0.0867755,0.32755324,8.60556e-09
0.0875908,0.32729146,8.61305e-09
0.0884033,0.32704486,8.62035e-09
0.0892143,0.32682084,8.62747e-09
0.0900239,0.32662292,8.6344e-09
0.0908328,0.32646572,8.64119e-09
0.0916417,0.32634204,8.64782e-09
0.0924505,0.326246,8.6543e-09
0.0932601,0.32617386,8.66064e-09
0.0940704,0.32612462,8.66681e-09
0.0948822,0.32609677,8.67284e-09
0.0956961,0.3260879,8.67871e-09
0.0965123,0.32609347,8.68442e-09
0.0973314,0.3261151,8.68997e-09
0.0981535,0.32615634,8.69535e-09
0.0989786,0.32622158,8.70058e-09
0.0998068,0.32631192,8.70563e-09
0.100639,0.32642497,8.71052e-09
0.101475,0.32655972,8.71523e-09
0.102314,0.32671563,8.71976e-09
0.103159,0.32689669,8.72412e-09
0.104007,0.32709808,8.72828e-09
0.104861,0.32732175,8.73224e-09
0.105718,0.3275577,8.736e-09
0.10658,0.32780213,8.73955e-09
0.107447,0.32806141,8.7429e-09
0.108319,0.32833892,8.74608e-09
0.109195,0.32863717,8.74911e-09
0.110076,0.32895586,8.752e-09
0.110961,0.32929387,8.75479e-09
0.111851,0.32965153,8.75751e-09
0.112745,0.33003205,8.76016e-09
0.113634,0.33044425,8.76277e-09
0.114518,0.33088208,8.76534e-09
0.115399,0.33133649,8.76791e-09
0.116278,0.33178792,8.77048e-09
0.117154,0.33222001,8.77305e-09
0.11803,0.33262947,8.77563e-09
0.118905,0.33301542,8.77822e-09
0.11978,0.33337804,8.78082e-09
0.120656,0.33372035,8.78344e-09
0.121534,0.33404409,8.78608e-09
0.122413,0.33435692,8.78873e-09
0.123295,0.33466746,8.7914e-09
0.12418,0.33498729,8.79409e-09
0.125068,0.33532488,8.79682e-09
0.125961,0.33569147,8.79958e-09
0.126852,0.33609268,8.80237e-09
0.127737,0.33652824,8.80516e-09
0.128617,0.33698223,8.80795e-09
0.129492,0.33742464,8.81073e-09
0.13036,0.33782749,8.81348e-09
0.131221,0.3381649,8.81618e-09
0.132075,0.3384148,8.81883e-09
0.132923,0.33856446,8.8214e-09
0.133766,0.33861356,8.82391e-09
0.134603,0.33857587,8.82635e-09
0.135436,0.33847733,8.82872e-09
0.136264,0.33833697,8.83104e-09
0.13709,0.33817827,8.83333e-09
0.137906,0.33801654,8.83559e-09
0.138709,0.33785259,8.83781e-09
0.139502,0.33768269,8.84001e-09
0.140287,0.33749771,8.84219e-09
0.141064,0.33729027,8.84436e-09
0.141835,0.33705315,8.8465e-09
0.142602,0.33678961,8.84862e-09
0.143366,0.33651455,8.85072e-09
0.144129,0.33625461,8.85281e-09
0.144892,0.33601949,8.85489e-09
0.145656,0.33578448,8.85696e-09
0.146422,0.33552539,8.85903e-09
0.147193,0.33523638,8.8611e-09
0.147967,0.33493322,8.86317e-09
0.148748,0.33464,8.86525e-09
0.149536,0.33437821,8.86734e-09
0.150331,0.33415333,8.86944e-09
0.151136,0.33396266,8.87152e-09
0.15195,0.33380284,8.87361e-09
0.152775,0.33366962,8.87566e-09
0.153613,0.33356244,8.87767e-09
0.154462,0.33349149,8.87961e-09
0.155326,0.33346008,8.88144e-09
0.156204,0.33346823,8.88314e-09
0.157099,0.3335238,8.88471e-09
0.158011,0.33364361,8.88616e-09
0.158921,0.33383624,8.88751e-09
0.159828,0.33409953,8.88883e-09
0.160731,0.33442352,8.89016e-09
0.161632,0.33479743,8.89153e-09
0.16253,0.33519646,8.89293e-09
0.163427,0.33559897,8.89436e-09
0.164322,0.33598952,8.89579e-09
0.165217,0.33635949,8.89719e-09
0.166111,0.33669968,8.89854e-09
0.167004,0.33701385,8.8998e-09
0.167897,0.33730866,8.90095e-09
0.168789,0.3375915,8.90196e-09
0.169682,0.3378701,8.90282e-09
0.170575,0.33814998,8.9035e-09
0.171468,0.3384362,8.90402e-09
0.172361,0.3387322,8.90436e-09
0.173254,0.33904871,8.90454e-09
0.174146,0.33936923,8.90452e-09
0.175039,0.33968847,8.90432e-09
0.175932,0.34001685,8.90392e-09
0.176825,0.34035135,8.90331e-09
0.177718,0.3406883,8.90248e-09
0.178609,0.34102512,8.90143e-09
0.179501,0.34135996,8.90017e-09
0.180392,0.34169252,8.89869e-09
0.181282,0.34202207,8.89703e-09
0.182171,0.34234818,8.89519e-09
0.18306,0.34265645,8.89319e-09
0.183948,0.34295695,8.89105e-09
0.184835,0.34323509,8.88879e-09
0.185721,0.34350156,8.88644e-09
0.186606,0.34374362,8.88401e-09
0.18749,0.34397176,8.88152e-09
0.188373,0.34417307,8.87899e-09
0.189257,0.34434979,8.87645e-09
0.190139,0.34450662,8.87392e-09
0.191021,0.3446472,8.87142e-09
0.191902,0.34477242,8.86897e-09
0.192783,0.34488125,8.8666e-09
0.193665,0.34497548,8.8643e-09
0.194546,0.34504705,8.86208e-09
0.195427,0.34510108,8.85996e-09
0.196308,0.34514455,8.85794e-09
0.19719,0.34517157,8.85601e-09
0.198071,0.34520115,8.85418e-09
0.198952,0.34521661,8.85245e-09
0.199834,0.34522048,8.85082e-09
0.200717,0.34521748,8.84928e-09
