block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,5.0,2.1,0.7042253521126761,7.1,395.9075690963402,300.0,0.35623142330588276,9.036288471537231e-09,3.6988020128332644,0.24042672659851694
2,5.0,2.1,0.7042253521126761,7.1,395.9075690963403,300.0,0.3835110643954985,9.060213516113736e-09,3.698802012833263,0.2677063676881327
3,5.0,2.1,0.7042253521126761,7.1,395.90756909634007,300.0,0.38615348120761994,9.036145461172065e-09,3.6988020128332617,0.27034878450025424
4,5.0,2.1,0.7042253521126761,7.1,395.90756909633996,300.0,0.387096056042612,9.032702335988584e-09,3.69880201283326,0.2712913593352463
5,5.0,2.1,0.7042253521126761,7.1,395.90756909633996,300.0,0.3862697785184714,9.033825498902262e-09,3.69880201283326,0.27046508181110573
