block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,4.5,0.4999999999999999,0.9,5.0,331.9068490439056,300.00000000000006,0.3701173237579613,9.468229127928588e-09,3.728389111742283,0.25338629333397
2,4.5,0.4999999999999999,0.9,5.0,331.9068490439056,300.0,0.40515585750752475,9.649182396698679e-09,3.728389111742284,0.2884248270835334
3,4.5,0.4999999999999999,0.9,5.0,331.90684904390565,300.0,0.412937659374002,9.63438894419883e-09,3.7283891117422874,0.29620662895001054
4,4.5,0.4999999999999999,0.9,5.0,331.90684904390565,300.0,0.41224485410423106,9.62970982900699e-09,3.728389111742288,0.2955138236802396
5,4.5,0.4999999999999999,0.9,5.0,331.90684904390565,300.0,0.41202135579895505,9.625450451907057e-09,3.7283891117422905,0.29529032537496347
