block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,4.24870426702628,0.4215951408628188,0.9097284554924556,4.670299407889099,326.4605943775959,300.00000000000006,0.3728297191785925,9.651311443262294e-09,3.731279833182733,0.25600818401319697
2,4.24870426702628,0.4215951408628188,0.9097284554924556,4.670299407889099,326.4605943775959,300.0,0.40679400729131066,9.615511163662738e-09,3.7312798331827315,0.2899724721259152
3,4.24870426702628,0.4215951408628188,0.9097284554924556,4.670299407889099,326.4605943775959,300.00000000000006,0.406261865082999,9.399029817701792e-09,3.73127983318273,0.2894403299176036
4,4.24870426702628,0.4215951408628188,0.9097284554924556,4.670299407889099,326.4605943775959,300.00000000000006,0.40658450655010125,9.488717588078439e-09,3.731279833182735,0.2897629713847057
5,4.24870426702628,0.4215951408628188,0.9097284554924556,4.670299407889099,326.4605943775959,300.00000000000006,0.4049437586455282,9.408756356974973e-09,3.731279833182735,0.2881222234801326
