time_s,conversion,wallFlux
0.00121359,0.34268096,8.33523e-09
0.0026008,0.35269959,8.34774e-09
0.00358734,0.36348488,8.37016e-09
0.00438832,0.37148259,8.39299e-09
0.00510304,0.37469978,8.41111e-09
0.0057906,0.37286607,8.42229e-09
0.0064711,0.36699164,8.4258e-09
0.00717774,0.35899566,8.42265e-09
0.0079632,0.35065041,8.41394e-09
0.0088411,0.34354026,8.40079e-09
0.00983326,0.33833682,8.38403e-09
0.0109701,0.33544983,8.36457e-09
0.012287,0.33574522,8.34551e-09
0.0137836,0.3419842,8.33707e-09
0.0152533,0.35851137,8.36021e-09
0.0159779,0.36881348,8.38194e-09
0.0167449,0.37626952,8.40567e-09
0.0174193,0.37709249,8.42124e-09
0.0180988,0.37252488,8.42902e-09
0.0187831,0.36441144,8.42886e-09
0.0195253,0.35502422,8.42236e-09
0.0203534,0.34645266,8.41093e-09
0.0212855,0.33990662,8.39552e-09
0.0223482,0.33568205,8.3769e-09
0.0235779,0.33399838,8.35659e-09
0.0249869,0.33639281,8.33973e-09
0.0265749,0.34817275,8.34322e-09
0.0275591,0.36232291,8.36378e-09
0.0283284,0.37320553,8.38626e-09
0.0290471,0.37877441,8.40633e-09
0.0297285,0.37796652,8.41955e-09
0.0304099,0.37196144,8.42512e-09
0.0311171,0.36273573,8.423e-09
0.0319029,0.35275185,8.41456e-09
0.0327814,0.34435383,8.40134e-09
0.0337744,0.33854545,8.38459e-09
0.0349125,0.3356358,8.36538e-09
0.0362273,0.33613109,8.34676e-09
0.0377192,0.3427582,8.33922e-09
0.0391281,0.35908268,8.36162e-09
0.0398583,0.36956044,8.38299e-09
0.0406131,0.37692877,8.40582e-09
0.0412845,0.37775497,8.42104e-09
0.0419601,0.37317012,8.42873e-09
0.0426444,0.36495911,8.42852e-09
0.0433912,0.35544468,8.42191e-09
0.0442245,0.34683376,8.41039e-09
0.0451633,0.34025709,8.39497e-09
0.046235,0.33600239,8.3763e-09
0.0474753,0.33435561,8.35636e-09
0.0488822,0.33673519,8.34143e-09
0.0504543,0.34799991,8.34844e-09
0.0514312,0.36101155,8.37159e-09
0.0522024,0.37087684,8.39573e-09
0.0529194,0.37560227,8.41631e-09
0.0536007,0.37451402,8.42957e-09
0.0542816,0.36876656,8.43497e-09
0.0549889,0.36038699,8.43331e-09
0.0557751,0.35141784,8.42599e-09
0.0566543,0.3437317,8.41431e-09
0.0576483,0.33813674,8.39924e-09
0.0587878,0.33486643,8.38195e-09
0.0600789,0.33470125,8.36573e-09
0.0615205,0.34020499,8.35936e-09
0.0630125,0.35669693,8.38267e-09
0.0637532,0.36755413,8.40501e-09
0.0645251,0.37574935,8.42993e-09
0.0651991,0.37734444,8.44732e-09
0.0658769,0.37342138,8.45738e-09
0.0665563,0.36563691,8.45953e-09
0.0672913,0.35621448,8.45545e-09
0.0681109,0.34732581,8.44657e-09
