block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,1.0,1.9,0.3448275862068966,2.9,866.5164991238321,300.0,0.3394878357822074,9.974140688858975e-09,3.6969805486265126,0.2237401667582089
2,1.0,1.9,0.3448275862068966,2.9,866.5164991238319,300.0,0.35894011770206885,9.700989096014419e-09,3.6969805486265095,0.24319244867807044
3,1.0,1.9,0.3448275862068966,2.9,866.5164991238327,300.0,0.3600588096588803,9.639582920351217e-09,3.696980548626504,0.24431114063488207
4,1.0,1.9,0.3448275862068966,2.9,866.516499123834,300.0,0.36168113188623,9.635625582598953e-09,3.6969805486265264,0.24593346286223108
5,1.0,1.9,0.3448275862068966,2.9,866.5164991238336,300.0,0.3614797334431853,9.619428775160402e-09,3.696980548626539,0.24573206441918596
