block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,5.0,5.0,0.5,10.0,520.0185693052506,300.0,0.3414714088360037,8.36890244875802e-09,3.658212868582436,0.22693750562428058
2,5.0,5.0,0.5,10.0,520.0185693052506,300.0,0.3556661638083339,8.620302407054687e-09,3.6582128685824347,0.2411322605966108
3,5.0,5.0,0.5,10.0,520.0185693052509,300.0,0.35670168638749267,8.566305184162444e-09,3.6582128685824338,0.24216778317576965
4,5.0,5.0,0.5,10.0,520.0185693052508,300.0,0.3617214632323058,8.523560415653177e-09,3.6582128685824338,0.24718756002058279
5,5.0,5.0,0.5,10.0,520.0185693052504,300.00000000000006,0.3517700958625202,8.55466754906154e-09,3.6582128685824347,0.23723619265079715
