time_s,conversion,wallFlux
0.00121359,0.34268096,8.33523e-09
0.0026008,0.35269962,8.34774e-09
0.00358734,0.36348491,8.37016e-09
0.00438832,0.37150415,8.39298e-09
0.005101,0.3747643,8.41108e-09
0.00578478,0.37298016,8.42224e-09
0.00646296,0.36712293,8.42578e-09
0.0071666,0.35911064,8.42262e-09
0.00794835,0.35072954,8.4139e-09
0.00882241,0.34357186,8.40072e-09
0.00981062,0.33830371,8.38389e-09
0.0109436,0.3353385,8.36428e-09
0.0122553,0.33550905,8.34485e-09
0.0137474,0.34144533,8.33537e-09
0.0152764,0.35850251,8.35868e-09
0.0159947,0.36890518,8.38034e-09
0.0167593,0.37662255,8.4043e-09
0.0174263,0.37760634,8.42e-09
0.0181007,0.37311235,8.42799e-09
0.0187802,0.36493602,8.42791e-09
0.0195185,0.35539661,8.42147e-09
0.0203425,0.34666012,8.41004e-09
0.0212702,0.33996827,8.39463e-09
0.0223283,0.33561686,8.376e-09
0.0235534,0.33382591,8.35552e-09
0.0249564,0.33602859,8.33841e-09
0.0265367,0.34745588,8.341e-09
0.0275413,0.36152713,8.3622e-09
0.028304,0.37200244,8.38495e-09
0.0290107,0.37718793,8.40472e-09
0.0296794,0.37621274,8.41738e-09
0.0303514,0.37025935,8.42214e-09
0.031052,0.36148691,8.41964e-09
0.0318309,0.35221148,8.4114e-09
0.0327023,0.34441623,8.39878e-09
0.0336883,0.33889253,8.38282e-09
0.0348198,0.33579413,8.36465e-09
0.0361171,0.33560533,8.34719e-09
0.0375776,0.34065744,8.33923e-09
0.0391199,0.35741945,8.36245e-09
0.0398402,0.36827106,8.384e-09
0.0405927,0.37646399,8.40818e-09
0.0412516,0.37798147,8.42498e-09
0.0419183,0.37385449,8.43444e-09
0.0425926,0.36571846,8.43589e-09
0.0433279,0.35594146,8.43098e-09
0.0441484,0.34694133,8.42134e-09
0.0450728,0.34006263,8.40825e-09
0.0461233,0.33572725,8.39275e-09
0.0472952,0.33397678,8.37689e-09
0.0484613,0.33489657,8.36498e-09
0.0495807,0.33841622,8.35967e-09
0.0506595,0.34456203,8.36272e-09
0.0516982,0.35258466,8.37501e-09
0.0527027,0.36103253,8.39612e-09
0.0536763,0.36815923,8.42385e-09
0.0545469,0.37185979,8.45117e-09
0.0553251,0.37167803,8.47323e-09
0.0560826,0.36813154,8.48981e-09
0.0568276,0.36231577,8.50009e-09
0.0575882,0.35573876,8.50537e-09
0.0584106,0.34946786,8.50745e-09
0.0592581,0.344788,8.50767e-09
0.0600943,0.34197913,8.50689e-09
0.060921,0.34048055,8.50593e-09
0.061739,0.33979964,8.50531e-09
0.0625506,0.33931297,8.50528e-09
0.0633574,0.33854472,8.50586e-09
0.0641607,0.33733049,8.50698e-09
0.0649612,0.33577055,8.50854e-09
0.0657597,0.33406603,8.51051e-09
0.0665575,0.3324009,8.51287e-09
0.067356,0.33089283,8.51565e-09
0.0681552,0.32959209,8.51888e-09
0.0689558,0.328498,8.52255e-09
0.0697584,0.32758392,8.5267e-09
0.0705631,0.32681458,8.53132e-09
0.0713713,0.32616408,8.53642e-09
0.072183,0.32561714,8.54201e-09
0.072992,0.32516527,8.54803e-09
0.073798,0.32479202,8.55444e-09
0.074602,0.3244789,8.56124e-09
0.0754039,0.32420962,8.56838e-09
0.0762045,0.32397706,8.57583e-09
0.0770036,0.32377881,8.58356e-09
0.0778013,0.32361143,8.59154e-09
0.078595,0.32347749,8.59971e-09
0.0793818,0.32337712,8.60801e-09
0.080162,0.3233077,8.6164e-09
0.0809356,0.32326689,8.62487e-09
0.0817041,0.32325849,8.63341e-09
0.0824674,0.32327478,8.64199e-09
0.0832257,0.32330761,8.65058e-09
0.0839803,0.32334998,8.65917e-09
0.0847311,0.32339717,8.66773e-09
0.0854795,0.32344514,8.67624e-09
0.0862254,0.32349317,8.68469e-09
0.0869701,0.32354261,8.69306e-09
0.0877136,0.32359523,8.70134e-09
0.0884565,0.32365311,8.70952e-09
0.0891995,0.32371722,8.71759e-09
0.089943,0.32378806,8.72554e-09
0.0906877,0.32386615,8.73336e-09
0.0914336,0.32394826,8.74104e-09
0.092182,0.32403016,8.74858e-09
0.0929329,0.32411463,8.75594e-09
0.0936863,0.32420435,8.76313e-09
0.0944428,0.32430199,8.77013e-09
0.0952032,0.32441031,8.77693e-09
0.0959674,0.32453256,8.78351e-09
0.0967354,0.32466771,8.78987e-09
0.0975075,0.32481217,8.79599e-09
0.0982841,0.32496514,8.80188e-09
0.0990655,0.32512629,8.80752e-09
0.0998517,0.32529821,8.81291e-09
0.100643,0.32548259,8.81805e-09
0.101439,0.32568329,8.82294e-09
0.102241,0.32589938,8.82756e-09
0.103047,0.32612616,8.83194e-09
0.10386,0.32636702,8.83607e-09
0.104678,0.32662077,8.83997e-09
0.1055,0.32688329,8.84365e-09
0.106329,0.32715481,8.84715e-09
0.107161,0.32743804,8.85048e-09
0.107984,0.32773564,8.85365e-09
0.1088,0.32803049,8.85667e-09
0.109609,0.32831465,8.85959e-09
0.110412,0.32857697,8.86245e-09
0.111211,0.32880454,8.86526e-09
0.112008,0.329001,8.86803e-09
0.112802,0.32917104,8.87077e-09
0.113596,0.32931696,8.87347e-09
0.114388,0.32944309,8.87614e-09
0.115182,0.32955464,8.87876e-09
0.115977,0.32965724,8.88134e-09
0.116775,0.32975827,8.88386e-09
0.117576,0.3298622,8.8863e-09
0.11838,0.32996985,8.88867e-09
0.119189,0.33008358,8.89096e-09
0.120002,0.33021024,8.89315e-09
0.120821,0.33035797,8.89526e-09
0.121645,0.33053293,8.8973e-09
0.122476,0.33074603,8.89927e-09
0.123314,0.33098571,8.90118e-09
0.124158,0.33125426,8.90304e-09
0.125007,0.33154467,8.90485e-09
0.125846,0.33185005,8.90661e-09
0.126675,0.33215998,8.90832e-09
0.127495,0.33245729,8.91002e-09
0.128307,0.33272172,8.91171e-09
0.129111,0.3329393,8.9134e-09
0.12991,0.33309582,8.9151e-09
0.130691,0.3331972,8.9168e-09
0.13145,0.3332626,8.91854e-09
0.13219,0.33329103,8.92034e-09
0.132913,0.33328029,8.92221e-09
0.133623,0.33321756,8.92416e-09
0.134323,0.33310336,8.92619e-09
0.135014,0.33294207,8.92831e-09
0.135699,0.33275172,8.93053e-09
0.13638,0.33255176,8.93286e-09
0.137059,0.33235372,8.9353e-09
0.137737,0.33216766,8.93788e-09
0.138418,0.33200173,8.94058e-09
0.1391,0.33186201,8.94339e-09
0.139785,0.33175086,8.94632e-09
0.140474,0.33166842,8.94933e-09
0.141166,0.33161093,8.95243e-09
0.141862,0.33157519,8.9556e-09
0.142565,0.33155781,8.95884e-09
0.143273,0.3315553,8.96215e-09
0.143989,0.33156816,8.96551e-09
0.144713,0.33159447,8.96892e-09
0.145446,0.33163322,8.97235e-09
0.146189,0.33168891,8.97581e-09
0.146943,0.33176598,8.97926e-09
0.147709,0.33185532,8.98271e-09
0.148488,0.33193125,8.98611e-09
0.149281,0.33198088,8.98943e-09
0.150088,0.33202005,8.99258e-09
0.150911,0.3320704,8.99555e-09
0.15175,0.33215371,8.99827e-09
0.152587,0.33229378,9.00073e-09
0.153417,0.33248455,9.00302e-09
0.154243,0.33270561,9.00528e-09
0.155064,0.33292939,9.00763e-09
0.155882,0.33313576,9.01016e-09
0.156697,0.33329595,9.01286e-09
0.157511,0.33340924,9.01577e-09
0.158324,0.33347636,9.01888e-09
0.159138,0.33349534,9.02215e-09
0.159952,0.33348733,9.02556e-09
0.160767,0.33345941,9.02904e-09
0.161584,0.33343105,9.03252e-09
0.162402,0.33340202,9.03594e-09
0.163223,0.33338487,9.03926e-09
0.164047,0.33337432,9.04241e-09
0.164873,0.33337954,9.04537e-09
0.165702,0.33339864,9.04809e-09
0.166533,0.33342262,9.05055e-09
0.167368,0.33346171,9.05275e-09
0.168205,0.33351595,9.05468e-09
0.169044,0.33358091,9.05635e-09
0.169885,0.33365038,9.05776e-09
0.170727,0.33372316,9.05891e-09
0.17157,0.33379893,9.05981e-09
0.172413,0.33388432,9.06045e-09
0.173257,0.33398615,9.06086e-09
0.1741,0.33410557,9.06104e-09
0.174943,0.33424066,9.06102e-09
0.175785,0.33438799,9.06081e-09
0.176625,0.3345483,9.06045e-09
0.177465,0.33472569,9.05996e-09
0.178301,0.33493593,9.05938e-09
0.179136,0.33516698,9.05873e-09
0.17997,0.33534853,9.05803e-09
0.180801,0.33543154,9.05729e-09
0.18163,0.33544486,9.05654e-09
0.182456,0.33545995,9.05578e-09
0.183281,0.33552207,9.05503e-09
0.184105,0.33562163,9.05429e-09
0.184926,0.33571858,9.05358e-09
0.185746,0.3357968,9.05291e-09
0.186565,0.33586799,9.05229e-09
0.187382,0.33593319,9.05172e-09
0.188199,0.3360001,9.05122e-09
0.189015,0.33607235,9.05076e-09
0.18983,0.33614936,9.05037e-09
0.190645,0.33622937,9.05005e-09
0.19146,0.33631112,9.0498e-09
0.192275,0.33639428,9.04964e-09
0.193091,0.3364791,9.04958e-09
0.193908,0.3365661,9.04962e-09
0.194725,0.33665623,9.04977e-09
0.195543,0.33675086,9.05004e-09
0.196364,0.33685204,9.05045e-09
0.197185,0.33696051,9.051e-09
0.198009,0.33707473,9.05167e-09
0.198834,0.33720316,9.05246e-09
0.199661,0.33734434,9.05335e-09
0.200491,0.3374956,9.05433e-09
0.201323,0.33765611,9.05537e-09
0.202156,0.33781969,9.05645e-09
0.202992,0.33799439,9.05753e-09
0.203829,0.33817821,9.0586e-09
0.204668,0.33836868,9.05964e-09
0.205508,0.33856671,9.06061e-09
0.206349,0.33877679,9.0615e-09
0.20719,0.33899916,9.06227e-09
0.208033,0.33923238,9.06292e-09
0.208875,0.33947483,9.06341e-09
0.209718,0.3397258,9.06375e-09
0.21056,0.339985,9.06395e-09
0.211403,0.34025216,9.06401e-09
0.212244,0.34052688,9.06395e-09
0.213085,0.340809,9.06379e-09
0.213925,0.34109484,9.06357e-09
0.214764,0.34137878,9.0633e-09
0.215602,0.34165693,9.06299e-09
0.216439,0.3419309,9.06267e-09
0.217275,0.3422025,9.06236e-09
0.218111,0.34247056,9.06207e-09
0.218945,0.34273455,9.06184e-09
0.21978,0.3429915,9.06168e-09
0.220613,0.34323804,9.06161e-09
0.221447,0.34347314,9.06165e-09
0.22228,0.34369813,9.06179e-09
0.223114,0.34391802,9.06204e-09
0.223947,0.34413618,9.06238e-09
0.224782,0.344352,9.06282e-09
0.225616,0.3445625,9.06335e-09
0.226452,0.34476654,9.064e-09
0.227288,0.34496392,9.06476e-09
0.228126,0.34515692,9.06566e-09
0.228965,0.34534938,9.0667e-09
0.229806,0.34554292,9.0679e-09
0.230648,0.34573836,9.06927e-09
0.231491,0.34593917,9.07086e-09
0.232336,0.34614751,9.0727e-09
0.233182,0.34636282,9.07484e-09
0.23403,0.3465835,9.0773e-09
0.23488,0.34680853,9.08015e-09
0.235726,0.34704048,9.0834e-09
0.236566,0.3472786,9.08705e-09
0.237398,0.34752298,9.09112e-09
0.238225,0.34777019,9.09559e-09
0.239045,0.34801248,9.10042e-09
0.239858,0.34823879,9.10559e-09
0.240666,0.34844637,9.11105e-09
0.241469,0.34863487,9.11677e-09
0.242266,0.3488049,9.12272e-09
0.243059,0.34895666,9.12887e-09
0.243848,0.34909076,9.13519e-09
0.244634,0.3492082,9.14163e-09
0.245416,0.34930881,9.14816e-09
0.246197,0.34939653,9.15474e-09
0.246975,0.34947537,9.16134e-09
0.247752,0.3495493,9.16794e-09
0.248527,0.34962135,9.17452e-09
0.249302,0.34969303,9.18107e-09
0.250077,0.3497646,9.18757e-09
0.250851,0.34983567,9.19401e-09
0.251626,0.34990667,9.20039e-09
0.252401,0.34997739,9.20671e-09
0.253176,0.35005146,9.21298e-09
0.253953,0.35013019,9.21918e-09
0.25473,0.35021238,9.22533e-09
0.255508,0.35029829,9.2314e-09
0.256286,0.35038849,9.23741e-09
0.257067,0.35048621,9.24334e-09
0.257848,0.35058986,9.24919e-09
0.25863,0.35069902,9.25495e-09
0.259414,0.35081389,9.26061e-09
0.260199,0.35093741,9.26618e-09
0.260986,0.35107033,9.27163e-09
0.261775,0.35121107,9.27697e-09
0.262564,0.35135952,9.2822e-09
0.263357,0.3515157,9.28732e-09
0.26415,0.35167946,9.29231e-09
0.264946,0.35185136,9.29719e-09
0.265743,0.35203154,9.30194e-09
0.266542,0.35222078,9.30657e-09
0.267344,0.35241986,9.31109e-09
0.268147,0.35262861,9.31549e-09
0.268953,0.35284586,9.31977e-09
0.269761,0.35307308,9.32393e-09
0.270571,0.35331152,9.32798e-09
0.271384,0.35356003,9.33192e-09
0.272199,0.3538171,9.33573e-09
0.273017,0.35408341,9.33943e-09
0.273837,0.35435889,9.34302e-09
0.274658,0.35464747,9.3465e-09
0.275482,0.35494752,9.34987e-09
0.276309,0.35525725,9.35314e-09
0.277137,0.35557566,9.3563e-09
0.277966,0.35590239,9.35935e-09
0.278796,0.35623791,9.3623e-09
0.279628,0.35658274,9.36516e-09
0.280461,0.35693766,9.36793e-09
0.281294,0.35730349,9.37062e-09
0.282128,0.35768033,9.37322e-09
0.282961,0.35806878,9.37576e-09
0.283795,0.35846778,9.37823e-09
0.284629,0.35887463,9.38064e-09
0.285462,0.3592841,9.38299e-09
0.286294,0.35969404,9.38528e-09
0.287124,0.36010397,9.3875e-09
0.287954,0.36051416,9.38966e-09
0.288783,0.3609241,9.39175e-09
0.289611,0.36133281,9.39377e-09
0.290437,0.3617383,9.39571e-09
0.291262,0.362139,9.39757e-09
0.292086,0.36253372,9.39934e-09
0.292908,0.36292261,9.40101e-09
0.293729,0.3633048,9.4026e-09
0.294548,0.36367848,9.40408e-09
0.295367,0.36404174,9.40547e-09
0.296183,0.36439162,9.40677e-09
0.296999,0.36472461,9.40799e-09
0.297813,0.36503743,9.40913e-09
0.298628,0.36533005,9.4102e-09
0.299442,0.36560531,9.4112e-09
0.300254,0.36586715,9.41213e-09
0.301067,0.36611829,9.41299e-09
0.301879,0.36635938,9.41377e-09
0.302691,0.36659091,9.41448e-09
0.303502,0.36681158,9.4151e-09
0.304314,0.36701695,9.41564e-09
0.305127,0.36720851,9.4161e-09
0.30594,0.36738935,9.41647e-09
0.306755,0.36756173,9.41676e-09
0.307572,0.36772855,9.41697e-09
0.308389,0.36789153,9.41711e-09
0.309208,0.36805235,9.41718e-09
0.310026,0.36821157,9.41718e-09
0.310845,0.36837433,9.41713e-09
0.311662,0.36853668,9.41704e-09
0.31248,0.36869921,9.41691e-09
0.313298,0.36886627,9.41676e-09
0.314117,0.36903674,9.41659e-09
0.314935,0.36920981,9.41641e-09
0.315753,0.36938029,9.41623e-09
0.316573,0.36955497,9.41607e-09
0.317392,0.36973716,9.41593e-09
0.318213,0.36991835,9.41581e-09
0.319034,0.37010473,9.41571e-09
0.319857,0.37029038,9.41562e-09
0.320679,0.37047912,9.41555e-09
0.321503,0.37067006,9.4155e-09
0.322327,0.37086167,9.41548e-09
0.323152,0.37105419,9.41548e-09
0.323979,0.3712535,9.41553e-09
0.324805,0.3714642,9.41564e-09
0.325628,0.37168283,9.41581e-09
0.326446,0.37190685,9.41605e-09
0.327261,0.37213572,9.41635e-09
0.328072,0.37236257,9.41669e-09
0.32888,0.37258596,9.41706e-09
0.32968,0.37279762,9.41742e-09
0.330477,0.37299244,9.41776e-09
0.33127,0.37316047,9.41805e-09
0.332062,0.37330775,9.41827e-09
0.332855,0.37342502,9.4184e-09
0.333645,0.37351061,9.41844e-09
0.334435,0.37356951,9.41836e-09
0.335223,0.37360105,9.41819e-09
0.336012,0.37360476,9.4179e-09
0.3368,0.3735792,9.41753e-09
0.337589,0.37352516,9.41706e-09
0.338379,0.37345249,9.41651e-09
0.339172,0.37336883,9.41591e-09
0.339966,0.3732787,9.41528e-09
0.340763,0.37318451,9.41465e-09
0.341564,0.37308808,9.41403e-09
0.342368,0.37299077,9.41344e-09
0.343177,0.37289817,9.41287e-09
0.34399,0.37281577,9.41234e-09
0.344808,0.37274999,9.41183e-09
0.345631,0.37270281,9.41135e-09
0.346458,0.3726793,9.41088e-09
0.347291,0.37268332,9.41044e-09
0.348126,0.37271553,9.41002e-09
0.348965,0.37278135,9.40961e-09
0.349807,0.3728736,9.40921e-09
0.350648,0.37298762,9.40879e-09
0.351488,0.37311833,9.40832e-09
0.352328,0.37326228,9.40778e-09
0.353167,0.37341971,9.40714e-09
0.354001,0.37358936,9.40641e-09
0.354832,0.37376857,9.40561e-09
0.355657,0.3739536,9.40475e-09
0.356475,0.37413809,9.40387e-09
0.357287,0.37432143,9.40299e-09
0.358091,0.3744931,9.40216e-09
0.35889,0.37464293,9.40139e-09
0.359681,0.37475959,9.40069e-09
0.360467,0.37484007,9.40008e-09
0.361247,0.37487824,9.39955e-09
0.362022,0.37487011,9.39907e-09
0.362793,0.3748154,9.39862e-09
0.363562,0.37471546,9.39819e-09
0.364328,0.37457117,9.39777e-09
0.365093,0.37439075,9.39737e-09
0.365858,0.37417877,9.39701e-09
0.366624,0.3739437,9.39671e-09
0.367391,0.37369617,9.3965e-09
0.368162,0.37344371,9.39639e-09
0.368936,0.37319211,9.39637e-09
0.369715,0.37294733,9.39645e-09
0.370499,0.37271733,9.3966e-09
0.371289,0.37250672,9.39683e-09
