time_s,conversion,wallFlux
0.00121359,0.34268096,8.33523e-09
0.0026008,0.35269964,8.34774e-09
0.00358734,0.36348493,8.37017e-09
0.00438832,0.37150414,8.39298e-09
0.005101,0.37476424,8.41108e-09
0.00578478,0.37298052,8.42225e-09
0.00646296,0.36712284,8.42578e-09
0.0071666,0.35910977,8.42262e-09
0.00794835,0.35072763,8.41391e-09
0.00882241,0.34356559,8.40072e-09
0.00981062,0.33830199,8.38389e-09
0.0109436,0.33534514,8.36429e-09
0.0122553,0.33557509,8.34494e-09
0.0137474,0.34168579,8.33582e-09
0.0152485,0.35860152,8.35882e-09
0.0159668,0.36899343,8.38038e-09
0.0167203,0.37650306,8.40376e-09
0.0173824,0.37733619,8.41903e-09
0.0180527,0.37268767,8.42659e-09
0.0187317,0.36439692,8.4262e-09
0.0194723,0.35483421,8.41952e-09
0.0202991,0.34620077,8.40791e-09
0.0212304,0.33970199,8.39236e-09
0.0222931,0.33558106,8.37367e-09
0.0235244,0.33404399,8.35331e-09
0.0249335,0.33661868,8.33649e-09
0.026519,0.34879317,8.34017e-09
0.0274925,0.36284271,8.36125e-09
0.0282576,0.37332571,8.38447e-09
0.0289572,0.37814997,8.40435e-09
0.0296246,0.37672557,8.41711e-09
0.0302947,0.37025548,8.42178e-09
0.0309959,0.36099857,8.41913e-09
0.0317755,0.35140967,8.41075e-09
0.0326485,0.3434634,8.39805e-09
0.0336376,0.33792433,8.38205e-09
0.0347732,0.33490267,8.3639e-09
0.0360671,0.33492584,8.34671e-09
0.0375123,0.34046057,8.33912e-09
0.0389596,0.35620976,8.35924e-09
0.0397315,0.36778275,8.38147e-09
0.0405022,0.3765455,8.40681e-09
0.0411685,0.37847032,8.42505e-09
0.0418404,0.37463175,8.43633e-09
0.0425128,0.36663546,8.43944e-09
0.0432393,0.35689351,8.43613e-09
0.0440494,0.34784204,8.42826e-09
0.0449607,0.3408731,8.41707e-09
0.0459746,0.33641538,8.40393e-09
0.0469511,0.33453459,8.39233e-09
0.0478845,0.33413484,8.38305e-09
0.0487793,0.33442783,8.3761e-09
0.0496402,0.33493424,8.37112e-09
0.0504702,0.33538084,8.36764e-09
