block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,2.918648167740356,2.821414845917701,0.5084697085721268,5.740063013658057,534.5094901906788,300.0,0.3435085034584856,8.674698153844903e-09,3.663641809904002,0.22880462713087127
2,2.918648167740356,2.821414845917701,0.5084697085721268,5.740063013658057,534.5094901906785,300.0,0.36382591374419393,8.769792454418376e-09,3.663641809904004,0.2491220374165795
3,2.918648167740356,2.821414845917701,0.5084697085721268,5.740063013658057,534.5094901906789,300.0,0.3666147037098087,8.751671129647945e-09,3.6636418099040005,0.2519108273821944
4,2.918648167740356,2.821414845917701,0.5084697085721268,5.740063013658057,534.5094901906789,300.0,0.3669964503927433,8.764048650820278e-09,3.6636418099040036,0.25229257406512895
5,2.918648167740356,2.821414845917701,0.5084697085721268,5.740063013658057,534.5094901906791,300.0,0.3667191717588335,8.751890418989826e-09,3.6636418099040085,0.252015295431219
