block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,1.0,5.0,0.16666666666666666,6.0,1559.413650328753,300.0,0.32622906268731555,1.1739110225588532e-08,3.7535710725845948,0.20870961770971397
2,1.0,5.0,0.16666666666666666,6.0,1559.4136503287534,300.0,0.3324724521784265,1.1623526139163324e-08,3.753571072584583,0.21495300720082533
3,1.0,5.0,0.16666666666666666,6.0,1559.4136503287568,300.0,0.3320922715672031,1.1471270420604253e-08,3.753571072584573,0.2145728265896022
4,1.0,5.0,0.16666666666666666,6.0,1559.4136503287555,300.0,0.33485127172592577,1.1569987257952053e-08,3.753571072584607,0.2173318267483238
5,1.0,5.0,0.16666666666666666,6.0,1559.413650328753,300.0,0.33227425016048084,1.1561149516452331e-08,3.7535710725846387,0.21475480518287787
