time_s,conversion,wallFlux
0.00121359,0.34263755,8.33517e-09
0.0026008,0.35273153,8.34769e-09
0.00358056,0.36354906,8.37001e-09
0.0043809,0.37160828,8.39282e-09
0.00509003,0.37484569,8.41077e-09
0.00577054,0.37305493,8.42181e-09
0.00644643,0.3671976,8.42528e-09
0.00714809,0.35917096,8.42207e-09
0.00792802,0.35077301,8.41334e-09
0.00879979,0.34361066,8.4002e-09
0.00978508,0.33837148,8.38354e-09
0.0109142,0.33549335,8.36427e-09
0.0122225,0.33589967,8.34551e-09
0.0137101,0.34257202,8.33788e-09
0.0151111,0.35879341,8.36018e-09
0.0158347,0.36915696,8.38169e-09
0.0165654,0.37612035,8.40369e-09
0.0172175,0.37666004,8.41793e-09
0.0178802,0.37185392,8.42458e-09
0.018558,0.36354401,8.42358e-09
0.0193038,0.35404735,8.41638e-09
0.020137,0.34554243,8.40444e-09
0.0210774,0.33914182,8.38871e-09
0.0221531,0.33513023,8.37007e-09
0.0234019,0.33391133,8.35034e-09
0.0248235,0.33748884,8.33627e-09
0.0264117,0.35209405,8.34745e-09
0.0272474,0.36491012,8.36764e-09
0.0280182,0.37519181,8.39099e-09
0.0286701,0.37892468,8.40851e-09
0.029319,0.37678379,8.41962e-09
0.02997,0.36984494,8.42313e-09
0.0306679,0.36019465,8.41976e-09
0.0314458,0.35045195,8.41101e-09
0.0323208,0.34257551,8.39839e-09
0.0333082,0.33729052,8.38322e-09
0.0343443,0.3349442,8.36804e-09
0.0352957,0.33492923,8.35586e-09
0.0361743,0.33609084,8.34651e-09
0.0369911,0.33760662,8.33944e-09
0.0377548,0.33895829,8.33396e-09
0.0384729,0.33989245,8.32949e-09
0.0391514,0.34017517,8.32569e-09
0.0397954,0.33974009,8.32248e-09
0.0404094,0.3386993,8.31988e-09
0.040997,0.33724917,8.31802e-09
0.0415628,0.3355929,8.31701e-09
0.0421114,0.33388976,8.31699e-09
0.0426447,0.33225251,8.3181e-09
0.043167,0.33075994,8.32048e-09
0.0436801,0.32945495,8.32425e-09
0.0441861,0.328347,8.32951e-09
0.0446868,0.32742356,8.33636e-09
0.045183,0.32666534,8.34484e-09
0.0456754,0.32604848,8.355e-09
0.0461638,0.32555502,8.36682e-09
0.0466483,0.32516565,8.38028e-09
0.0471283,0.32486107,8.39528e-09
0.0476033,0.32462797,8.41173e-09
0.0480725,0.32445077,8.42947e-09
0.048535,0.32431722,8.44831e-09
0.0489903,0.3242171,8.46809e-09
0.0494376,0.32414203,8.48862e-09
0.0498767,0.32408497,8.50977e-09
0.0503074,0.32404028,8.53136e-09
0.0507302,0.32400318,8.5533e-09
0.0511456,0.32397059,8.57547e-09
0.0515541,0.32394157,8.59778e-09
0.0519568,0.32391591,8.62024e-09
0.0523548,0.32389309,8.64279e-09
0.0527497,0.32387088,8.66546e-09
0.0531426,0.3238497,8.68825e-09
0.0535342,0.32383097,8.7112e-09
0.0539259,0.32381759,8.73432e-09
0.0543191,0.32381151,8.75769e-09
0.0547151,0.32381485,8.7813e-09
0.0551153,0.32382934,8.80518e-09
0.0555209,0.32385307,8.82934e-09
0.0559331,0.32388511,8.85379e-09
0.0563533,0.32392586,8.87849e-09
0.0567824,0.32397717,8.90339e-09
0.0572219,0.32403881,8.92847e-09
0.057673,0.32411068,8.95373e-09
0.058137,0.32419055,8.97916e-09
0.0586151,0.32427561,9.00479e-09
0.059109,0.32436288,9.03074e-09
0.0596008,0.32445317,9.05612e-09
0.0600763,0.32454549,9.08032e-09
0.0605361,0.32464206,9.10343e-09
0.0609772,0.32474077,9.12548e-09
0.0614038,0.32483522,9.14693e-09
0.0618202,0.32491994,9.16797e-09
0.0622288,0.32499476,9.18871e-09
0.0626323,0.32506173,9.20936e-09
0.063026,0.3251214,9.22961e-09
0.0634108,0.32517401,9.24958e-09
0.0637882,0.32522166,9.26924e-09
0.0641591,0.32526724,9.28867e-09
0.0645242,0.32531392,9.3078e-09
0.0648852,0.32535979,9.32662e-09
0.065243,0.3254027,9.34516e-09
0.0655983,0.32544202,9.36337e-09
0.0659525,0.32547825,9.38131e-09
0.0663069,0.3255112,9.39894e-09
0.0666621,0.32554177,9.41634e-09
0.0670191,0.32557031,9.43349e-09
0.0673785,0.32559806,9.4504e-09
0.0677411,0.32562664,9.46703e-09
0.0681075,0.32565585,9.48327e-09
0.068478,0.3256837,9.49912e-09
0.0688529,0.32570654,9.5144e-09
0.069232,0.32572316,9.529e-09
0.0696154,0.3257325,9.54281e-09
0.0700027,0.32573471,9.5558e-09
0.0703936,0.32573043,9.56802e-09
0.0707877,0.32572359,9.57957e-09
0.0711843,0.32571688,9.59056e-09
0.0715831,0.32571273,9.60111e-09
0.0719838,0.32571792,9.61132e-09
0.0723864,0.32573312,9.62125e-09
0.0727911,0.3257563,9.63089e-09
0.0731985,0.32578499,9.64025e-09
0.0736093,0.32581736,9.64934e-09
0.0740248,0.32585246,9.65816e-09
0.074446,0.32589003,9.66672e-09
0.0748745,0.32593075,9.675e-09
0.0753121,0.32597769,9.68302e-09
0.075761,0.32603095,9.69074e-09
0.0762229,0.3260949,9.69812e-09
0.0767001,0.32617535,9.70514e-09
0.0771957,0.32627508,9.71174e-09
0.0777129,0.32639139,9.71783e-09
0.0782555,0.32653497,9.72331e-09
0.0788269,0.32671276,9.72808e-09
0.0794096,0.32694647,9.73191e-09
0.0800062,0.32723997,9.73477e-09
0.0806207,0.32759652,9.73671e-09
0.081257,0.32803765,9.7377e-09
0.0819189,0.32856422,9.73769e-09
0.0826092,0.329214,9.73663e-09
0.083331,0.33000067,9.73444e-09
0.0840879,0.33093733,9.73108e-09
0.0848518,0.33206712,9.72677e-09
0.0856113,0.33342351,9.72181e-09
0.086367,0.33494732,9.71633e-09
0.0871177,0.33652775,9.71046e-09
0.0878641,0.33804099,9.70427e-09
0.0886063,0.33939062,9.69786e-09
0.0893443,0.34052299,9.69134e-09
0.0900781,0.34142101,9.6848e-09
0.090806,0.34209042,9.67832e-09
0.0915214,0.34254574,9.672e-09
0.09223,0.34282011,9.6658e-09
0.092924,0.34290624,9.65982e-09
0.0936076,0.34284822,9.65401e-09
0.0942731,0.34269967,9.64848e-09
0.0949228,0.34247687,9.64321e-09
0.0955615,0.3421686,9.63817e-09
0.0961949,0.34174798,9.63328e-09
0.0968265,0.34123825,9.62852e-09
0.0974616,0.3406827,9.62389e-09
0.0981063,0.34013441,9.61942e-09
0.0987685,0.33964169,9.61519e-09
0.099438,0.33926053,9.61141e-09
0.100084,0.33903688,9.60837e-09
0.100709,0.33895863,9.60612e-09
0.101316,0.33898913,9.60464e-09
0.101911,0.33908438,9.60395e-09
0.102496,0.3391945,9.60402e-09
0.103076,0.33930391,9.60483e-09
0.103657,0.33942378,9.60636e-09
0.104243,0.33955037,9.60862e-09
0.10482,0.33968423,9.61149e-09
0.105384,0.3398262,9.61486e-09
0.105937,0.33996971,9.61862e-09
0.106479,0.34012642,9.62267e-09
0.107012,0.34031127,9.62695e-09
