block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,1.0,0.7000000000000001,0.588235294117647,1.7000000000000002,503.1423329351572,300.0,0.34533573423266484,9.16695202165173e-09,3.714071231409563,0.229052978083336
2,1.0,0.7000000000000001,0.588235294117647,1.7000000000000002,503.1423329351586,300.0,0.3647317147599124,9.00775541320319e-09,3.714071231409567,0.24844895861058341
3,1.0,0.7000000000000001,0.588235294117647,1.7000000000000002,503.1423329351589,300.0,0.37912053693633346,8.966752675530496e-09,3.7140712314095645,0.2628377807870046
4,1.0,0.7000000000000001,0.588235294117647,1.7000000000000002,503.142332935159,300.00000000000006,0.3810344654022452,8.982591889327157e-09,3.714071231409584,0.26475170925291575
5,1.0,0.7000000000000001,0.588235294117647,1.7000000000000002,503.1423329351584,300.0,0.38216903877192543,8.93552126583114e-09,3.71407123140958,0.26588628262259606
