block,t_plus_s,t_minus_s,duty,period_s,w_hi_rpm,realized_mean_rpm,X_block,wf_block,P_block_W,reward
1,1.0,2.5,0.2857142857142857,3.5,974.8426682793512,300.0,0.33772188156092525,1.0262643974288358e-08,3.703518049571617,0.2217695318561157
2,1.0,2.5,0.2857142857142857,3.5,974.8426682793512,300.0,0.35844391226208366,1.0038557258428658e-08,3.7035180495716236,0.24249156255727392
3,1.0,2.5,0.2857142857142857,3.5,974.8426682793507,300.0,0.3565686279877661,9.991158408468625e-09,3.703518049571606,0.24061627828295692
4,1.0,2.5,0.2857142857142857,3.5,974.8426682793518,300.0,0.3605739037433465,1.0035642830805533e-08,3.70351804957159,0.24462155403853783
5,1.0,2.5,0.2857142857142857,3.5,974.8426682793523,300.00000000000006,0.35700959348106054,9.9908778562129e-09,3.703518049571597,0.24105724377625162
