time_s,conversion
0.1,0.082740995
0.2,0.0429993
0.3,0.10574701
0.4,0.043013164
0.5,0.042458098
0.6,0.12511228
0.7,0.039223324
0.8,0.10802847
0.9,0.14541801
1,0.13705388
1.1,0.14119674
1.2,0.097432547
1.3,0.16264349
1.4,0.14968873
1.5,0.099219149
1.6,0.099894871
1.7,0.20315214
1.8,0.12365849
1.9,0.098262925
2,0.1418005
2.1,0.10733997
2.2,0.072333126
2.3,0.12863408
2.4,0.070422819
2.5,0.12005621
2.6,0.068959794
2.7,0.13375833
2.8,0.076322283
2.9,0.083350282
3,0.1390258
3.1,0.082166401
3.2,0.10514677
3.3,0.093620257
3.4,0.082136779
3.5,0.1302861
3.6,0.081715759
3.7,0.13756488
3.8,0.084908179
3.9,0.085311469
4,0.13652051
4.1,0.090618907
4.2,0.14001843
4.3,0.085069302
4.4,0.10015938
4.5,0.12413783
4.6,0.091278434
4.7,0.14397374
4.8,0.091388019
4.9,0.15234665
5,0.12758881
5.1,0.096381419
5.2,0.11299213
5.3,0.1213605
5.4,0.1192994
5.5,0.1126283
5.6,0.10287297
5.7,0.13671025
5.8,0.099282823
5.9,0.15571352
6,0.10551467
6.1,0.10129169
6.2,0.14876536
6.3,0.10996707
6.4,0.13206767
6.5,0.10788112
6.6,0.15816277
6.7,0.10385563
6.8,0.16303435
6.9,0.11618387
7,0.13721029
7.1,0.11335389
7.2,0.11556751
7.3,0.14058567
7.4,0.10743949
7.5,0.15811156
7.6,0.10546514
7.7,0.16256898
7.8,0.11629742
7.9,0.10761038
8,0.16252677
8.1,0.12102045
8.2,0.13580958
8.3,0.12372658
8.4,0.11387638
8.5,0.14728522
8.6,0.11313837
8.7,0.16375637
8.8,0.14538767
8.9,0.12254946
9,0.17038592
9.1,0.12056956
9.2,0.16999456
9.3,0.12082968
9.4,0.17134351
9.5,0.12315254
9.6,0.16480792
9.7,0.12537737
9.8,0.12938958
9.9,0.15752093
10,0.12293393
10.1,0.18141426
10.2,0.12367069
10.3,0.17209768
10.4,0.12256202
10.5,0.12615129
10.6,0.14150923
10.7,0.14464187
10.8,0.15930527
10.9,0.15635235
11,0.16607547
11.1,0.15963099
11.2,0.16925268
11.3,0.15818082
11.4,0.18731549
11.5,0.16543833
11.6,0.16340465
11.7,0.17717966
11.8,0.19307648
11.9,0.17965188
12,0.18129488
12.1,0.1896595
12.2,0.14831293
12.3,0.17526787
12.4,0.16488518
12.5,0.1525048
12.6,0.20042094
12.7,0.14771822
12.8,0.19451842
12.9,0.15257904
13,0.15869249
13.1,0.20510242
13.2,0.15676752
13.3,0.21185597
13.4,0.1626558
13.5,0.16146051
13.6,0.2081093
13.7,0.1626224
13.8,0.22077428
13.9,0.18169156
14,0.18939325
14.1,0.1742626
14.2,0.17410015
14.3,0.19996433
14.4,0.16966482
14.5,0.21712861
14.6,0.17031848
14.7,0.22074586
14.8,0.17666051
14.9,0.17493258
15,0.22457034
15.1,0.17420678
15.2,0.22077273
15.3,0.17798555
15.4,0.20716933
15.5,0.17575479
15.6,0.22012411
15.7,0.17937394
15.8,0.20993777
15.9,0.17829407
16,0.23612665
16.1,0.19136242
16.2,0.20061787
16.3,0.19124546
16.4,0.18074761
16.5,0.21389816
16.6,0.1786428
16.7,0.22137994
16.8,0.18762195
16.9,0.18322409
17,0.22632874
17.1,0.17843107
17.2,0.22801459
17.3,0.180952
17.4,0.18170908
17.5,0.22775918
17.6,0.17915337
17.7,0.22707314
17.8,0.18355272
17.9,0.18686004
18,0.23963487
18.1,0.18878458
18.2,0.20445001
18.3,0.19490288
18.4,0.18596591
18.5,0.21520416
18.6,0.18304335
18.7,0.2334148
18.8,0.18519038
18.9,0.22990833
19,0.18347531
19.1,0.19391257
19.2,0.22102063
19.3,0.18578085
19.4,0.22112208
19.5,0.18858728
19.6,0.19850818
19.7,0.21844138
19.8,0.1935066
19.9,0.23379334
20,0.18687646
20.1,0.19889248
20.2,0.18959771
20.3,0.23597522
20.4,0.18065639
20.5,0.20313693
20.6,0.20218787
20.7,0.20908545
20.8,0.18657912
20.9,0.19126494
21,0.17795404
21.1,0.22359604
21.2,0.28066531
21.3,0.26497343
21.4,0.26381053
21.5,0.2447677
21.6,0.26993856
21.7,0.27264489
21.8,0.23729585
21.9,0.24839226
22,0.28463145
22.1,0.19923967
22.2,0.21622056
22.3,0.2006335
22.4,0.18250312
22.5,0.22805701
22.6,0.19481319
22.7,0.19241792
22.8,0.23894591
22.9,0.191823
23,0.24463432
23.1,0.20079793
23.2,0.19734133
23.3,0.24496861
23.4,0.19935764
23.5,0.23779145
23.6,0.19985965
23.7,0.20500486
23.8,0.22973416
23.9,0.19867749
24,0.24173382
24.1,0.20148693
24.2,0.25013173
24.3,0.20326861
24.4,0.21299096
24.5,0.23925758
24.6,0.20673868
24.7,0.25527143
24.8,0.20811659
24.9,0.22031027
25,0.24255031
25.1,0.21479225
25.2,0.2447359
25.3,0.21031721
25.4,0.24729521
25.5,0.21804919
25.6,0.22066825
25.7,0.24200524
25.8,0.21532528
25.9,0.26060557
26,0.20950513
26.1,0.21453722
26.2,0.24288414
26.3,0.21181641
26.4,0.25641788
26.5,0.21337797
26.6,0.26169854
26.7,0.2198241
26.8,0.213672
26.9,0.25532109
27,0.21369573
27.1,0.26013752
27.2,0.22079144
27.3,0.21766905
27.4,0.25623549
27.5,0.21380727
27.6,0.25949616
27.7,0.21837118
27.8,0.21857449
27.9,0.26308288
28,0.21698991
28.1,0.25812174
28.2,0.21910487
28.3,0.22138142
28.4,0.25160751
28.5,0.2180105
28.6,0.2289257
28.7,0.23915945
28.8,0.23223164
28.9,0.22792101
29,0.22434868
29.1,0.24741915
29.2,0.21633773
29.3,0.2596872
29.4,0.21500511
29.5,0.26465821
29.6,0.22507096
29.7,0.23639585
29.8,0.22580811
29.9,0.21427846
30,0.25805506
30.1,0.2121732
30.2,0.21658664
30.3,0.25399559
30.4,0.2235935
30.5,0.22887903
30.6,0.21334317
30.7,0.2337134
30.8,0.25572852
30.9,0.24791911
31,0.23172691
31.1,0.23903794
31.2,0.20925594
31.3,0.28245937
31.4,0.26788641
31.5,0.24115203
31.6,0.26509629
31.7,0.29339058
31.8,0.25308219
31.9,0.23415271
32,0.29200823
32.1,0.2239596
32.2,0.21935964
32.3,0.24876721
32.4,0.20951626
32.5,0.24292449
32.6,0.20626938
32.7,0.21144724
32.8,0.23083656
32.9,0.21033515
33,0.25480066
33.1,0.21546402
33.2,0.22495771
33.3,0.25355209
33.4,0.21886435
33.5,0.25281327
33.6,0.2194222
33.7,0.22456775
33.8,0.25036301
33.9,0.21926414
34,0.28039909
34.1,0.23965092
34.2,0.22032026
34.3,0.27252942
34.4,0.23328189
34.5,0.24865839
34.6,0.23292164
34.7,0.22973701
34.8,0.2562603
34.9,0.22638215
35,0.27483455
35.1,0.23080778
35.2,0.22895613
35.3,0.2717647
35.4,0.2355901
35.5,0.27996602
35.6,0.24082632
35.7,0.25359614
35.8,0.24387571
35.9,0.2333557
36,0.28085198
36.1,0.23338372
36.2,0.27537212
36.3,0.23284276
36.4,0.27602078
36.5,0.23561983
36.6,0.23725821
36.7,0.27813766
36.8,0.23062415
36.9,0.27864442
37,0.23759877
37.1,0.23015593
37.2,0.27015356
37.3,0.23184556
37.4,0.22810461
37.5,0.27262408
37.6,0.22924379
37.7,0.27252612
37.8,0.23189416
37.9,0.22999323
38,0.28064916
38.1,0.22638054
38.2,0.24102631
38.3,0.24961244
38.4,0.24017429
38.5,0.23900877
38.6,0.22755784
38.7,0.25533365
38.8,0.22456025
38.9,0.26997299
39,0.22886778
39.1,0.22581415
39.2,0.26873732
