time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,52.3599,2.5221273e-05,0.095082001
0.2,52.3599,2.9882279e-05,0.11265359
0.3,52.3599,3.5496001e-05,0.13381683
0.4,52.3599,3.1863154e-05,0.12012131
0.5,52.3599,3.3438204e-05,0.12605911
0.6,52.3599,3.2944028e-05,0.12419611
0.7,52.3599,2.9205151e-05,0.11010087
0.8,52.3599,3.1583228e-05,0.11906601
0.9,52.3599,3.1482063e-05,0.11868463
1,52.3599,3.1733075e-05,0.11963093
1.1,52.3599,3.1779597e-05,0.11980631
1.2,52.3599,3.1819099e-05,0.11995523
1.3,52.3599,3.1514721e-05,0.11880775
1.4,52.3599,3.1828735e-05,0.11999155
1.5,52.3599,3.1874123e-05,0.12016266
1.6,52.3599,3.1589249e-05,0.11908871
1.7,52.3599,3.1637948e-05,0.1192723
1.8,52.3599,3.1790889e-05,0.11984888
1.9,52.3599,3.1825782e-05,0.11998042
2,26.17995,-8.8413715e-09,1.66656e-05
2.1,0,-6.1513339e-06,0
2.2,0,-3.0551818e-06,0
2.3,0,-2.0916811e-06,0
2.4,0,-1.5307671e-06,0
2.5,0,-1.14827e-06,0
2.6,0,-8.743459e-07,0
2.7,0,-6.7016189e-07,0
2.8,0,-5.1453859e-07,0
2.9,0,-3.9458272e-07,0
3,0,-3.0181806e-07,0
3.1,0,-2.3031051e-07,0
3.2,0,-1.754068e-07,0
3.3,0,-1.3340718e-07,0
3.4,0,-1.013918e-07,0
3.5,0,-7.701258e-08,0
3.6,0,-5.8469305e-08,0
3.7,0,-4.4391189e-08,0
3.8,0,-3.3702953e-08,0
3.9,0,-2.5592446e-08,0
4,0,-1.9432864e-08,0
4.1,0,-1.4757102e-08,0
4.2,0,-1.1207992e-08,0
4.3,0,-8.5114282e-09,0
4.4,0,-6.4648172e-09,0
4.5,0,-4.909398e-09,0
4.6,0,-3.7279174e-09,0
4.7,0,-2.8305538e-09,0
4.8,0,-2.1499684e-09,0
4.9,0,-1.632012e-09,0
5,0,-1.2398298e-09,0
5.1,0,-9.4181858e-10,0
5.2,0,-7.1521013e-10,0
5.3,0,-5.4268253e-10,0
5.4,0,-4.1223968e-10,0
5.5,0,-3.1286559e-10,0
5.6,0,-2.3776029e-10,0
5.7,0,-1.8040838e-10,0
5.8,0,-1.370866e-10,0
5.9,0,-1.040664e-10,0
6,0,-7.9008348e-11,0
6.1,0,-6.0027914e-11,0
6.2,0,-4.5561183e-11,0
6.3,0,-3.4599556e-11,0
6.4,0,-2.6244175e-11,0
6.5,0,-1.9939241e-11,0
6.6,0,-1.5127151e-11,0
6.7,0,-1.1487109e-11,0
6.8,0,-8.7167689e-12,0
6.9,0,-6.6140946e-12,0
7,0,-5.0229403e-12,0
7.1,0,-3.8098291e-12,0
7.2,0,-2.893296e-12,0
7.3,0,-2.1937621e-12,0
7.4,0,-1.6659907e-12,0
7.5,0,-1.2633762e-12,0
7.6,0,-9.5892925e-13,0
7.7,0,-7.2734958e-13,0
7.8,0,-5.5166381e-13,0
7.9,0,-4.188417e-13,0
8,0,-3.176094e-13,0
8.1,0,-2.4083805e-13,0
8.2,0,-1.8277792e-13,0
8.3,0,-1.3852658e-13,0
8.4,0,-1.0514597e-13,0
8.5,0,-7.9680588e-14,0
8.6,0,-6.046605e-14,0
8.7,0,-4.5846465e-14,0
8.8,0,-3.4755707e-14,0
8.9,0,-2.6367896e-14,0
9,0,-1.9984417e-14,0
9.1,0,-1.5153623e-14,0
9.2,0,-1.1485571e-14,0
9.3,0,-8.7083908e-15,0
9.4,0,-6.6021229e-15,0
9.5,0,-5.0050949e-15,0
9.6,0,-3.794267e-15,0
9.7,0,-2.8747931e-15,0
9.8,0,-2.1800743e-15,0
9.9,0,-1.6507407e-15,0
10,26.17995,2.9350015e-05,0.055323498
10.1,52.3599,2.5229255e-05,0.09511209
10.2,52.3599,3.316977e-05,0.12504714
10.3,52.3599,3.3781135e-05,0.12735193
10.4,52.3599,3.4011609e-05,0.1282208
10.5,52.3599,3.135049e-05,0.11818862
10.6,52.3599,3.2377236e-05,0.12205936
10.7,52.3599,3.2121604e-05,0.12109564
10.8,52.3599,3.1776065e-05,0.119793
10.9,52.3599,3.2222714e-05,0.12147682
11,52.3599,3.2638921e-05,0.12304589
11.1,52.3599,3.2317213e-05,0.12183307
11.2,52.3599,3.2415372e-05,0.12220313
11.3,52.3599,3.2566869e-05,0.12277426
11.4,52.3599,3.2854471e-05,0.12385849
11.5,52.3599,3.2531413e-05,0.12264059
11.6,52.3599,3.2362419e-05,0.1220035
11.7,52.3599,3.31357e-05,0.1249187
11.8,52.3599,3.2725799e-05,0.12337341
11.9,52.3599,3.2367223e-05,0.12202161
12,26.17995,7.0041059e-07,0.0013202434
12.1,0,-6.1707883e-06,0
12.2,0,-3.145801e-06,0
12.3,0,-2.0753656e-06,0
12.4,0,-1.5006605e-06,0
12.5,0,-1.1224471e-06,0
12.6,0,-8.538528e-07,0
12.7,0,-6.5530428e-07,0
12.8,0,-5.0364438e-07,0
12.9,0,-3.8622761e-07,0
13,0,-2.9536964e-07,0
13.1,0,-2.2529923e-07,0
13.2,0,-1.7149859e-07,0
13.3,0,-1.3038801e-07,0
13.4,0,-9.9053381e-08,0
13.5,0,-7.5228351e-08,0
13.6,0,-5.7111254e-08,0
13.7,0,-4.3344246e-08,0
13.8,0,-3.2900006e-08,0
13.9,0,-2.4975149e-08,0
14,0,-1.8957754e-08,0
14.1,0,-1.4390375e-08,0
14.2,0,-1.0926611e-08,0
14.3,0,-8.2993609e-09,0
14.4,0,-6.3003407e-09,0
14.5,0,-4.7838614e-09,0
14.6,0,-3.632109e-09,0
14.7,0,-2.7572779e-09,0
14.8,0,-2.0944067e-09,0
14.9,0,-1.590392e-09,0
15,0,-1.2070808e-09,0
15.1,0,-9.169412e-10,0
15.2,0,-6.9587679e-10,0
15.3,0,-5.2841309e-10,0
15.4,0,-4.0091633e-10,0
15.5,0,-3.0461534e-10,0
15.6,0,-2.3117049e-10,0
15.7,0,-1.7555934e-10,0
15.8,0,-1.3319736e-10,0
15.9,0,-1.012024e-10,0
16,0,-7.6801257e-11,0
16.1,0,-5.8293446e-11,0
16.2,0,-4.428211e-11,0
16.3,0,-3.3590542e-11,0
16.4,0,-2.55158e-11,0
16.5,0,-1.9356604e-11,0
16.6,0,-1.4699847e-11,0
16.7,0,-1.1156836e-11,0
16.8,0,-8.4646006e-12,0
16.9,0,-6.4285504e-12,0
17,0,-4.8747616e-12,0
17.1,0,-3.700387e-12,0
17.2,0,-2.8070796e-12,0
17.3,0,-2.1295359e-12,0
17.4,0,-1.6167643e-12,0
17.5,0,-1.2257325e-12,0
17.6,0,-9.3019155e-13,0
17.7,0,-7.0554752e-13,0
17.8,0,-5.3512273e-13,0
17.9,0,-4.0616392e-13,0
18,0,-3.0786512e-13,0
18.1,0,-2.3347175e-13,0
