time_s,conversion
0.1,0.020867908
0.2,0.059914434
0.3,0.11084283
0.4,0.21155973
0.5,0.020894793
0.6,0.085072547
0.7,0.15048115
0.8,0.16565279
0.9,0.17153076
1,0.1849121
1.1,0.18886334
1.2,0.18221223
1.3,0.17307119
1.4,0.17263257
1.5,0.16473481
1.6,0.12935948
1.7,0.15205958
1.8,0.18441033
1.9,0.17555461
2,0.17171656
2.1,0.15106209
2.2,0.1529096
2.3,0.09415566
2.4,0.13399497
2.5,0.10115615
2.6,0.15153777
2.7,0.092885986
2.8,0.14516673
2.9,0.10309732
3,0.098043525
3.1,0.11429307
3.2,0.14365026
3.3,0.11024228
3.4,0.16009808
3.5,0.11732716
3.6,0.15032594
3.7,0.1172831
3.8,0.16611822
3.9,0.11856501
4,0.17380469
4.1,0.12328666
4.2,0.12035697
4.3,0.17138545
4.4,0.12380938
4.5,0.17639495
4.6,0.12984205
4.7,0.12567719
4.8,0.17668951
4.9,0.12478265
5,0.17916884
5.1,0.13061499
5.2,0.12850466
5.3,0.17871188
5.4,0.12840584
5.5,0.18867225
5.6,0.14922654
5.7,0.14607691
5.8,0.14613395
5.9,0.13354635
6,0.17885763
6.1,0.13867908
6.2,0.16390129
6.3,0.13450914
6.4,0.18474086
6.5,0.13408879
6.6,0.19092403
6.7,0.1457843
6.8,0.13811941
6.9,0.18745491
7,0.13659388
7.1,0.14395593
7.2,0.17462647
7.3,0.139872
7.4,0.20074631
7.5,0.16326328
7.6,0.1456616
7.7,0.18941989
7.8,0.14260799
7.9,0.20399072
8,0.16424546
8.1,0.14582817
8.2,0.17853682
8.3,0.14354629
8.4,0.18626603
8.5,0.1527323
8.6,0.14888046
8.7,0.19434119
8.8,0.14841777
8.9,0.20112098
9,0.15259056
9.1,0.14835895
9.2,0.19345085
9.3,0.15000941
9.4,0.1994599
9.5,0.15275652
9.6,0.19859106
9.7,0.16053208
9.8,0.15403094
9.9,0.20126677
10,0.15197047
10.1,0.17204967
10.2,0.1310508
10.3,0.16555897
10.4,0.21247704
10.5,0.23385874
10.6,0.22987303
10.7,0.21930221
10.8,0.2344143
10.9,0.23861302
11,0.23219714
11.1,0.24000989
11.2,0.23832805
11.3,0.22240448
11.4,0.22287087
11.5,0.24904559
11.6,0.24861566
11.7,0.24693006
11.8,0.23861208
11.9,0.25382992
12,0.27048383
12.1,0.26369046
12.2,0.23545518
12.3,0.19087302
12.4,0.17911648
12.5,0.22762648
12.6,0.17898827
12.7,0.2306668
12.8,0.1826156
12.9,0.18581627
13,0.23478618
13.1,0.18601436
13.2,0.22935061
13.3,0.1928516
13.4,0.2219668
13.5,0.1912145
13.6,0.23928999
13.7,0.19314904
13.8,0.23693707
13.9,0.19708631
14,0.24524216
14.1,0.1979623
14.2,0.1967963
14.3,0.24000962
14.4,0.1971667
14.5,0.24770773
14.6,0.20712087
14.7,0.23577118
14.8,0.20623821
14.9,0.20339733
15,0.23397944
15.1,0.19886632
15.2,0.25319302
15.3,0.20933264
15.4,0.23885372
15.5,0.20745348
15.6,0.20288384
15.7,0.2481994
15.8,0.20268516
15.9,0.25189939
16,0.21343606
16.1,0.20369062
16.2,0.23935006
16.3,0.21091863
16.4,0.21637555
16.5,0.23076665
16.6,0.21363411
16.7,0.24325107
16.8,0.20840295
16.9,0.22107401
17,0.23142751
17.1,0.21287586
17.2,0.25732881
17.3,0.20875861
17.4,0.2582903
17.5,0.21483386
17.6,0.21284693
17.7,0.2541722
