time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,261.799,0.00031539442,5.945036
0.2,261.799,0.00029262734,5.5158873
0.3,261.799,0.00029493781,5.5594384
0.4,261.799,0.000294043,5.5425718
0.5,261.799,0.00029056882,5.4770851
0.6,261.799,0.00028124275,5.3012931
0.7,261.799,0.00028100097,5.2967357
0.8,261.799,0.00029105258,5.4862037
0.9,261.799,0.00028683752,5.4067518
1,261.799,0.00028125002,5.3014301
1.1,261.799,0.00027938699,5.2663129
1.2,261.799,0.00028247815,5.3245798
1.3,261.799,0.00028769487,5.4229124
1.4,261.799,0.00028604966,5.3919011
1.5,261.799,0.00027622156,5.2066461
1.6,261.799,0.00029010949,5.4684269
1.7,261.799,0.0002838745,5.3509004
1.8,261.799,0.00028349511,5.3437491
1.9,261.799,0.00029182975,5.500853
2,130.8995,7.4447182e-05,0.70164712
2.1,0,-2.1746267e-05,0
2.2,0,-1.0619296e-05,0
2.3,0,-5.8475012e-06,0
2.4,0,-3.6549164e-06,0
2.5,0,-2.5408035e-06,0
2.6,0,-1.8089858e-06,0
2.7,0,-1.331662e-06,0
2.8,0,-1.01559e-06,0
2.9,0,-7.8135116e-07,0
3,0,-6.0116248e-07,0
3.1,0,-4.6172291e-07,0
3.2,0,-3.5365575e-07,0
3.3,0,-2.7014374e-07,0
3.4,0,-2.0592497e-07,0
3.5,0,-1.5672417e-07,0
3.6,0,-1.1913687e-07,0
3.7,0,-9.0508853e-08,0
3.8,0,-6.8743846e-08,0
3.9,0,-5.2197195e-08,0
4,0,-3.9623989e-08,0
4.1,0,-3.0090473e-08,0
4.2,0,-2.2848909e-08,0
4.3,0,-1.7346595e-08,0
4.4,0,-1.3173015e-08,0
4.5,0,-1.0007035e-08,0
4.6,0,-7.5989594e-09,0
4.7,0,-5.771598e-09,0
4.8,0,-4.3826448e-09,0
4.9,0,-3.328125e-09,0
5,0,-2.5284884e-09,0
5.1,0,-1.9203603e-09,0
5.2,0,-1.4579601e-09,0
5.3,0,-1.1073582e-09,0
5.4,0,-8.4063661e-10,0
5.5,0,-6.3839917e-10,0
5.6,0,-4.8499501e-10,0
5.7,0,-3.6808245e-10,0
5.8,0,-2.7962578e-10,0
5.9,0,-2.1230699e-10,0
6,0,-1.6121728e-10,0
6.1,0,-1.2246708e-10,0
6.2,0,-9.2931346e-11,0
6.3,0,-7.0620522e-11,0
6.4,0,-5.3580736e-11,0
6.5,0,-4.0714662e-11,0
6.6,0,-3.0901575e-11,0
6.7,0,-2.3464695e-11,0
6.8,0,-1.7812619e-11,0
6.9,0,-1.3518252e-11,0
7,0,-1.0268884e-11,0
7.1,0,-7.7924409e-12,0
7.2,0,-5.9123581e-12,0
7.3,0,-4.4900818e-12,0
7.4,0,-3.4060398e-12,0
7.5,0,-2.5858356e-12,0
7.6,0,-1.9616693e-12,0
7.7,0,-1.4882529e-12,0
7.8,0,-1.1296835e-12,0
7.9,0,-8.5650258e-13,0
8,0,-6.5046553e-13,0
8.1,0,-4.9328085e-13,0
8.2,0,-3.7412282e-13,0
8.3,0,-2.839508e-13,0
8.4,0,-2.1520313e-13,0
8.5,0,-1.633438e-13,0
8.6,0,-1.2382763e-13,0
8.7,0,-9.3957873e-14,0
8.8,0,-7.1224926e-14,0
8.9,0,-5.3993512e-14,0
9,0,-4.0970761e-14,0
9.1,0,-3.1043503e-14,0
9.2,0,-2.3556129e-14,0
9.3,0,-1.7848867e-14,0
9.4,0,-1.3541879e-14,0
9.5,0,-1.0268097e-14,0
9.6,0,-7.7800911e-15,0
9.7,0,-5.9017244e-15,0
9.8,0,-4.4689681e-15,0
9.9,0,-3.3900278e-15,0
10,130.8995,0.00014849072,1.39949
10.1,261.799,0.00032010034,6.0337404
10.2,261.799,0.00030763578,5.7987892
10.3,261.799,0.00029616203,5.5825145
10.4,261.799,0.0002927937,5.5190231
10.5,261.799,0.00029158426,5.4962256
10.6,261.799,0.00028969025,5.4605245
10.7,261.799,0.00028751766,5.4195721
10.8,261.799,0.00029080945,5.4816209
10.9,261.799,0.00029034819,5.4729263
11,261.799,0.00028934719,5.4540579
11.1,261.799,0.00029081152,5.4816599
11.2,261.799,0.00029083131,5.482033
11.3,261.799,0.00029102353,5.4856563
11.4,261.799,0.00029156604,5.4958822
11.5,261.799,0.00029038197,5.4735631
11.6,261.799,0.00029135037,5.491817
11.7,261.799,0.0002907614,5.4807151
11.8,261.799,0.00029157847,5.4961165
11.9,261.799,0.00028960648,5.4589454
12,130.8995,8.0391192e-05,0.75766801
12.1,0,-2.1369666e-05,0
12.2,0,-1.0062054e-05,0
12.3,0,-5.6178359e-06,0
12.4,0,-3.6237719e-06,0
12.5,0,-2.493511e-06,0
12.6,0,-1.7907885e-06,0
12.7,0,-1.3198146e-06,0
12.8,0,-1.0082264e-06,0
12.9,0,-7.7732959e-07,0
13,0,-5.988978e-07,0
13.1,0,-4.6015756e-07,0
13.2,0,-3.5245472e-07,0
13.3,0,-2.6919559e-07,0
13.4,0,-2.0517896e-07,0
13.5,0,-1.5613483e-07,0
13.6,0,-1.1869982e-07,0
13.7,0,-9.0168412e-08,0
13.8,0,-6.8459651e-08,0
13.9,0,-5.1970796e-08,0
14,0,-3.9455406e-08,0
14.1,0,-2.9957697e-08,0
14.2,0,-2.2744189e-08,0
14.3,0,-1.7264896e-08,0
14.4,0,-1.3108922e-08,0
14.5,0,-9.9568445e-09,0
14.6,0,-7.5596474e-09,0
14.7,0,-5.7407887e-09,0
14.8,0,-4.3586519e-09,0
14.9,0,-3.3094136e-09,0
15,0,-2.5139117e-09,0
15.1,0,-1.9090509e-09,0
15.2,0,-1.4491898e-09,0
15.3,0,-1.1005355e-09,0
15.4,0,-8.3534107e-10,0
15.5,0,-6.3429541e-10,0
15.6,0,-4.8180782e-10,0
15.7,0,-3.6559424e-10,0
15.8,0,-2.7769909e-10,0
15.9,0,-2.1079111e-10,0
16,0,-1.6000222e-10,0
16.1,0,-1.2158097e-10,0
16.2,0,-9.2243324e-11,0
16.3,0,-7.0077968e-11,0
16.4,0,-5.3212666e-11,0
16.5,0,-4.0384512e-11,0
16.6,0,-3.0674101e-11,0
16.7,0,-2.3265259e-11,0
16.8,0,-1.7674126e-11,0
16.9,0,-1.3408068e-11,0
17,0,-1.0181987e-11,0
17.1,0,-7.7251133e-12,0
17.2,0,-5.8618469e-12,0
17.3,0,-4.4511645e-12,0
17.4,0,-3.374905e-12,0
17.5,0,-2.5629363e-12,0
17.6,0,-1.9439173e-12,0
17.7,0,-1.4753598e-12,0
17.8,0,-1.1183401e-12,0
17.9,0,-8.490649e-13,0
18,0,-6.4361416e-13,0
18.1,0,-4.8866733e-13,0
18.2,0,-3.7054418e-13,0
18.3,0,-2.8120491e-13,0
18.4,0,-2.1322223e-13,0
18.5,0,-1.6169122e-13,0
18.6,0,-1.2270249e-13,0
18.7,0,-9.2977647e-14,0
18.8,0,-7.0552384e-14,0
18.9,0,-5.3481923e-14,0
19,0,-4.0538071e-14,0
19.1,0,-3.0763442e-14,0
19.2,0,-2.3310205e-14,0
19.3,0,-1.7678849e-14,0
19.4,0,-1.3399693e-14,0
19.5,0,-1.0156051e-14,0
19.6,0,-7.7042296e-15,0
19.7,0,-5.8359403e-15,0
19.8,0,-4.4249711e-15,0
19.9,0,-3.353448e-15,0
