time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,39.2699,1.6261656e-05,0.045978739
0.2,39.2699,1.5841371e-05,0.044790411
0.3,39.2699,1.9051172e-05,0.053865909
0.4,39.2699,2.229469e-05,0.063036739
0.5,39.2699,2.2014856e-05,0.062245525
0.6,39.2699,2.044301e-05,0.057801236
0.7,39.2699,2.1173314e-05,0.059866123
0.8,39.2699,2.0910006e-05,0.059121638
0.9,39.2699,2.091962e-05,0.059148821
1,19.63495,-2.5810858e-06,0.0036489233
1.1,0,-4.6096247e-06,0
1.2,0,-2.4839011e-06,0
1.3,39.2699,1.9427049e-05,0.054928676
1.4,39.2699,2.0490875e-05,0.057936572
1.5,39.2699,2.0558537e-05,0.058127882
1.6,39.2699,2.1271663e-05,0.060144199
1.7,39.2699,2.1275293e-05,0.060154463
1.8,39.2699,2.1251069e-05,0.060085968
1.9,39.2699,2.1166824e-05,0.059847774
2,39.2699,2.1207992e-05,0.059964172
2.1,39.2699,2.1141728e-05,0.059776815
2.2,39.2699,2.112621e-05,0.05973294
2.3,0,-7.3585848e-06,0
2.4,0,-3.3039414e-06,0
2.5,19.63495,2.0005592e-05,0.028282234
2.6,39.2699,1.5456532e-05,0.043702307
2.7,39.2699,2.0968743e-05,0.059287711
2.8,39.2699,1.9966251e-05,0.056453233
2.9,39.2699,2.1251136e-05,0.060086158
3,39.2699,2.1117698e-05,0.059708873
3.1,39.2699,2.1344234e-05,0.060349388
3.2,39.2699,2.126867e-05,0.060135734
3.3,39.2699,2.1307993e-05,0.060246919
3.4,39.2699,2.1258069e-05,0.060105761
3.5,19.63495,-1.8476915e-06,0.0026121118
3.6,0,-4.6637129e-06,0
3.7,0,-2.4129046e-06,0
3.8,39.2699,1.949094e-05,0.055109324
3.9,39.2699,1.8500545e-05,0.052309047
4,39.2699,2.2076105e-05,0.062418705
4.1,39.2699,2.1191183e-05,0.059916645
4.2,39.2699,2.0827125e-05,0.058887295
4.3,39.2699,1.9631092e-05,0.055505594
4.4,39.2699,1.9267219e-05,0.054476767
4.5,39.2699,2.0507557e-05,0.057983739
4.6,39.2699,2.0418781e-05,0.057732732
4.7,39.2699,2.0517112e-05,0.058010755
4.8,0,-6.915998e-06,0
4.9,0,-3.264587e-06,0
5,19.63495,2.0053689e-05,0.028350229
5.1,39.2699,1.5962611e-05,0.045133211
5.2,39.2699,2.0877454e-05,0.059029599
5.3,39.2699,2.0151458e-05,0.056976892
5.4,39.2699,1.9631953e-05,0.055508026
5.5,39.2699,1.9988102e-05,0.056515016
5.6,39.2699,2.0469678e-05,0.057876639
5.7,39.2699,2.0449833e-05,0.057820529
5.8,39.2699,2.0472412e-05,0.057884368
5.9,39.2699,2.048282e-05,0.057913798
6,19.63495,-2.3461956e-06,0.0033168552
6.1,0,-4.4398752e-06,0
6.2,0,-2.4641638e-06,0
6.3,39.2699,1.9488705e-05,0.055103004
6.4,39.2699,1.8701838e-05,0.052878191
6.5,39.2699,2.1992674e-05,0.062182809
6.6,39.2699,2.0375371e-05,0.057609992
6.7,39.2699,2.0172188e-05,0.057035506
6.8,39.2699,2.0270246e-05,0.057312759
6.9,39.2699,1.9783458e-05,0.055936397
7,39.2699,2.0185901e-05,0.057074279
7.1,39.2699,2.01177e-05,0.056881445
7.2,39.2699,2.0223406e-05,0.057180323
7.3,0,-7.0708913e-06,0
7.4,0,-3.2280596e-06,0
7.5,19.63495,2.0024598e-05,0.028309103
7.6,39.2699,1.5832613e-05,0.044765649
7.7,39.2699,2.2178108e-05,0.062707111
7.8,39.2699,2.0648969e-05,0.058383573
7.9,39.2699,2.1091264e-05,0.059634133
8,39.2699,2.0948037e-05,0.059229166
8.1,39.2699,2.0987451e-05,0.059340608
8.2,39.2699,2.0933306e-05,0.059187517
8.3,39.2699,2.120116e-05,0.059944856
8.4,39.2699,2.0957239e-05,0.059255185
8.5,19.63495,-2.0049902e-06,0.0028344876
8.6,0,-4.670391e-06,0
8.7,0,-2.4718275e-06,0
8.8,39.2699,1.9444455e-05,0.054977889
8.9,39.2699,1.8232331e-05,0.051550692
9,39.2699,2.2260509e-05,0.062940092
9.1,39.2699,2.086102e-05,0.058983131
9.2,39.2699,2.1269073e-05,0.060136875
9.3,39.2699,2.1222964e-05,0.060006505
9.4,39.2699,2.1144429e-05,0.059784451
9.5,39.2699,2.1241213e-05,0.060058102
9.6,39.2699,2.1150317e-05,0.0598011
9.7,39.2699,2.1229553e-05,0.060025134
9.8,0,-7.3926058e-06,0
9.9,0,-3.2559379e-06,0
10,19.63495,2.0059328e-05,0.028358201
10.1,39.2699,1.5358574e-05,0.043425337
10.2,39.2699,2.2679108e-05,0.064123654
10.3,39.2699,2.1019032e-05,0.059429902
10.4,39.2699,2.0174045e-05,0.057040756
10.5,39.2699,2.089833e-05,0.059088625
10.6,39.2699,2.0631676e-05,0.058334677
10.7,39.2699,2.0870679e-05,0.059010443
10.8,39.2699,2.0936976e-05,0.059197893
10.9,39.2699,2.1050614e-05,0.059519198
11,19.63495,-2.0581009e-06,0.002909571
11.1,0,-4.6142418e-06,0
11.2,0,-2.4864134e-06,0
11.3,39.2699,1.9451233e-05,0.054997054
11.4,39.2699,1.8021864e-05,0.050955611
11.5,39.2699,2.3215621e-05,0.065640608
11.6,39.2699,2.0245404e-05,0.057242518
11.7,39.2699,2.1129674e-05,0.059742734
11.8,39.2699,2.089864e-05,0.059089499
11.9,39.2699,2.1002e-05,0.059381744
12,39.2699,2.0926371e-05,0.059167909
12.1,39.2699,2.0914124e-05,0.059133282
12.2,39.2699,2.101119e-05,0.059407728
12.3,0,-7.4431837e-06,0
12.4,0,-3.2574266e-06,0
12.5,19.63495,2.0056811e-05,0.028354642
12.6,39.2699,1.5343369e-05,0.043382346
12.7,39.2699,2.1581987e-05,0.061021618
12.8,39.2699,2.0948491e-05,0.05923045
12.9,39.2699,2.1163858e-05,0.059839385
13,39.2699,2.1022903e-05,0.059440847
13.1,39.2699,2.1022425e-05,0.059439494
13.2,39.2699,2.0888237e-05,0.059060085
13.3,39.2699,2.091686e-05,0.059141017
13.4,39.2699,2.0838909e-05,0.058920615
13.5,19.63495,-2.1208483e-06,0.002998278
13.6,0,-4.656784e-06,0
13.7,0,-2.5013627e-06,0
13.8,39.2699,1.9442522e-05,0.054972424
13.9,39.2699,1.8480702e-05,0.052252944
14,39.2699,2.1908866e-05,0.061945846
14.1,39.2699,2.0709162e-05,0.058553764
14.2,39.2699,2.1230124e-05,0.060026749
14.3,39.2699,2.1281032e-05,0.060170689
14.4,39.2699,2.1182443e-05,0.059891934
14.5,39.2699,2.1271315e-05,0.060143215
14.6,39.2699,2.1173575e-05,0.059866861
14.7,39.2699,2.1172144e-05,0.059862815
14.8,0,-7.3936731e-06,0
14.9,0,-3.2503257e-06,0
15,19.63495,2.0060735e-05,0.028360191
15.1,39.2699,1.5385937e-05,0.043502704
15.2,39.2699,2.1723068e-05,0.061420515
15.3,39.2699,1.986723e-05,0.056173258
15.4,39.2699,2.1045381e-05,0.059504402
15.5,39.2699,2.1001653e-05,0.059380762
15.6,39.2699,2.1125323e-05,0.059730432
15.7,39.2699,2.1158068e-05,0.059823015
