time_s,conversion
0.1,0.060642525
0.2,0.038735612
0.3,0.05609069
0.4,0.084618092
0.5,0.076361533
0.6,0.039193282
0.7,0.066010301
0.8,0.12293462
0.9,0.065811017
1,0.05983477
1.1,0.0653032
1.2,0.091717069
1.3,0.066665089
1.4,0.058049499
1.5,0.10454728
1.6,0.13399925
1.7,0.12325722
1.8,0.094598022
1.9,0.081417401
2,0.095535469
2.1,0.14010842
2.2,0.10929168
2.3,0.087457156
2.4,0.14195995
2.5,0.076386783
2.6,0.076055977
2.7,0.10272219
2.8,0.08978432
2.9,0.10092933
3,0.0873167
3.1,0.11479358
3.2,0.10764683
3.3,0.11018217
3.4,0.10102168
3.5,0.14885657
3.6,0.10725436
3.7,0.13781831
3.8,0.10482358
3.9,0.1526304
4,0.1539797
4.1,0.16215043
4.2,0.14304987
4.3,0.166187
4.4,0.17851305
4.5,0.17486514
4.6,0.140231
4.7,0.19163334
4.8,0.16944183
4.9,0.13410819
5,0.10680671
5.1,0.1506641
5.2,0.12960257
5.3,0.13923087
5.4,0.17816914
5.5,0.16367706
5.6,0.15136708
5.7,0.1599189
5.8,0.16112338
5.9,0.15086598
6,0.15502172
6.1,0.1531157
6.2,0.19344441
6.3,0.1321406
6.4,0.18448303
6.5,0.14043987
6.6,0.15350837
6.7,0.16427311
6.8,0.1985213
6.9,0.18626018
7,0.16838008
7.1,0.19517468
7.2,0.18942014
7.3,0.20561488
7.4,0.19365287
7.5,0.15743251
7.6,0.19908566
7.7,0.1637635
7.8,0.17154004
7.9,0.2120622
8,0.22192393
8.1,0.20466382
8.2,0.18249901
8.3,0.18208128
8.4,0.19954872
8.5,0.21290226
8.6,0.18251882
8.7,0.2288435
8.8,0.16777413
8.9,0.22809145
9,0.1813609
9.1,0.23494481
9.2,0.233612
9.3,0.19766765
9.4,0.18337495
9.5,0.23111692
9.6,0.19021846
9.7,0.24595667
9.8,0.19627261
9.9,0.24550392
10,0.21983103
10.1,0.19108064
10.2,0.24260392
10.3,0.22339805
10.4,0.22420897
10.5,0.23836121
10.6,0.2299446
10.7,0.2482511
10.8,0.23265656
10.9,0.24540546
11,0.23431989
11.1,0.21624569
11.2,0.26122046
11.3,0.22019016
11.4,0.20861811
11.5,0.24414548
11.6,0.21022757
11.7,0.25935251
11.8,0.21450287
11.9,0.22928444
12,0.27217986
12.1,0.22559909
12.2,0.23545662
12.3,0.24320654
12.4,0.22105705
12.5,0.2676607
12.6,0.22235225
12.7,0.23603379
12.8,0.28267593
12.9,0.299162
13,0.27239864
13.1,0.27737075
13.2,0.24716215
13.3,0.2464095
13.4,0.27604141
13.5,0.28308516
13.6,0.24525774
13.7,0.25963044
13.8,0.24572568
13.9,0.2382405
14,0.25937329
14.1,0.24201786
14.2,0.27082641
14.3,0.24103463
14.4,0.28841395
14.5,0.24960196
14.6,0.28679923
14.7,0.2506019
14.8,0.2955247
14.9,0.25038695
15,0.28496713
15.1,0.25379264
15.2,0.26154616
15.3,0.31690728
15.4,0.3065338
15.5,0.31439457
15.6,0.28253669
15.7,0.29313661
15.8,0.2761063
15.9,0.2825269
16,0.2659879
16.1,0.27742133
16.2,0.27970483
16.3,0.25799298
16.4,0.30486921
