time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,13.09,2.9134271e-06,0.0027458468
0.2,13.09,2.9438117e-06,0.0027744836
0.3,13.09,2.9938137e-06,0.0028216095
0.4,13.09,3.1184956e-06,0.0029391197
0.5,13.09,3.2278961e-06,0.0030422275
0.6,13.09,3.3095391e-06,0.0031191744
0.7,13.09,3.3739717e-06,0.0031799009
0.8,13.09,3.4157456e-06,0.003219272
0.9,13.09,3.4411128e-06,0.00324318
1,13.09,3.4570702e-06,0.0032582195
1.1,13.09,3.4667219e-06,0.003267316
1.2,13.09,3.4744002e-06,0.0032745527
1.3,13.09,3.4782402e-06,0.0032781718
1.4,13.09,3.4814521e-06,0.003281199
1.5,13.09,3.4869794e-06,0.0032864083
1.6,13.09,3.4930977e-06,0.0032921747
1.7,13.09,3.502093e-06,0.0033006526
1.8,13.09,3.5180628e-06,0.0033157038
1.9,13.09,3.5383475e-06,0.0033348217
2,6.545,-3.7906287e-06,0.0017862958
2.1,0,-1.659755e-06,0
2.2,0,-9.0468859e-07,0
2.3,0,-6.4693387e-07,0
2.4,0,-4.9563222e-07,0
2.5,6.545,6.9469906e-06,0.0032736998
2.6,13.09,4.5749179e-06,0.0043117686
2.7,13.09,3.5470499e-06,0.0033430236
2.8,13.09,3.1825518e-06,0.0029994914
2.9,13.09,3.0534294e-06,0.0028777961
3,13.09,3.0767157e-06,0.002899743
3.1,13.09,3.1929162e-06,0.0030092597
3.2,13.09,3.350215e-06,0.0031575107
3.3,13.09,3.5591588e-06,0.003354436
3.4,13.09,3.8088561e-06,0.0035897707
3.5,13.09,3.9578947e-06,0.0037302366
3.6,13.09,3.9513546e-06,0.0037240727
3.7,13.09,3.9013931e-06,0.003676985
3.8,13.09,3.8834074e-06,0.0036600338
3.9,13.09,3.8909452e-06,0.003667138
4,13.09,3.8965555e-06,0.0036724256
4.1,13.09,3.8922925e-06,0.0036684078
4.2,13.09,3.8885835e-06,0.0036649122
4.3,13.09,3.8839643e-06,0.0036605587
4.4,13.09,3.8820869e-06,0.0036587893
4.5,6.545,-3.4856143e-06,0.0016425609
4.6,0,-1.51062e-06,0
4.7,0,-8.6307846e-07,0
4.8,0,-6.3284884e-07,0
4.9,0,-4.8542514e-07,0
5,6.545,6.9554735e-06,0.0032776973
5.1,13.09,4.5844528e-06,0.0043207551
5.2,13.09,3.5525018e-06,0.0033481619
5.3,13.09,3.1871861e-06,0.0030038592
5.4,13.09,3.0497465e-06,0.002874325
5.5,13.09,3.0609028e-06,0.0028848396
5.6,13.09,3.1615639e-06,0.0029797108
5.7,13.09,3.3035865e-06,0.0031135642
5.8,13.09,3.5032631e-06,0.0033017554
5.9,13.09,3.6648451e-06,0.0034540432
6,13.09,3.7017443e-06,0.0034888199
6.1,13.09,3.6853524e-06,0.0034733709
6.2,13.09,3.6942752e-06,0.0034817805
6.3,13.09,3.7584621e-06,0.0035422754
6.4,13.09,3.8150446e-06,0.0035956032
6.5,13.09,3.8206869e-06,0.003600921
6.6,13.09,3.7971039e-06,0.0035786945
6.7,13.09,3.7729358e-06,0.0035559165
6.8,13.09,3.7622149e-06,0.0035458123
6.9,13.09,3.7567195e-06,0.003540633
7,6.545,-3.6097008e-06,0.0017010354
7.1,0,-1.5848301e-06,0
7.2,0,-8.8398294e-07,0
7.3,0,-6.3795205e-07,0
7.4,0,-4.8862952e-07,0
7.5,6.545,6.9527857e-06,0.0032764307
7.6,13.09,4.5800589e-06,0.0043166139
7.7,13.09,3.5503233e-06,0.0033461087
7.8,13.09,3.182444e-06,0.0029993898
7.9,13.09,3.0441072e-06,0.0028690101
8,13.09,3.0439357e-06,0.0028688485
8.1,13.09,3.1303985e-06,0.002950338
8.2,13.09,3.2611251e-06,0.0030735452
8.3,13.09,3.4931405e-06,0.003292215
8.4,13.09,3.8007248e-06,0.0035821071
8.5,13.09,3.9183901e-06,0.0036930043
8.6,13.09,3.8609575e-06,0.0036388752
8.7,13.09,3.8062039e-06,0.0035872711
8.8,13.09,3.7938788e-06,0.0035756549
8.9,13.09,3.7924682e-06,0.0035743255
9,13.09,3.7833866e-06,0.0035657662
9.1,13.09,3.765173e-06,0.0035486003
9.2,13.09,3.746948e-06,0.0035314236
9.3,13.09,3.7254749e-06,0.0035111856
9.4,13.09,3.7048771e-06,0.0034917726
9.5,6.545,-3.6639107e-06,0.0017265813
9.6,0,-1.6495832e-06,0
9.7,0,-9.5724749e-07,0
9.8,0,-6.9665988e-07,0
9.9,0,-5.312986e-07,0
10,6.545,6.9207422e-06,0.0032613305
10.1,13.09,4.5587125e-06,0.0042964953
10.2,13.09,3.5340613e-06,0.0033307821
10.3,13.09,3.1752374e-06,0.0029925978
10.4,13.09,3.0427246e-06,0.0028677071
10.5,13.09,3.0544788e-06,0.0028787852
10.6,13.09,3.1383625e-06,0.0029578439
10.7,13.09,3.2264407e-06,0.0030408558
10.8,13.09,3.3405889e-06,0.0031484382
10.9,13.09,3.5676869e-06,0.0033624736
11,13.09,3.8765946e-06,0.0036536129
11.1,13.09,3.9942074e-06,0.0037644606
11.2,13.09,3.938315e-06,0.0037117831
11.3,13.09,3.8916845e-06,0.0036678348
11.4,13.09,3.8900777e-06,0.0036663204
11.5,13.09,3.8983816e-06,0.0036741466
11.6,13.09,3.8985911e-06,0.0036743441
11.7,13.09,3.8924844e-06,0.0036685887
11.8,13.09,3.8866509e-06,0.0036630907
11.9,13.09,3.884101e-06,0.0036606875
12,6.545,-3.4832433e-06,0.0016414435
12.1,0,-1.5111995e-06,0
12.2,0,-8.651425e-07,0
12.3,0,-6.3442273e-07,0
12.4,0,-4.8642818e-07,0
12.5,6.545,6.9553915e-06,0.0032776587
12.6,13.09,4.5832838e-06,0.0043196533
12.7,13.09,3.5528401e-06,0.0033484807
12.8,13.09,3.1858282e-06,0.0030025794
12.9,13.09,3.0518902e-06,0.0028763455
13,13.09,3.0627293e-06,0.0028865611
