time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,41.8879,2.0166794e-05,0.060821614
0.2,41.8879,2.0370354e-05,0.061435537
0.3,41.8879,2.0371108e-05,0.061437811
0.4,41.8879,2.0415883e-05,0.061572851
0.5,41.8879,2.0357894e-05,0.061397959
0.6,41.8879,2.0368407e-05,0.061429665
0.7,41.8879,2.0362651e-05,0.061412306
0.8,41.8879,2.0341751e-05,0.061349273
0.9,41.8879,2.035237e-05,0.061381299
1,41.8879,2.0324791e-05,0.061298122
1.1,41.8879,2.032984e-05,0.06131335
1.2,41.8879,2.0340574e-05,0.061345721
1.3,41.8879,2.0324977e-05,0.061298683
1.4,41.8879,2.0340066e-05,0.06134419
1.5,41.8879,2.0324855e-05,0.061298315
1.6,41.8879,2.0340713e-05,0.061346143
1.7,41.8879,2.0322724e-05,0.061291889
1.8,41.8879,2.0343257e-05,0.061353813
1.9,41.8879,2.0324244e-05,0.061296474
2,41.8879,2.0348008e-05,0.061368142
2.1,41.8879,2.0325238e-05,0.061299472
2.2,41.8879,2.0351136e-05,0.061377576
2.3,41.8879,2.0330492e-05,0.061315315
2.4,41.8879,2.0349943e-05,0.061373979
2.5,41.8879,2.0327468e-05,0.061306195
2.6,41.8879,2.0353997e-05,0.061386206
2.7,41.8879,2.0331964e-05,0.061319756
2.8,41.8879,2.0352188e-05,0.06138075
2.9,41.8879,2.0330019e-05,0.061313889
3,41.8879,2.0356187e-05,0.061392812
3.1,41.8879,2.0332846e-05,0.061322417
3.2,41.8879,2.0357023e-05,0.061395332
3.3,41.8879,2.0335756e-05,0.061331192
3.4,41.8879,2.0355865e-05,0.061391838
3.5,41.8879,2.033339e-05,0.061324057
3.6,41.8879,2.0360113e-05,0.06140465
3.7,41.8879,2.0337711e-05,0.061337089
3.8,41.8879,2.035758e-05,0.06139701
3.9,41.8879,2.03354e-05,0.06133012
4,41.8879,2.036123e-05,0.06140802
4.1,41.8879,2.0337907e-05,0.061337679
4.2,41.8879,2.0362036e-05,0.06141045
4.3,41.8879,2.0340493e-05,0.061345478
4.4,41.8879,2.0360558e-05,0.061405994
4.5,41.8879,2.0337996e-05,0.061337949
4.6,41.8879,2.0364433e-05,0.061417681
4.7,41.8879,2.0341827e-05,0.061349501
4.8,41.8879,2.0361688e-05,0.061409401
4.9,41.8879,2.0339279e-05,0.061341818
5,41.8879,2.0359862e-05,0.061403895
5.1,41.8879,2.0350692e-05,0.061376238
5.2,41.8879,2.0349831e-05,0.061373643
5.3,41.8879,2.0361406e-05,0.061408549
5.4,41.8879,2.0356148e-05,0.061392693
5.5,41.8879,2.0342201e-05,0.061350629
5.6,41.8879,2.0356527e-05,0.061393836
5.7,41.8879,2.0342578e-05,0.061351766
5.8,41.8879,2.0356892e-05,0.061394936
5.9,41.8879,2.0343098e-05,0.061353336
6,41.8879,2.0357695e-05,0.061397358
6.1,41.8879,2.0343886e-05,0.061355711
6.2,41.8879,2.035482e-05,0.061388688
6.3,41.8879,2.0343722e-05,0.061355217
6.4,41.8879,2.0354171e-05,0.061386729
6.5,41.8879,2.0352861e-05,0.061382781
6.6,41.8879,2.0369193e-05,0.061432034
6.7,41.8879,2.0351476e-05,0.061378602
6.8,41.8879,2.0365288e-05,0.061420259
6.9,41.8879,2.0342801e-05,0.06135244
7,41.8879,2.0366181e-05,0.061422951
7.1,41.8879,2.0343898e-05,0.061355746
7.2,41.8879,2.0369326e-05,0.061432436
7.3,41.8879,2.0344034e-05,0.061356158
7.4,41.8879,2.0368914e-05,0.061431196
7.5,41.8879,2.0343869e-05,0.06135566
7.6,41.8879,2.0369112e-05,0.061431792
7.7,41.8879,2.0352382e-05,0.061381334
7.8,41.8879,2.0354229e-05,0.061386905
7.9,41.8879,2.0370042e-05,0.061434595
8,41.8879,2.0346431e-05,0.061363387
8.1,41.8879,2.0372622e-05,0.061442378
8.2,41.8879,2.034787e-05,0.061367726
8.3,41.8879,2.0365992e-05,0.061422382
8.4,41.8879,2.0344859e-05,0.061358648
8.5,41.8879,2.0366433e-05,0.061423712
8.6,41.8879,2.0345241e-05,0.061359798
8.7,41.8879,2.0366041e-05,0.06142253
8.8,41.8879,2.0345421e-05,0.06136034
8.9,41.8879,2.0365715e-05,0.061421546
9,41.8879,2.0344585e-05,0.061357821
9.1,41.8879,2.0364469e-05,0.06141779
9.2,41.8879,2.0345335e-05,0.06136008
9.3,41.8879,2.0363263e-05,0.061414152
9.4,41.8879,2.0348008e-05,0.061368142
9.5,41.8879,2.0360895e-05,0.061407009
9.6,41.8879,2.0347945e-05,0.061367954
9.7,41.8879,2.0358434e-05,0.061399588
9.8,41.8879,2.0353176e-05,0.06138373
9.9,41.8879,2.0365466e-05,0.061420795
10,41.8879,2.0376869e-05,0.061455185
10.1,41.8879,2.0349445e-05,0.061372476
10.2,41.8879,2.0373259e-05,0.061444298
10.3,41.8879,2.034939e-05,0.061372311
10.4,41.8879,2.036732e-05,0.061426386
10.5,41.8879,2.0345897e-05,0.061361776
10.6,41.8879,2.0367478e-05,0.061426863
10.7,41.8879,2.0346376e-05,0.061363221
10.8,41.8879,2.0366883e-05,0.061425068
10.9,41.8879,2.034648e-05,0.061363535
11,41.8879,2.0365371e-05,0.061420509
11.1,41.8879,2.034678e-05,0.061364439
11.2,41.8879,2.036429e-05,0.061417248
11.3,41.8879,2.0348727e-05,0.061370311
11.4,41.8879,2.0361757e-05,0.061409609
11.5,41.8879,2.0348789e-05,0.061370497
11.6,41.8879,2.0358935e-05,0.061401099
11.7,41.8879,2.0357512e-05,0.061396808
11.8,41.8879,2.0372443e-05,0.061441836
11.9,41.8879,2.0349981e-05,0.061374094
12,41.8879,2.0372699e-05,0.061442608
12.1,41.8879,2.0348179e-05,0.06136866
12.2,41.8879,2.0372663e-05,0.061442502
12.3,41.8879,2.0346995e-05,0.061365088
12.4,41.8879,2.0375607e-05,0.061451379
12.5,41.8879,2.0354753e-05,0.061388486
12.6,41.8879,2.0357506e-05,0.06139679
12.7,41.8879,2.0369283e-05,0.061432308
12.8,41.8879,2.0348324e-05,0.061369097
12.9,41.8879,2.0374957e-05,0.061449421
13,41.8879,2.0354522e-05,0.06138779
13.1,41.8879,2.035765e-05,0.061397223
13.2,41.8879,2.0369213e-05,0.061432097
13.3,41.8879,2.0348165e-05,0.061368618
13.4,41.8879,2.0375065e-05,0.061449744
13.5,41.8879,2.0354754e-05,0.061388489
13.6,41.8879,2.0357645e-05,0.061397209
13.7,41.8879,2.0369219e-05,0.061432114
13.8,41.8879,2.0348168e-05,0.061368625
13.9,41.8879,2.0375367e-05,0.061450657
14,41.8879,2.0354843e-05,0.061388758
14.1,41.8879,2.0357571e-05,0.061396984
14.2,41.8879,2.0366978e-05,0.061425355
14.3,41.8879,2.0347679e-05,0.06136715
14.4,41.8879,2.0368846e-05,0.06143099
14.5,41.8879,2.034736e-05,0.061366188
14.6,41.8879,2.0368491e-05,0.061429919
14.7,41.8879,2.0347251e-05,0.061365862
14.8,41.8879,2.0368165e-05,0.061428936
14.9,41.8879,2.0347607e-05,0.061366933
15,41.8879,2.0366289e-05,0.061423277
15.1,41.8879,2.0347495e-05,0.061366596
15.2,41.8879,2.036551e-05,0.061420928
