time_s,conversion
0.1,0.33401657
0.2,0.33500704
0.3,0.33475847
0.4,0.33488646
0.5,0.33595065
0.6,0.33708299
0.7,0.34457887
0.8,0.37045975
0.9,0.36453268
1,0.3765765
1.1,0.35688701
1.2,0.35320356
1.3,0.34590613
1.4,0.34030048
1.5,0.33347975
1.6,0.33107368
1.7,0.3267709
1.8,0.32623904
1.9,0.32495994
2,0.32510086
2.1,0.33172181
2.2,0.37919723
2.3,0.33491323
2.4,0.37133248
2.5,0.3407585
2.6,0.34446912
2.7,0.3143832
2.8,0.32996255
2.9,0.30981644
3,0.32605833
3.1,0.31501218
3.2,0.31069881
3.3,0.31341286
3.4,0.32037261
3.5,0.36760649
3.6,0.32644381
3.7,0.32176168
3.8,0.32222439
3.9,0.3186314
4,0.32892382
4.1,0.34623914
4.2,0.3347048
4.3,0.33090233
4.4,0.34024908
4.5,0.36238868
4.6,0.37188989
4.7,0.31642928
4.8,0.34592127
4.9,0.31274226
5,0.31548197
5.1,0.33814591
5.2,0.31598971
5.3,0.34606131
5.4,0.33468638
5.5,0.33932327
5.6,0.3466998
5.7,0.33639453
5.8,0.34941302
5.9,0.33682037
6,0.3277849
6.1,0.33329729
6.2,0.32583752
6.3,0.32531628
6.4,0.32842508
6.5,0.33089991
6.6,0.35447515
6.7,0.34561562
6.8,0.36183041
6.9,0.34746779
7,0.33704644
7.1,0.32913751
7.2,0.36633632
7.3,0.33086233
7.4,0.32137399
7.5,0.35583444
7.6,0.31476376
7.7,0.34657443
7.8,0.33091967
7.9,0.36999345
8,0.34922093
8.1,0.34088587
8.2,0.37891115
8.3,0.37706304
8.4,0.34793864
8.5,0.37236949
8.6,0.3720061
8.7,0.35274031
8.8,0.37582109
8.9,0.36724153
9,0.37895107
9.1,0.36333058
9.2,0.34273268
9.3,0.33961514
9.4,0.3417346
9.5,0.34316539
9.6,0.36655553
9.7,0.34665246
9.8,0.33949571
9.9,0.36430627
10,0.33247359
10.1,0.35760581
10.2,0.32871333
10.3,0.3347623
10.4,0.39286744
10.5,0.35407388
10.6,0.34236621
10.7,0.32813629
10.8,0.33913155
10.9,0.33660236
11,0.34332447
11.1,0.35526956
11.2,0.34175658
11.3,0.33876307
11.4,0.34056827
11.5,0.3538748
11.6,0.3841538
11.7,0.37799929
11.8,0.35686879
11.9,0.38585264
12,0.38655791
12.1,0.35074664
12.2,0.3591795
12.3,0.35467617
12.4,0.34183633
12.5,0.38147735
12.6,0.34149543
12.7,0.33894522
12.8,0.36718605
12.9,0.37152249
13,0.37623616
13.1,0.34352666
13.2,0.37114266
13.3,0.34739562
13.4,0.34267829
13.5,0.34016856
13.6,0.36152931
13.7,0.37712712
13.8,0.35976956
13.9,0.35610697
14,0.3445919
14.1,0.35170458
14.2,0.36709982
14.3,0.37162948
14.4,0.38916687
14.5,0.3666387
14.6,0.38886914
14.7,0.34722043
14.8,0.38032074
14.9,0.34935465
15,0.3466917
15.1,0.35637018
15.2,0.32887346
15.3,0.39046889
15.4,0.34869412
15.5,0.34763388
15.6,0.36734249
15.7,0.35425644
15.8,0.35260562
15.9,0.36129658
16,0.36006793
16.1,0.37283309
16.2,0.35772754
16.3,0.38835589
16.4,0.38789148
16.5,0.37466792
16.6,0.39027317
16.7,0.38256687
16.8,0.35940997
16.9,0.35079285
17,0.35584042
17.1,0.34993188
17.2,0.36350997
17.3,0.37660678
17.4,0.35582834
17.5,0.3888993
17.6,0.34504101
17.7,0.37349086
17.8,0.35661544
17.9,0.40140456
18,0.3595048
18.1,0.37369966
18.2,0.34990853
18.3,0.39606388
18.4,0.36177697
18.5,0.36156589
18.6,0.39583481
18.7,0.36050926
18.8,0.36178821
18.9,0.35878291
19,0.36503875
