time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,10.472,1.6705141e-06,0.0012595409
0.2,10.472,1.8462104e-06,0.0013920131
0.3,10.472,1.9230798e-06,0.0014499714
0.4,10.472,2.0307628e-06,0.0015311627
0.5,10.472,2.1443675e-06,0.0016168188
0.6,10.472,2.2396818e-06,0.0016886843
0.7,10.472,2.3117673e-06,0.0017430355
0.8,10.472,2.3649319e-06,0.0017831208
0.9,10.472,2.4047636e-06,0.0018131533
1,10.472,2.4326962e-06,0.001834214
1.1,10.472,2.4519385e-06,0.0018487224
1.2,10.472,2.4659529e-06,0.0018592891
1.3,10.472,2.476313e-06,0.0018671003
1.4,10.472,2.4858255e-06,0.0018742726
1.5,10.472,2.4951991e-06,0.0018813402
1.6,10.472,2.5075831e-06,0.0018906775
1.7,10.472,2.5265373e-06,0.0019049687
1.8,10.472,2.5530861e-06,0.0019249861
1.9,10.472,2.5906932e-06,0.0019533412
2,10.472,2.6339525e-06,0.0019859581
2.1,10.472,2.6740885e-06,0.0020162199
2.2,10.472,2.7034679e-06,0.0020383715
2.3,10.472,2.7201514e-06,0.0020509506
2.4,10.472,2.7298475e-06,0.0020582614
2.5,10.472,2.7364025e-06,0.0020632037
2.6,10.472,2.7427013e-06,0.0020679529
2.7,10.472,2.7489892e-06,0.0020726939
2.8,10.472,2.7538325e-06,0.0020763456
2.9,10.472,2.7580363e-06,0.0020795153
3,10.472,2.7603212e-06,0.002081238
3.1,10.472,2.7618799e-06,0.0020824133
3.2,10.472,2.7631974e-06,0.0020834066
3.3,10.472,2.7635184e-06,0.0020836487
3.4,10.472,2.7636584e-06,0.0020837542
3.5,10.472,2.7627549e-06,0.002083073
3.6,10.472,2.7614403e-06,0.0020820818
3.7,10.472,2.7603292e-06,0.002081244
3.8,10.472,2.7584236e-06,0.0020798073
3.9,10.472,2.7565673e-06,0.0020784076
4,10.472,2.7539799e-06,0.0020764568
4.1,10.472,2.7511211e-06,0.0020743013
4.2,10.472,2.7485557e-06,0.002072367
4.3,10.472,2.745393e-06,0.0020699824
4.4,10.472,2.742486e-06,0.0020677906
4.5,10.472,2.7387533e-06,0.0020649762
4.6,10.472,2.7349434e-06,0.0020621036
4.7,10.472,2.7315161e-06,0.0020595195
4.8,10.472,2.7273232e-06,0.0020563581
4.9,10.472,2.7235482e-06,0.0020535118
5,10.472,2.7191983e-06,0.002050232
5.1,10.472,2.7146042e-06,0.0020467681
5.2,10.472,2.7104781e-06,0.0020436571
5.3,10.472,2.7057344e-06,0.0020400804
5.4,10.472,2.701313e-06,0.0020367467
5.5,10.472,2.6960832e-06,0.0020328036
5.6,10.472,2.69094e-06,0.0020289257
5.7,10.472,2.6862403e-06,0.0020253822
5.8,10.472,2.6807413e-06,0.002021236
5.9,10.472,2.675561e-06,0.0020173302
6,10.472,2.6695081e-06,0.0020127664
6.1,10.472,2.6635703e-06,0.0020082894
6.2,10.472,2.6582029e-06,0.0020042424
6.3,10.472,2.6520476e-06,0.0019996015
6.4,10.472,2.6461155e-06,0.0019951287
6.5,10.472,2.6391993e-06,0.0019899141
6.6,10.472,2.6323191e-06,0.0019847265
6.7,10.472,2.6258703e-06,0.0019798642
6.8,10.472,2.6185645e-06,0.0019743557
6.9,10.472,2.611303e-06,0.0019688807
7,10.472,2.6029543e-06,0.0019625859
7.1,10.472,2.5944148e-06,0.0019561472
7.2,10.472,2.586164e-06,0.0019499263
7.3,10.472,2.5770055e-06,0.0019430209
7.4,10.472,2.5671397e-06,0.0019355823
7.5,10.472,2.5560122e-06,0.0019271923
7.6,10.472,2.5452069e-06,0.0019190453
7.7,10.472,2.5328516e-06,0.0019097296
7.8,10.472,2.5201682e-06,0.0019001665
7.9,10.472,2.50818e-06,0.0018911276
