time_s,conversion
0.1,0.33896917
0.2,0.37773682
0.3,0.33933998
0.4,0.35657794
0.5,0.32054387
0.6,0.31873359
0.7,0.36781047
0.8,0.33560826
0.9,0.33900607
1,0.37339309
1.1,0.33418331
1.2,0.36879122
1.3,0.33875757
1.4,0.3312749
1.5,0.35241049
1.6,0.3465269
1.7,0.33330923
1.8,0.37343917
1.9,0.33416133
2,0.36661821
2.1,0.33527796
2.2,0.36512777
2.3,0.33874157
2.4,0.33736101
2.5,0.37572949
2.6,0.33714129
2.7,0.3839251
2.8,0.3560571
2.9,0.35003821
3,0.32848135
3.1,0.27094119
3.2,0.34195244
3.3,0.3324552
3.4,0.32449254
3.5,0.36768909
3.6,0.32948272
3.7,0.37287852
3.8,0.34284302
3.9,0.32230567
4,0.35841297
4.1,0.32102526
4.2,0.35840048
4.3,0.32497363
4.4,0.3653673
4.5,0.33241784
4.6,0.3266685
4.7,0.36338767
4.8,0.33572803
4.9,0.35979048
5,0.33963257
5.1,0.37380154
5.2,0.33935558
5.3,0.37125939
5.4,0.30372597
5.5,0.26765713
5.6,0.27023968
5.7,0.27139158
5.8,0.3384392
5.9,0.32606527
6,0.32514315
6.1,0.36038691
6.2,0.31240355
6.3,0.34946621
6.4,0.31231025
6.5,0.31060234
6.6,0.35125105
6.7,0.31394025
6.8,0.35207175
6.9,0.32137137
7,0.31310395
7.1,0.31832694
7.2,0.35628937
7.3,0.32208654
7.4,0.36762167
7.5,0.33330995
7.6,0.32860032
7.7,0.36335571
7.8,0.31572373
7.9,0.33703882
8,0.30562355
8.1,0.29455843
8.2,0.34126683
8.3,0.300233
8.4,0.35464179
8.5,0.32275237
8.6,0.31472563
8.7,0.35621285
8.8,0.3200573
8.9,0.316097
9,0.35456146
9.1,0.31132981
9.2,0.35361785
9.3,0.31862634
9.4,0.30884482
9.5,0.35165072
9.6,0.31996466
9.7,0.28834697
9.8,0.2954449
9.9,0.31995099
10,0.29558661
10.1,0.34199942
10.2,0.30863802
10.3,0.35568671
10.4,0.31590519
10.5,0.35902582
10.6,0.32953927
10.7,0.31709749
10.8,0.36753373
10.9,0.32252098
11,0.33135272
11.1,0.36604848
11.2,0.32657797
11.3,0.33846291
11.4,0.33361163
11.5,0.31777054
11.6,0.32969584
11.7,0.33092675
11.8,0.31839602
11.9,0.33412824
12,0.34781124
12.1,0.3188993
12.2,0.35983738
12.3,0.31947012
12.4,0.35585462
12.5,0.32229547
12.6,0.32505531
12.7,0.35085003
12.8,0.31844124
12.9,0.34798548
13,0.29438043
13.1,0.26693874
13.2,0.29405991
13.3,0.33687573
13.4,0.30912168
13.5,0.3312672
13.6,0.32925592
13.7,0.31129437
13.8,0.32459976
13.9,0.31753553
14,0.30170426
14.1,0.31005561
14.2,0.34868195
14.3,0.31071768
14.4,0.34049955
14.5,0.31475292
14.6,0.30763128
14.7,0.34672311
14.8,0.31380758
14.9,0.35326038
15,0.32512562
15.1,0.31996967
15.2,0.35420736
15.3,0.30757247
15.4,0.35601985
15.5,0.28752825
15.6,0.29182168
15.7,0.297908
15.8,0.29783958
15.9,0.34578498
16,0.30431658
16.1,0.32751432
16.2,0.31979896
16.3,0.30644942
16.4,0.35966227
16.5,0.32258969
16.6,0.29847306
16.7,0.29780922
16.8,0.33631508
16.9,0.29242152
17,0.32447596
17.1,0.28107216
17.2,0.26676197
17.3,0.30737142
17.4,0.26949117
17.5,0.32500701
17.6,0.30231211
17.7,0.30195286
17.8,0.34730836
17.9,0.30881736
18,0.34181039
18.1,0.30427405
18.2,0.30463788
18.3,0.35050426
18.4,0.31022263
18.5,0.34624971
18.6,0.32006673
18.7,0.31053622
18.8,0.34453036
18.9,0.30915903
19,0.30789918
19.1,0.34337862
19.2,0.30109012
19.3,0.31798176
19.4,0.33120677
19.5,0.30545543
19.6,0.34938739
19.7,0.3084356
19.8,0.34040043
19.9,0.30665007
20,0.31098598
20.1,0.3326683
20.2,0.30408581
20.3,0.34363278
20.4,0.29527832
20.5,0.26209349
20.6,0.29139097
20.7,0.27203197
20.8,0.31197925
20.9,0.30726683
21,0.29467873
21.1,0.32344062
21.2,0.3013998
21.3,0.29406529
21.4,0.31746983
21.5,0.28757148
21.6,0.32413848
21.7,0.2913005
21.8,0.32122327
21.9,0.29216636
22,0.32920021
22.1,0.29396551
22.2,0.29584422
22.3,0.33848982
22.4,0.30162787
22.5,0.3420038
22.6,0.30539689
22.7,0.30792738
22.8,0.31978845
22.9,0.27282639
23,0.29835328
23.1,0.25420521
23.2,0.31001475
23.3,0.28015519
23.4,0.32457116
23.5,0.28542758
23.6,0.28979965
23.7,0.32837195
23.8,0.28901693
23.9,0.32399759
24,0.28481368
24.1,0.27654807
24.2,0.31988151
24.3,0.27584588
24.4,0.30796338
24.5,0.2708185
24.6,0.2509726
24.7,0.28006892
24.8,0.25084745
24.9,0.27465972
25,0.2554552
25.1,0.31455272
25.2,0.28424802
25.3,0.33214346
25.4,0.30788984
25.5,0.34462912
25.6,0.29910713
25.7,0.28777138
25.8,0.33632459
25.9,0.29078224
26,0.33933771
26.1,0.29869382
26.2,0.29327608
26.3,0.3296923
26.4,0.29175989
26.5,0.28641573
26.6,0.32684083
26.7,0.28345469
26.8,0.31852844
26.9,0.2933556
27,0.28772755
27.1,0.3320074
27.2,0.29688858
27.3,0.28857904
27.4,0.32327731
27.5,0.28604687
27.6,0.32488338
27.7,0.28666949
27.8,0.33290946
27.9,0.2886781
28,0.24483892
28.1,0.27099258
28.2,0.25266999
28.3,0.30840588
28.4,0.28056764
28.5,0.27994973
28.6,0.32292013
28.7,0.27469155
28.8,0.3107618
28.9,0.27136351
29,0.27186337
29.1,0.3139155
29.2,0.27291014
29.3,0.30830832
29.4,0.27654779
29.5,0.2773665
29.6,0.31702372
29.7,0.27828105
29.8,0.30812467
29.9,0.2908454
30,0.28834408
30.1,0.32830131
30.2,0.283324
30.3,0.31284608
30.4,0.25519782
30.5,0.28217696
30.6,0.23943144
30.7,0.28754819
30.8,0.26728562
30.9,0.27597872
31,0.31781917
31.1,0.27234892
31.2,0.31675471
