time_s,conversion
0.1,0.3268562
0.2,0.35490538
0.3,0.34537418
0.4,0.36385745
0.5,0.36752024
0.6,0.34547616
0.7,0.35147001
0.8,0.3475702
0.9,0.34618038
1,0.34377571
1.1,0.34690396
1.2,0.34902462
1.3,0.34500974
1.4,0.34522076
1.5,0.34682344
1.6,0.34946236
1.7,0.34038376
1.8,0.35073607
1.9,0.34622137
2,0.34538645
2.1,0.34540438
2.2,0.34465835
2.3,0.34532893
2.4,0.34440697
2.5,0.34370355
2.6,0.34285899
2.7,0.34261854
2.8,0.34361238
2.9,0.33688177
3,0.3403391
3.1,0.3400489
3.2,0.34033766
3.3,0.33878077
3.4,0.33766371
3.5,0.3352479
3.6,0.33222793
3.7,0.33406581
3.8,0.33486911
3.9,0.33282518
4,0.32542231
4.1,0.34181307
4.2,0.33856091
4.3,0.33928601
4.4,0.3389378
4.5,0.33982997
4.6,0.33965617
4.7,0.34123646
4.8,0.34059261
4.9,0.34010242
5,0.34313426
5.1,0.34320818
5.2,0.34285896
5.3,0.34326602
5.4,0.34338821
5.5,0.3434107
5.6,0.34356032
5.7,0.343702
5.8,0.34386595
5.9,0.34401819
6,0.3441859
6.1,0.34458423
6.2,0.34339407
6.3,0.34328626
6.4,0.34315923
6.5,0.34293457
6.6,0.34265117
6.7,0.34231411
6.8,0.34169648
6.9,0.33935677
7,0.34708857
7.1,0.34676965
7.2,0.34264942
7.3,0.34269597
7.4,0.34262466
7.5,0.34201426
7.6,0.34437142
7.7,0.34403905
7.8,0.34302256
7.9,0.34206464
8,0.33711171
8.1,0.34818541
8.2,0.3423558
8.3,0.3424328
8.4,0.3439242
8.5,0.34390398
8.6,0.34190119
8.7,0.34462227
8.8,0.34466005
8.9,0.34361655
9,0.33873295
9.1,0.34959865
9.2,0.3431191
9.3,0.34386273
9.4,0.34282036
9.5,0.34529617
9.6,0.34299757
9.7,0.34277658
9.8,0.34728075
9.9,0.34351505
10,0.33997111
10.1,0.35092562
10.2,0.34436254
10.3,0.34528422
10.4,0.34362495
10.5,0.34684467
10.6,0.34459621
10.7,0.3444015
10.8,0.34887888
10.9,0.34492298
11,0.34154843
11.1,0.35235195
11.2,0.34424968
11.3,0.34676241
11.4,0.34505377
11.5,0.34795393
11.6,0.3459406
11.7,0.34603959
11.8,0.34990623
11.9,0.34625246
12,0.34270502
12.1,0.35348626
12.2,0.34560809
12.3,0.34801163
12.4,0.34640974
12.5,0.34901729
12.6,0.34716813
12.7,0.3469998
12.8,0.35094129
12.9,0.34750889
13,0.34392336
13.1,0.35464163
13.2,0.34673855
13.3,0.34928528
13.4,0.34777284
13.5,0.35022882
13.6,0.34843785
13.7,0.34823556
13.8,0.35177365
13.9,0.34876187
14,0.34514573
14.1,0.35590637
14.2,0.34791252
14.3,0.35029631
14.4,0.3487169
14.5,0.35030784
14.6,0.34978896
14.7,0.34938982
14.8,0.35295426
14.9,0.34979795
15,0.34613451
15.1,0.35685713
15.2,0.34896644
15.3,0.35149454
15.4,0.3497947
15.5,0.35117254
15.6,0.35069519
15.7,0.35043964
15.8,0.35386092
15.9,0.35084004
16,0.34727191
16.1,0.3579343
16.2,0.34997997
16.3,0.35239949
16.4,0.3507142
16.5,0.35177539
16.6,0.35223678
16.7,0.35142881
16.8,0.35493252
16.9,0.35141806
17,0.35587705
17.1,0.358529
17.2,0.35061708
17.3,0.35326439
17.4,0.35164811
17.5,0.35078592
17.6,0.35475441
17.7,0.35218794
17.8,0.35563641
17.9,0.35225667
18,0.35677227
18.1,0.35942412
18.2,0.35152281
18.3,0.35413354
18.4,0.35247522
18.5,0.35036825
18.6,0.35710851
18.7,0.35284436
18.8,0.35634728
18.9,0.35300765
19,0.35750985
19.1,0.36019447
19.2,0.35227768
19.3,0.35493065
19.4,0.35325038
