time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,65.4498,4.443324e-05,0.20938656
0.2,65.4498,4.0412124e-05,0.19043751
0.3,65.4498,3.9758277e-05,0.18735633
0.4,65.4498,4.0627715e-05,0.19145346
0.5,65.4498,4.0497509e-05,0.19083988
0.6,65.4498,4.0473583e-05,0.19072713
0.7,65.4498,4.0423559e-05,0.1904914
0.8,65.4498,4.037565e-05,0.19026563
0.9,65.4498,4.0349996e-05,0.19014474
1,65.4498,4.0350064e-05,0.19014506
1.1,65.4498,4.0337102e-05,0.19008398
1.2,65.4498,4.0325713e-05,0.19003031
1.3,65.4498,4.032551e-05,0.19002935
1.4,65.4498,4.0309297e-05,0.18995295
1.5,65.4498,4.0306186e-05,0.18993829
1.6,65.4498,4.0303495e-05,0.18992561
1.7,65.4498,4.0301949e-05,0.18991833
1.8,65.4498,4.0301006e-05,0.18991388
1.9,65.4498,4.0301594e-05,0.18991665
2,32.7249,9.294815e-07,0.0021900376
2.1,0,-7.1659517e-06,0
2.2,0,-3.6049419e-06,0
2.3,0,-2.52282e-06,0
2.4,0,-1.8502268e-06,0
2.5,32.7249,3.5309781e-05,0.083196652
2.6,65.4498,4.2988703e-05,0.20257934
2.7,65.4498,4.5950684e-05,0.21653734
2.8,65.4498,4.4354032e-05,0.2090133
2.9,65.4498,4.5805398e-05,0.2158527
3,65.4498,4.2336328e-05,0.1995051
3.1,65.4498,4.3493522e-05,0.20495825
3.2,65.4498,4.4111415e-05,0.20787
3.3,65.4498,4.4357969e-05,0.20903185
3.4,65.4498,4.3953293e-05,0.20712486
3.5,65.4498,4.3193277e-05,0.20354338
3.6,65.4498,4.2701825e-05,0.20122747
3.7,65.4498,4.302105e-05,0.20273177
3.8,65.4498,4.3589549e-05,0.20541076
3.9,65.4498,4.3968045e-05,0.20719438
4,65.4498,4.3991658e-05,0.20730565
4.1,65.4498,4.4187109e-05,0.20822669
4.2,65.4498,4.4339525e-05,0.20894494
4.3,65.4498,4.4103804e-05,0.20783413
4.4,65.4498,4.3430674e-05,0.20466208
4.5,32.7249,2.4652669e-06,0.0058086442
4.6,0,-7.701335e-06,0
4.7,0,-3.6703905e-06,0
4.8,0,-2.4931395e-06,0
4.9,0,-1.7840821e-06,0
5,32.7249,3.5385288e-05,0.083374561
5.1,65.4498,4.1789518e-05,0.19692832
5.2,65.4498,4.8938986e-05,0.23061937
5.3,65.4498,4.5080424e-05,0.21243634
5.4,65.4498,4.5757646e-05,0.21562767
5.5,65.4498,4.4245132e-05,0.20850012
5.6,65.4498,4.4772207e-05,0.2109839
5.7,65.4498,4.4635938e-05,0.21034175
5.8,65.4498,4.4499125e-05,0.20969704
5.9,65.4498,4.4447637e-05,0.20945441
6,65.4498,4.4746689e-05,0.21086365
6.1,65.4498,4.4643211e-05,0.21037603
6.2,65.4498,4.439877e-05,0.20922412
6.3,65.4498,4.4619077e-05,0.2102623
6.4,65.4498,4.4804448e-05,0.21113584
6.5,65.4498,4.4259291e-05,0.20856684
6.6,65.4498,4.4005631e-05,0.2073715
6.7,65.4498,4.4474367e-05,0.20958037
6.8,65.4498,4.4508438e-05,0.20974092
6.9,65.4498,4.442992e-05,0.20937092
7,32.7249,4.121372e-06,0.009710747
7.1,0,-8.0524243e-06,0
7.2,0,-3.6792335e-06,0
7.3,0,-2.5000179e-06,0
7.4,0,-1.7667683e-06,0
7.5,32.7249,3.539818e-05,0.083404936
7.6,65.4498,4.2766852e-05,0.2015339
7.7,65.4498,4.7330721e-05,0.22304061
7.8,65.4498,4.5335957e-05,0.21364051
7.9,65.4498,4.5310764e-05,0.21352179
8,65.4498,4.5823039e-05,0.21593583
8.1,65.4498,4.5662189e-05,0.21517784
8.2,65.4498,4.5565359e-05,0.21472154
8.3,65.4498,4.5582403e-05,0.21480186
8.4,65.4498,4.5649111e-05,0.21511621
8.5,65.4498,4.5671534e-05,0.21522188
8.6,65.4498,4.5480286e-05,0.21432064
8.7,65.4498,4.5372818e-05,0.21381421
8.8,65.4498,4.5393054e-05,0.21390957
8.9,65.4498,4.5052693e-05,0.21230566
9,65.4498,4.4479138e-05,0.20960285
9.1,65.4498,4.4044576e-05,0.20755503
9.2,65.4498,4.3245346e-05,0.20378874
9.3,65.4498,4.1557045e-05,0.19583282
9.4,65.4498,4.3357316e-05,0.20431639
9.5,32.7249,3.2872528e-06,0.0077454015
9.6,0,-8.0793503e-06,0
9.7,0,-3.7694227e-06,0
9.8,0,-2.5388348e-06,0
9.9,0,-1.821754e-06,0
10,32.7249,3.535095e-05,0.083293654
10.1,65.4498,4.4978152e-05,0.2119544
10.2,65.4498,4.5142939e-05,0.21273094
10.3,65.4498,4.4714055e-05,0.21070987
10.4,65.4498,4.2604447e-05,0.20076858
10.5,65.4498,4.2586765e-05,0.20068526
10.6,65.4498,4.4499641e-05,0.20969947
10.7,65.4498,4.4736507e-05,0.21081567
10.8,65.4498,4.4659871e-05,0.21045453
10.9,65.4498,4.4285295e-05,0.20868938
11,65.4498,4.4234591e-05,0.20845045
11.1,65.4498,4.4386747e-05,0.20916747
11.2,65.4498,4.4572174e-05,0.21004127
11.3,65.4498,4.466983e-05,0.21050146
11.4,65.4498,4.4608424e-05,0.2102121
11.5,65.4498,4.4439905e-05,0.20941797
11.6,65.4498,4.420604e-05,0.20831591
11.7,65.4498,4.4119197e-05,0.20790667
11.8,65.4498,4.423459e-05,0.20845044
11.9,65.4498,4.4353918e-05,0.20901277
12,32.7249,3.8721982e-06,0.0091236455
12.1,0,-7.8005086e-06,0
12.2,0,-3.6248656e-06,0
12.3,0,-2.4598932e-06,0
12.4,0,-1.7803315e-06,0
12.5,32.7249,3.538323e-05,0.083369713
12.6,65.4498,4.0960422e-05,0.1930213
12.7,65.4498,4.8980392e-05,0.2308145
12.8,65.4498,4.5274261e-05,0.21334977
12.9,65.4498,4.3895788e-05,0.20685388
13,65.4498,4.5327755e-05,0.21360186
13.1,65.4498,4.5886418e-05,0.2162345
13.2,65.4498,4.521926e-05,0.21309059
13.3,65.4498,4.3022525e-05,0.20273873
