time_s,omega_meas_rad_s,Mz_wedge_Nm,P_visc_full_W
0.1,39.2699,1.8310857e-05,0.051772719
0.2,39.2699,1.8394677e-05,0.052009714
0.3,39.2699,1.8421149e-05,0.05208456
0.4,39.2699,1.8451591e-05,0.052170634
0.5,39.2699,1.8427542e-05,0.052102636
0.6,39.2699,1.841962e-05,0.052080237
0.7,39.2699,1.8421539e-05,0.052085665
0.8,39.2699,1.8428734e-05,0.052106007
0.9,39.2699,1.8422395e-05,0.052088085
1,39.2699,1.8425334e-05,0.052096394
1.1,39.2699,1.8424549e-05,0.052094173
1.2,39.2699,1.8419861e-05,0.05208092
1.3,39.2699,1.8415715e-05,0.052069197
1.4,39.2699,1.8413299e-05,0.052062366
1.5,39.2699,1.840995e-05,0.052052897
1.6,39.2699,1.840771e-05,0.052046564
1.7,39.2699,1.8405304e-05,0.052039761
1.8,39.2699,1.8403785e-05,0.052035464
1.9,39.2699,1.8402835e-05,0.052032778
2,19.63495,-4.2211393e-06,0.0059674939
2.1,0,-3.9510626e-06,0
2.2,0,-2.3794261e-06,0
2.3,0,-1.6161484e-06,0
2.4,0,-1.2167219e-06,0
2.5,19.63495,2.1065095e-05,0.029780071
2.6,39.2699,1.5529912e-05,0.043909784
2.7,39.2699,1.7712703e-05,0.050081476
2.8,39.2699,2.2221139e-05,0.062828777
2.9,39.2699,1.9219247e-05,0.054341129
3,39.2699,1.8797608e-05,0.053148972
3.1,39.2699,2.0229684e-05,0.057198073
3.2,39.2699,2.0206758e-05,0.057133251
3.3,39.2699,2.0301276e-05,0.057400492
3.4,39.2699,2.02662e-05,0.05730132
3.5,39.2699,2.0356628e-05,0.057556998
3.6,39.2699,2.0376528e-05,0.057613263
3.7,39.2699,2.0396591e-05,0.05766999
3.8,39.2699,2.0427842e-05,0.057758352
3.9,39.2699,2.0448539e-05,0.057816869
4,39.2699,2.0475417e-05,0.057892867
4.1,39.2699,2.0498237e-05,0.057957388
4.2,39.2699,2.0513006e-05,0.057999145
4.3,39.2699,2.0521926e-05,0.058024366
4.4,39.2699,2.0540689e-05,0.058077417
4.5,19.63495,-2.3220688e-06,0.0032827467
4.6,0,-4.491221e-06,0
4.7,0,-2.4820928e-06,0
4.8,0,-1.6563053e-06,0
4.9,0,-1.2281578e-06,0
5,19.63495,2.1065997e-05,0.029781346
5.1,39.2699,1.5515054e-05,0.043867774
5.2,39.2699,1.7426823e-05,0.049273172
5.3,39.2699,2.1902097e-05,0.061926707
5.4,39.2699,2.0621927e-05,0.058307113
5.5,39.2699,2.099328e-05,0.059357088
5.6,39.2699,2.1092148e-05,0.059636632
5.7,39.2699,2.0934098e-05,0.059189754
5.8,39.2699,2.0980429e-05,0.059320754
